text,tweet_text
"Ah, why? The only cops responsible are the four that were there during the killing of George Floyd. Why should the entire department be held responsible. Arrest the other three cops and maybe this will all end.","Ah, why? The only cops responsible are the four that were there during the killing of George Floyd. Why should the entire department be held responsible. Arrest the other three cops and maybe this will all end."
"Reposted from @violadavis In case you're still confused. @official_tWitch/@allisonholker - #regrann #blacklivesmatter #blackouttuesday @Elizabeth, New Jersey https://www.instagram.com/p/CA9HW-uhNE9/?igshid=1vx4kwftunjj",Reposted from  In case you are still confused.  - regrann blacklivesmatter blackouttuesday  New Jersey 
Starting now! Justice for George Floyd Live! Live Karaoke Parody from the Chalet. 06/02 Black Lives Matter David Ruffen (Temptations) #GEORGEFLOYD #icantbreathe https://secure.actblue.com/donate/ms_blm_homepage_2019… https://www.instagram.com/p/CA9HcBDBYzk/?igshid=okdm4bbky3fl,Starting now! Justice for George Floyd Live! Live Karaoke Parody from the Chalet. 06/02 Black Lives Matter David Ruffen (Temptations) GEORGEFLOYD icantbreathe  
"An example of security around the block from where protestors still are. My team & I are heading out, but worth noting that from 7pm-9:45pm while we were outside the White House, the protest was peaceful & police kept their distance. Polar opposite from yesterday. #GeorgeFloyd ","An example of security around the block from where protestors still are. My team & I are heading out, but worth noting that from 7pm-9:45pm while we were outside the White House, the protest was peaceful & police kept their distance. Polar opposite from yesterday. George Floyd "
George Floyd,George Floyd
 @Black Lives Matter https://www.instagram.com/p/CA9HvUVJDMh/?igshid=5jght01hopm2,  Lives Matter 
The momentum we have now black ppl....it must be CONSISTENT AND CONTINUAL! #blacklivesmatter ,The momentum we have now black ppl....it must be CONSISTENT AND CONTINUAL! blacklivesmatter 
"Then he needs to be removed from office. He has violated the County Code of Ethics, twice! #BlackLivesMatter – at Abington, PA","Then he needs to be removed from office. He has violated the County Code of Ethics, twice! Black Lives Matter – at Abington, PA"
"Asbury Park Protest June 1st, 2020 #GeorgeFloydProtests #georgefloyd ","Asbury Park Protest June 1st, 2020 George Floyd Protests georgefloyd "
#blackouttuesday Will be light! Love wins all the way! #blacklivesmatter #peace to our #country #unity to our #nation amen!,blackouttuesday Will be light! Love wins all the way! blacklivesmatter peace to our country unity to our nation amen!
Sadly this is in solidarity with not only us but a black French man who died from police brutality in a similar way to George Floyd,Sadly this is in solidarity with not only us but a black French man who died from police brutality in a similar way to George Floyd
#BlackLivesMatter Protest in #Norfolk https://youtu.be/ef6nTwdwU0Y #GeorgeFloydProtests #georgefloyd,Black Lives Matter Protest in Norfolk  George Floyd Protests georgefloyd
"Then he needs to be removed from office. He has violated the Montgomery County Ethics Policy, twice! #BlackLivesMatter Please spread this! ","Then he needs to be removed from office. He has violated the Montgomery County Ethics Policy, twice! Black Lives Matter Please spread this! "
"Pick a Lynchburg..#justsaying #itstrumpsfault #covid_19 #georgefloyd #blacklivesmatter #nativelivesmatter @Lynchburg, Virginia https://www.instagram.com/p/CA9IUgtgn5oMXnevcfE68QXlDYqLw7RDaRoMjk0/?igshid=1prnrcxkkwxcw",Pick a Lynchburg..justsaying itstrumpsfault covid_19 georgefloyd blacklivesmatter nativelivesmatter  Virginia 
"Then he needs to be removed from office. He has violated the Montgomery County Code of Ethics, twice! #BlackLivesMatter Please spread this! ","Then he needs to be removed from office. He has violated the Montgomery County Code of Ethics, twice! Black Lives Matter Please spread this! "
"Watch live: Joe Biden speaks in Philadelphia on George Floyd, nationwide... https://youtu.be/M15NOw7I7x4 via @YouTube","Watch live: Joe Biden speaks in Philadelphia on George Floyd, nationwide...  via "
"Then he needs to be removed from office. He has violated the Montgomery County Code of Ethics, twice! #BlackLivesMatter Please spread this! Thank you, Toby! ","Then he needs to be removed from office. He has violated the Montgomery County Code of Ethics, twice! Black Lives Matter Please spread this! Thank you, Toby! "
Yall remember the black girl who thought she was white? #BlackLivesMattter #BlackLivesMatter #BLACK_LIVES_MATTER,Yall remember the black girl who thought she was white? Black Lives Mattter Black Lives Matter BLACK_LIVES_MATTER
"#GeorgeFloyd protest on Granby Street in Norfolk just minutes ago. Protesters yelling “hands up, don’t shoot” and “no justice, no peace.” @WAVY_News","George Floyd protest on Granby Street in Norfolk just minutes ago. Protesters yelling ""hands up, don't shoot"" and ""no justice, no peace."" "
"Then he needs to be removed from office. He has violated the Montgomery County Code Ethics Policy, twice! #BlackLivesMatter Please spread this! ","Then he needs to be removed from office. He has violated the Montgomery County Code Ethics Policy, twice! Black Lives Matter Please spread this! "
"Thanks to @choirboydank #blm #blacklivesmatter #organization blklivesmatter @naacp colorofchange reclaimtheblock @Metuchen, New Jersey https://www.instagram.com/p/CA9Iqp9Hb8M/?igshid=1ejx9kmf5comw",Thanks to  blm blacklivesmatter organization blklivesmatter  colorofchange reclaimtheblock  New Jersey 
Your Law and Order killed George Floyd and all that has happened since is on you.,Your Law and Order killed George Floyd and all that has happened since is on you.
"Above anything else, we set the tone today. Let’s keep this same energy. #blacklivesmatter #stopkillingus #stopkillingblackpeople #blackouttuesday #vote #educate @Washington D.C. https://www.instagram.com/p/CA9IuEGptHL/?igshid=1592x94tustu2","Above anything else, we set the tone today. let is keep this same energy. blacklivesmatter stopkillingus stopkillingblackpeople blackouttuesday vote educate  D.C. "
Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/5fZVhkk7 via @Change,Mayor Jacob Frey: Justice for George Floyd - Sign the Petition!  via 
Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/RzqnRxqb via @Change,Mayor Jacob Frey: Justice for George Floyd - Sign the Petition!  via 
George Floyd ,George Floyd 
#GeorgeFloyd #GeorgeFloydProtests #BlackLivesMatter #NCAT,George Floyd George FloydProtests Black Lives Matter NCAT
This statement is wonderful and proves that what we are facing today should not be a partisan issue. We are all in this together #BlackLivesMatter ,This statement is wonderful and proves that what we are facing today should not be a partisan issue. We are all in this together Black Lives Matter 
Cop that killed George Floyd is on suicide watch. ,Cop that killed George Floyd is on suicide watch. 
It was like 3 long city blocks but I stood in line to Vote because it was my right and also my duty to make sure I was part of change to come. #blacklivesmatter #vote #vote2020 #icare #nikkijewelz #tired @City of… https://www.instagram.com/p/CA9JBf_HhaE/?igshid=x86o0bmqlr6q,It was like 3 long city blocks but I stood in line to Vote because it was my right and also my duty to make sure I was part of change to come. blacklivesmatter vote vote2020 icare nikkijewelz tired  of… 
All lives can’t matter until black lives matter. #BlackLivesMatter,All lives can't matter until black lives matter. Black Lives Matter
"Day_154 #ohsaycanyousee #whatyouseeiswhatyouget #blacklivesmatter #gfx100 #gf120mm #daily #365project @Baltimore, Maryland https://www.instagram.com/p/CA9JH6nj0NU/?igshid=t3hkkp229zad",Day_154 ohsaycanyousee whatyouseeiswhatyouget blacklivesmatter gfx100 gf120mm daily 365project  Maryland 
Happy Birthday Josephine Baker!!!! @mslynnwhitfield Your acting is Brilliant #simplybeautiful #blacklivesmatter @United States Capitol https://www.instagram.com/p/CA9JCbqpsho/?igshid=1i858j30ox73x,Happy Birthday Josephine Baker!!!!  Your acting is Brilliant simplybeautiful blacklivesmatter  States Capitol 
I am grateful I was able to join the many people who showed up racial justice today in Annapolis #BlackLivesMatterMD #BlackLivesMatter ,I am grateful I was able to join the many people who showed up racial justice today in Annapolis Black Lives Matter M D Black Lives Matter 
FYI #blackouttuesday @Black Lives Matter https://www.instagram.com/p/CA9JXk9l5fp/?igshid=w132uzv4477z,FYI blackouttuesday  Lives Matter 
Let me head on over to @Nordstrom &amp; order me some @Topman. Nordstrom has always been down. But y’all wanna argue about some property damage? Bye chile. #BLACKLIVESMATTER ,Let me head on over to  &amp; order me some  Nordstrom has always been down. But y'all wanna argue about some property damage? Bye chile. BLACKLIVESMATTER 
BLACK LIVES MATTER BITCHES. WHITE PEOPLE THIS IS ON YOU.,BLACK LIVES MATTER BITCHES. WHITE PEOPLE THIS IS ON YOU.
if someone showed me these pictures i wouldn’t know if they were taken in 1960 or 2020 #bluelivesmatter #donaldtrump #alllivesmatter #blacklivesmatter #policebrutality #fuck12,if someone showed me these pictures i wouldn't know if they were taken in 1960 or 2020 bluelivesmatter donaldtrump alllivesmatter blacklivesmatter policebrutality fuck12
"No demands. I’m only supporting nonviolent and destructive-free protests. Black or white, red or green, blue or yellow, we all can make change happen without hurting each other. Better yet, #BringJusticetoFour to show that #BlackLivesMatter","No demands. i am only supporting nonviolent and destructive-free protests. Black or white, red or green, blue or yellow, we all can make change happen without hurting each other. Better yet, Bring Justiceto Four to show that Black Lives Matter"
I have never felt more unsafe. #PoliceBrutality #DCOccupied #SOS #MarchOnWashington #MarchForPeace #BlackLivesMatter,I have never felt more unsafe. Police Brutality D C Occupied SOS March On Washington March For Peace Black Lives Matter
Please watch this and share: Why This Will Keep Happening (2020) https://youtu.be/agNhEAVWtHY #BlackLivesMatter,Please watch this and share: Why This Will Keep Happening (2020)  Black Lives Matter
"As a Brotha in a Racist America, How is it that @JustinTrudeau, the Canadian Prime Minister's message is more calming to me than our own So Called President!?! #BlackLivesMatter #BlackLivesMatterDC","As a Brotha in a Racist America, How is it that  the Canadian Prime minister is message is more calming to me than our own So Called President!?! Black Lives Matter Black Lives MatterDC"
Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/GwD6Nxtp via @Change,Mayor Jacob Frey: Justice for George Floyd - Sign the Petition!  via 
"My beloved @Nationals. This has no substance. Say #BlackLivesMatter. Say institutionalized racism and white supremacy permeate our society. Say we white people are too complicit, and need to do better. Or say nothing at all. This is mere pandering and a marketing strategy. ","My beloved  This has no substance. Say Black Lives Matter. Say institutionalized racism and white supremacy permeate our society. Say we white people are too complicit, and need to do better. Or say nothing at all. This is mere pandering and a marketing strategy. "
"Car parade protest #blacklivesmatter #justiceforahmaud #justiceforgeorgefloyd #witchesagainstwhitesupremecy #spookypeopleagainstsupremacy #amplifymelanatedvoices #rva #richmond @Richmond, Virginia https://www.instagram.com/p/CA9KP8hlSWI/?igshid=nhq4gy2h87y5",Car parade protest blacklivesmatter justiceforahmaud justiceforgeorgefloyd witchesagainstwhitesupremecy spookypeopleagainstsupremacy amplifymelanatedvoices rva richmond  Virginia 
Please don’t turn our city into an armed camp. @PPDCommish @PhillyMayor @GovernorTomWolf #Philly #BlackLivesMatter,Please don't turn our city into an armed camp.    Philly Black Lives Matter
"Today's #BlackLivesMatter protest in Annapolis was held at the City Dock, where many slaves were first taken to America from Africa. #BlackLivesMatterMD – at Annapolis City Dock","today is Black Lives Matter protest in Annapolis was held at the City Dock, where many slaves were first taken to America from Africa. Black Lives MatterMD – at Annapolis City Dock"
"I don’t like to get “political” if that’s even the word for this or post my opinion online but okay yes “all lives” DO matter, however, the black lives are the ones in danger, they are the ones we need to fight for because they are lead to believe they don’t. #BlackLivesMatter","I don't like to get ""political"" if that is even the word for this or post my opinion online but okay yes ""all lives"" DO matter, however, the black lives are the ones in danger, they are the ones we need to fight for because they are lead to believe they don't. Black Lives Matter"
"So, George Floyd, condemned as a criminal in life by the powers that be, achieves immortality in his death. The script unfolds.","So, George Floyd, condemned as a criminal in life by the powers that be, achieves immortality in his death. The script unfolds."
Black lives matter #blm #BlackOutTuesday,Black lives matter blm Black Out Tuesday
Our entire democracy is on the line in the next couple of weeks. Stand strong against hate. #BlackLivesMatter ,Our entire democracy is on the line in the next couple of weeks. Stand strong against hate. Black Lives Matter 
Over 400 yrs of reminders. Let's pray and hope this is the year that #BlackLivesMatter forevermore. ,Over 400 yrs of reminders. let is pray and hope this is the year that Black Lives Matter forevermore. 
"#blackouttuesday #inthistogether George Floyd, Breonna Taylor, Ahmaud Arbery, .., and the list goes on. Enough is enough. As per Box police in United States killed 1098 people in 2019 and black Americans are… https://www.instagram.com/p/CA9LTHqnxIB/?igshid=feixe22r3ftq","blackouttuesday inthistogether George Floyd, Breonna Taylor, Ahmaud Arbery, .., and the list goes on. Enough is enough. As per Box police in United States killed 1098 people in 2019 and black Americans are… "
Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/QqQmZHFZ via @Change,Mayor Jacob Frey: Justice for George Floyd - Sign the Petition!  via 
Made a joke with her dad or uncle while someone else was on their IG live. She said “don’t make me George Floyd ya ass” but she didn’t know someone was on live.,"Made a joke with her dad or uncle while someone else was on their IG live. She said ""don't make me George Floyd ya ass"" but she didn't know someone was on live."
This shirt is 32 years old. I made a donation to Amnesty International back in 1988 and received this as a thank you gift. “Human Rights Now!” As relevant today as it was back then! https://www.amnesty.org/en/ #BlackLivesMatter #HumanRightsNow,"This shirt is 32 years old. I made a donation to Amnesty International back in 1988 and received this as a thank you gift. ""Human Rights Now!"" As relevant today as it was back then!  Black Lives Matter Human Rights Now"
"For privacy, I didn't take pix of the people at #HoCo for Justice Vigil &amp; March, so I took them of the ""memorials"" placed on the lawn. #blacklivesmatter #justiceforgeorgefloyd #Columbia #youthled #nojusticenopeace – at Columbia Town Center Lakefront","For privacy, I didn't take pix of the people at Ho Co for Justice Vigil &amp; March, so I took them of the ""memorials"" placed on the lawn. blacklivesmatter justiceforgeorgefloyd Columbia youthled nojusticenopeace – at Columbia Town Center Lakefront"
My dude! I hope all of yankee twitter is behind you. Definitely inspired #BlackLivesMatter,My dude! I hope all of yankee twitter is behind you. Definitely inspired Black Lives Matter
"Black Lives Matter #blackouttuesday @Baltimore, Maryland https://www.instagram.com/p/CA9MClHlez9/?igshid=1v7g9eiz2m253",Black Lives Matter blackouttuesday  Maryland 
"""We take a stand for George Floyd and for so many others who have lost their lives as a result of racial violence and bigotry,"" the Kennedy Center wrote in a statement. ""Dimming the lights is a symbol. It is not the solution."" ","""We take a stand for George Floyd and for so many others who have lost their lives as a result of racial violence and bigotry,"" the Kennedy Center wrote in a statement. ""Dimming the lights is a symbol. It is not the solution."" "
 #BlackLivesMatter ⁣ ⁣ 33 days left until the 1st day of camp! ⁣ #funinthesuneverysingleday #spiritevent #freedomofchoice #adventure #summercamp #nj #njsummercamps #friends #lldc #colorwar #aspiration #independence… https://www.instagram.com/p/CA9MI0aDNXm/?igshid=i0xbdhhtzpdr, Black Lives Matter ⁣ ⁣ 33 days left until the 1st day of camp! ⁣ funinthesuneverysingleday spiritevent freedomofchoice adventure summercamp nj njsummercamps friends lldc colorwar aspiration independence… 
Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/PgHf2Vwf via @Change,Mayor Jacob Frey: Justice for George Floyd - Sign the Petition!  via 
Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/Ck6Fr58k via @Change,Mayor Jacob Frey: Justice for George Floyd - Sign the Petition!  via 
#pgh #GeorgeFloyd#protest#Blacklivesmatter#blackout Tuesday,pgh George Floydprotest Blacklivesmatterblackout Tuesday
Does anyone know what's happening in DC? A lot of people are saying that some of the protesters never made it home. #BlackLivesMatter,Does anyone know what is happening in DC? A lot of people are saying that some of the protesters never made it home. Black Lives Matter
George Floyd,George Floyd
"Had Agent Orange actually opened and read the Bible he held upside down in his pathetic photo op last night, perhaps he may have come across this important verse from Isaiah 1:17 - “Learn to do right; seek justice. Defend the oppressed.” #BlackLivesMatter #EnoughIsEnough","Had Agent Orange actually opened and read the Bible he held upside down in his pathetic photo op last night, perhaps he may have come across this important verse from Isaiah 1:17 - ""Learn to do right; seek justice. Defend the oppressed."" Black Lives Matter Enough Is Enough"
Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/wGQPXdKS via @Change,Mayor Jacob Frey: Justice for George Floyd - Sign the Petition!  via 
REALLY Starting now! Justice for George Floyd Live! Live Karaoke Parody from the Chalet. 06/02 Black Lives Matter David Ruffen (Temptations) #GEORGEFLOYD #icantbreathe… https://www.instagram.com/p/CA9NP8HHf5-/?igshid=gttjoxu2dzoe,REALLY Starting now! Justice for George Floyd Live! Live Karaoke Parody from the Chalet. 06/02 Black Lives Matter David Ruffen (Temptations) GEORGEFLOYD icantbreathe… 
Someone came with a megaphone to give #ward7 props for high voter turn out across voting sites. #BlackLivesMatter #vote #votedc #DCProtests #WashingtonDCProtest,Someone came with a megaphone to give ward7 props for high voter turn out across voting sites. Black Lives Matter vote votedc D C Protests Washington D C Protest
You can’t say all lives matter until black ones do too. #BlackLivesMatter #JusticeForGeorgeFloyd,You can't say all lives matter until black ones do too. Black Lives Matter Justice For George Floyd
"Right, because the families and households watching BET aren't important in the middle of a Black Lives Matter movement. Got it.","Right, because the families and households watching BET aren't important in the middle of a Black Lives Matter movement. Got it."
BLACK LIVES MATTER #mermaidtearsjewelry #blacklivesmatter #blm #blackouttuesday @Mermaid Tears Jewelry https://www.instagram.com/p/CA9NqLGH7t4/?igshid=1wi89tamzzks,BLACK LIVES MATTER mermaidtearsjewelry blacklivesmatter blm blackouttuesday  Tears Jewelry 
Biden was in PHL. He’ll be attending a funeral for George Floyd in Houston,Biden was in PHL. he will be attending a funeral for George Floyd in Houston
OFFICIAL Gianna Floyd Fund (George Floyd's child) ,OFFICIAL Gianna Floyd Fund (George floyd is child) 
Action brings about change #blacklivesmatter #blm @Washington D.C. https://www.instagram.com/p/CA9NvJunIBL/?igshid=13p5qj81a8sx0,Action brings about change blacklivesmatter blm  D.C. 
Inn next door just said email him for a job opportunity doors open. But I want George Floyd alive again.,Inn next door just said email him for a job opportunity doors open. But I want George Floyd alive again.
#protests2020 #Phillyprotest #DCProtests #BlackLivesMatter ,protests2020 Phillyprotest D C Protests Black Lives Matter 
Peace protest today in Baltimore on Roland Avenue and Northern Parkway. #GeorgeFloydMattered #BlackLivesMatter #AmINext @Roland Park https://www.instagram.com/p/CA9NnRjAZSe/?igshid=u87zpmgi6mvf,Peace protest today in Baltimore on Roland Avenue and Northern Parkway. George Floyd Mattered Black Lives Matter Am I Next  Park 
"VA Beach, VA #blacklivesmatter #blackouttuesday #defundthepolice @Virginia Beach, Virginia https://www.instagram.com/p/CA9NvvwHPlk/?igshid=14cnl2uz67h7r","VA Beach, VA blacklivesmatter blackouttuesday defundthepolice  Beach, Virginia "
"No justice, no peace. #protest #march #demostrate #BlackLivesMatter #FightThePower #KowardKillerKops #GeorgeFloyd @Philadelphia, Pennsylvania https://www.instagram.com/p/CA9N-YjjSMn/?igshid=384rlnviyb0v","No justice, no peace. protest march demostrate Black Lives Matter Fight The Power Koward Killer Kops George Floyd  Pennsylvania "
Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/cWxD2rH6 via @Change,Mayor Jacob Frey: Justice for George Floyd - Sign the Petition!  via 
Comparing the police response to the George Floyd protests to the lockdown protests https://twitter.com/i/events/1266033464257597441. #protests2020 #Minneapolisprotest vs #michiganprotest #Peacefulprotest,Comparing the police response to the George Floyd protests to the lockdown protests  protests2020 Minneapolisprotest vs michiganprotest Peacefulprotest
Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/7vHQ2CY5 via @Change,Mayor Jacob Frey: Justice for George Floyd - Sign the Petition!  via 
"My Sister Friend, Prosecutor @MarilynMosbyEsq discusses op-ed comparing Freddie Gray and George Floyd cases https://www.today.com/video/prosecutor-marilyn-mosby-discusses-op-ed-comparing-freddie-gray-and-george-floyd-cases-84231237663 via @TODAYshow","My Sister Friend, Prosecutor  discusses op-ed comparing Freddie Gray and George Floyd cases  via "
I want to keep fighting the good fight but the empath in me feels very uneasy. So I’m taking a break and I’ll be back sometime tomorrow once I’ve regathered myself. Goodnight & remember: #BlackLivesMatter,I want to keep fighting the good fight but the empath in me feels very uneasy. So i am taking a break and i will be back sometime tomorrow once i have regathered myself. Goodnight & remember: Black Lives Matter
"Dear media , please devote plenty of coverage to the protesters who burned the basement of a church and tie it in with George Floyd and make the connection clear to the American people. THANK YOU . I am on the edge of my seat waiting for the segment. Bye for now.","Dear media , please devote plenty of coverage to the protesters who burned the basement of a church and tie it in with George Floyd and make the connection clear to the American people. THANK YOU . I am on the edge of my seat waiting for the segment. Bye for now."
"President Trump gave you jobs and equality and the best economy ever. One man killed George Floyd. Just one!!!!! You don't want jobs. You want to stay on the welfare plantation. You wouldn't be behaving the way you are, stealing and taking people's livelihoods if it wasn't true.","President Trump gave you jobs and equality and the best economy ever. One man killed George Floyd. Just one!!!!! You don't want jobs. You want to stay on the welfare plantation. You wouldn't be behaving the way you are, stealing and taking people is livelihoods if it wasn't true."
"So disappointed w/ some of my closest friends who have not used any of their social media platforms to like or acknowledge any posts in reference to George Floyd, let alone share anything. Your fear of being unfriended/unfollowed is far less important than injustice. I promise.","So disappointed w/ some of my closest friends who have not used any of their social media platforms to like or acknowledge any posts in reference to George Floyd, let alone share anything. Your fear of being unfriended/unfollowed is far less important than injustice. I promise."
George Floyd sparked something that needed to sparked a long time ago. Rest easy King I’m sorry they did you like that. #BlackLivesMatter,George Floyd sparked something that needed to sparked a long time ago. Rest easy King i am sorry they did you like that. Black Lives Matter
" but the soldier could kill him with his bare hands and by the way where is his parents or guardians or probation officer, why is not he at work or studying and what does his conversation have to do with peaceful demonstrations about George Floyd ? I'm just asking for a friend."," but the soldier could kill him with his bare hands and by the way where is his parents or guardians or probation officer, why is not he at work or studying and what does his conversation have to do with peaceful demonstrations about George Floyd ? i am just asking for a friend."
"ALL LIVES MATTER TO GOD, IF YOU CALL YOU'RE SELF A CHRISTIAN AND DON'T AGREE THAT BLACK LIVES MATTER AS WELL THEN YOU SHOULD CHECK THE BIBLE! #blacklivesmatter #christianity #love #blackisbeautiful @Gaithersburg,… https://www.instagram.com/p/CA9PXv5lQcM/?igshid=1xq71v6h8mnuf","ALL LIVES MATTER TO GOD, IF YOU CALL you are SELF A CHRISTIAN AND DON'T AGREE THAT BLACK LIVES MATTER AS WELL THEN YOU SHOULD CHECK THE BIBLE! blacklivesmatter christianity love blackisbeautiful  "
#blacklivesmatter #blm #boricua #indian #african #spaniard #spanish #taino #fuckthepolice #ftp #staywoke #educateyourself #EDTVISUALS #717 #love #peace #supportisfree #yorkpa #yorkphotographer… https://www.instagram.com/p/CA9PjLjnHZv/?igshid=1ng3kgngg9z6j,blacklivesmatter blm boricua indian african spaniard spanish taino fuckthepolice ftp staywoke educateyourself EDTVISUALS 717 love peace supportisfree yorkpa yorkphotographer… 
"#blacklivesmatter @Urbana, Maryland https://www.instagram.com/p/CA9P_PLnJfz/?igshid=1v0e29cgpjuu0",blacklivesmatter  Maryland 
Official George Floyd Memorial Fund ,Official George Floyd Memorial Fund 
Mayor Jacob Frey: JUSTICE FOR GEORGE FLOYD - Sign the Petition! http://chng.it/ftBR2dsY via @Change,Mayor Jacob Frey: JUSTICE FOR GEORGE FLOYD - Sign the Petition!  via 
OFFICIAL Gianna Floyd Fund (George Floyd's child) https://www.gofundme.com/f/gianna-floyd-daughter-of-george-floyd-fund?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=m_pd+share-sheet,OFFICIAL Gianna Floyd Fund (George floyd is child) 
Right wing media constantly saying what happened to George Floyd was terrible is just an attempt to appear moral. Like congrats for stating the obvious but what will you do about it,Right wing media constantly saying what happened to George Floyd was terrible is just an attempt to appear moral. Like congrats for stating the obvious but what will you do about it
#blacktranslivesmatter #translivesmatter PICKING AND CHOOSING WHICH BLACK LIVES MATTER SENDS THE MESSAGE THAT NONE OF US REALLY MATTER. #wearedonedying #enoughisenough #allblacklivesmatter #intersectionalactivism… https://www.instagram.com/p/CA9Qfy2J6ft/?igshid=ru8qd7lpb9x1,blacktranslivesmatter translivesmatter PICKING AND CHOOSING WHICH BLACK LIVES MATTER SENDS THE MESSAGE THAT NONE OF US REALLY MATTER. wearedonedying enoughisenough allblacklivesmatter intersectionalactivism… 
BLACK LIVES MATTER !!!!!!!! ,BLACK LIVES MATTER !!!!!!!! 
"All lives can’t matter because WE HAVE LIVES AND THERE ARE WAY TOO MANY PEOPLE WHO DON’T BELIEVE OUR LIVES MATTER!! Hence the reason that All Lives Matter is bullshit. Until Black Lives Matter, All Lives Matter will NEVER TRULY EXIST.","All lives can't matter because WE HAVE LIVES AND THERE ARE WAY TOO MANY PEOPLE WHO DON'T BELIEVE OUR LIVES MATTER!! Hence the reason that All Lives Matter is bullshit. Until Black Lives Matter, All Lives Matter will NEVER TRULY EXIST."
"#blacklivesmatter @Richmond, Virginia https://www.instagram.com/p/CA9Q_dUl9Et/?igshid=1lfuv60cmnc63",blacklivesmatter  Virginia 
#BlackOutDay2020 #BlackLivesMatter #BlackMagic #BlackOutTuesday #TUT #KiddMista #BlackWallSteet #EyeforAnEye #BecauseImBlack #Trending #Instagram @The HOOD https://www.instagram.com/p/CA9RFMKh80q/?igshid=1ue07dulu3leb,Black Out Day2020 Black Lives Matter Black Magic Black Out Tuesday TUT Kidd Mista Black Wall Steet Eyefor An Eye Because Im Black Trending Instagram  HOOD 
"To all those following @PeteOlsen, here’s a snapshot of where he stands. #peteolsen #TrumpDictatorship #TrumpOut2020 #TrumpIncitesViolence #GeorgeFloydProtests #GeorgeFloydChallenge #georgesfloyd #BlackLivesMattter #BlackOutTuesday #lgbt #LGBTQIA #VoteOutHate #vote #racist",To all those following  here is a snapshot of where he stands. peteolsen Trump Dictatorship Trump Out2020 Trump Incites Violence George Floyd Protests George Floyd Challenge georgesfloyd Black Lives Mattter Black Out Tuesday lgbt LGBTQIA Vote Out Hate vote racist
LA Police Chief Under Fire For Saying The Truth: George Floyd’s Death Was On The Rioter’s Hands ,LA Police Chief Under Fire For Saying The Truth: George floyd is Death Was On The rioter is Hands 
#Richmond Community Bail Fund Link : https://rvabailfund.org #blacklivesmatter #protest #blm #peaceful,Richmond Community Bail Fund Link :  blacklivesmatter protest blm peaceful
"First you claim whites are the only ones not discriminated against. I proved your wrong there. And second, what the hell don’t you understand about most cops being good. Most condemn what happened to George Floyd. If you think all cops are bad, you might just be the problem.","First you claim whites are the only ones not discriminated against. I proved your wrong there. And second, what the hell don't you understand about most cops being good. Most condemn what happened to George Floyd. If you think all cops are bad, you might just be the problem."
Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/n8YgjWfQ via @Change,Mayor Jacob Frey: Justice for George Floyd - Sign the Petition!  via 
A 2016 protest in DC but sadly still relevant in 2020. #BlackLivesMatter #EnoughIsEnough,A 2016 protest in DC but sadly still relevant in 2020. Black Lives Matter Enough Is Enough
Good look. NOT. Why are they posing for a photo in front of the Lincoln Memorial? #BlackOutTuesday #BlackLivesMatter #TrumpDictatorship,Good look. NOT. Why are they posing for a photo in front of the Lincoln Memorial? Black Out Tuesday Black Lives Matter Trump Dictatorship
WOW! Powerful! #BlackLivesMatter #blacklifematters #TrumpOut2020,WOW! Powerful! Black Lives Matter blacklifematters Trump Out2020
Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/G8z6mMfD via @Change,Mayor Jacob Frey: Justice for George Floyd - Sign the Petition!  via 
"#blackout #black_lives_matter #peace #love #blessings @Norfolk, Virginia https://www.instagram.com/p/CA9SoNwnLIvlz1vWj30rUcAeLmv9NRilNSAlnM0/?igshid=5l5gko33f5ka",blackout black_lives_matter peace love blessings  Virginia 
"Hey @donlemon, thank you for your coverage of DC’s peaceful protests, but we are WASHINGTONIANS. Not DCians #BlackLivesMatter","Hey  thank you for your coverage of dc is peaceful protests, but we are WASHINGTONIANS. Not DCians Black Lives Matter"
"Recently, I was posting how things like George Floyd case always bring to mind the Sandra Bland murder. A guy jumped in to blast me for not admitting she killed herself. If you can’t believe that’s possible can you explain George Floyd’s death? Say Her Name, bitch. Say Her Name!","Recently, I was posting how things like George Floyd case always bring to mind the Sandra Bland murder. A guy jumped in to blast me for not admitting she killed herself. If you can't believe that is possible can you explain George floyd is death? Say Her Name, bitch. Say Her Name!"
"Donate if you can, but continue to share Official George Floyd Memorial Fund ","Donate if you can, but continue to share Official George Floyd Memorial Fund "
Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/wybwTt8x via @Change,Mayor Jacob Frey: Justice for George Floyd - Sign the Petition!  via 
