"tweet_id";"permalink";"username";"to_person";"text";"tweet_created_dt";"retweets";"favorites";"mentions";"hashtags";"geo";"record_inserted_date";"state";"radius";"search_keyword"
"1268755480576430083";"https://twitter.com/allcurledup/status/1268755480576430083";"allcurledup";"";"The officer who shoved this man was suspended within hours. It took 2 weeks and 15,000 protester arrests just to get charges for George Floyd's killers. It took 74 days to put Ahmad Arbery's killers behind bars. Breanna Taylor's killers are still free. ";"2020-06-05 04:04:13";"0";"1";"";"";"";"2020-07-30 12:10:00";"District of Columbia";"200mi";"georgesfloyd"
"1268756270170980352";"https://twitter.com/TimTrolinger/status/1268756270170980352";"TimTrolinger";"";"I love when the ignorant, closeted racists point out the fact that more white people are killed by police than black people are. White people make up somewhere around 73% of the population, while black people are around 14%. #yourstatsproveourpoint #blacklivesmatter";"2020-06-05 04:07:21";"0";"0";"";"#yourstatsproveourpoint #blacklivesmatter #blacklivesmatter";"";"2020-07-29 10:21:16";"Washington, D.C";"100mi";"BlackLivesMatter"
"1268756662380302338";"https://twitter.com/EMCEE_PHATTUMS/status/1268756662380302338";"EMCEE_PHATTUMS";"jaileenmichel_";"@LVMPD WHAT IS THIS !?!?!????! #BlackLivesMatter ";"2020-06-05 04:08:55";"0";"0";"@LVMPD";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:53:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1268757264208408577";"https://twitter.com/SirKingsleeey/status/1268757264208408577";"SirKingsleeey";"";"In case many of you racists white folk and self hating blacks dont realize, we not just marching for black folks. Were actually marching for everyone.. fuck the police! #BlackLivesMatter ";"2020-06-05 04:11:18";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 10:21:16";"Washington, D.C";"100mi";"BlackLivesMatter"
"1268757426741927936";"https://twitter.com/UrsineNoir/status/1268757426741927936";"UrsineNoir";"";"We can't say all their names because as my Uncle Willie used to say, ""There's enough [unidentified] niggaz at the bottom of the Pearl River to populate the whole state of Louisiana. "" #BlackLivesMatter";"2020-06-05 04:11:57";"0";"18";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 10:21:16";"Washington, D.C";"100mi";"BlackLivesMatter"
"1268757769303330818";"https://twitter.com/iam_qmxney712/status/1268757769303330818";"iam_qmxney712";"iam_qmxney712";"throwback to a dope film go support #bmx #bike #GeorgeFloyd #BlackLivesMatter #thankyoujk2020 #ride #haro #vans";"2020-06-05 04:13:19";"0";"0";"";"#bmx #bike #GeorgeFloyd #BlackLivesMatter #BlackLivesMatter #thankyoujk2020 #ride #haro #vans";"";"2020-07-30 12:10:00";"District of Columbia";"200mi";"georgesfloyd"
"1268757958969753600";"https://twitter.com/sweetpb/status/1268757958969753600";"sweetpb";"sterl_shep3";"#NFL #BlackLivesMatter ";"2020-06-05 04:14:04";"0";"0";"";"#NFL #BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:53:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1268758307747049474";"https://twitter.com/sweetpb/status/1268758307747049474";"sweetpb";"TheRevAl";"#BlackLivesMatter #TakeYourKneeOffOurNecks";"2020-06-05 04:15:27";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter #TakeYourKneeOffOurNecks";"";"2020-07-30 11:53:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1268759719243583489";"https://twitter.com/_livegemini/status/1268759719243583489";"_livegemini";"";" #livegemini #blacklivesmatter #faithandfitness #over40andfit #veganlife #fitfam #blackfitness #vegan #active #bodybuilding #cardio #cleaneating… https://www.instagram.com/p/CBCi-zGBpxK/?igshid=1db7vkvo6i90s";"2020-06-05 04:21:04";"0";"0";"";"#livegemini #blacklivesmatter #blacklivesmatter #faithandfitness #over40andfit #veganlife #fitfam #blackfitness #vegan #active #bodybuilding #cardio #cleaneating";"";"2020-07-30 11:53:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1268759774994345985";"https://twitter.com/dotmem2/status/1268759774994345985";"dotmem2";"";"For those of you in Wilmington and surrounding areas | Repost from blacklivesmatter_delaware @Claymont, Delaware https://www.instagram.com/p/CBCjAdZjHCPOHTwcaEoRcmNqPr7zSNt2cl1SAc0/?igshid=15nxnnpouau02";"2020-06-05 04:21:17";"0";"0";"";"";"";"2020-07-30 11:53:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1268760522255732736";"https://twitter.com/GamerDmv/status/1268760522255732736";"GamerDmv";"";"You guys are unbelievable!!! So much love and positive vibes these past 2 months on stream... thank you again... is a great ride and let’s keep it going !!! #twitchstreamer #GamersUnite #Destiny2 #newthingscoming #letsgo #BlackLivesMatter ";"2020-06-05 04:24:15";"0";"1";"";"#twitchstreamer #GamersUnite #Destiny2 #newthingscoming #letsgo #BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:53:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1268761353822617601";"https://twitter.com/sweetpb/status/1268761353822617601";"sweetpb";"ryanjreilly";"#BlackLivesMatter #StopPoliceCrimes #StopPoliceBrutality";"2020-06-05 04:27:33";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #StopPoliceCrimes #StopPoliceBrutality";"";"2020-07-30 11:53:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1268761531220742145";"https://twitter.com/DevvB__/status/1268761531220742145";"DevvB__";"_allnmyhead";"bc some settings “black” is t the “proper” or polically correct term.. also, depending on who you’re talking to or about black is more fitting. for instance, “black lives matter”";"2020-06-05 04:28:16";"0";"0";"";"";"";"2020-07-30 11:53:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1268761664746328064";"https://twitter.com/PaulBurkhart_/status/1268761664746328064";"PaulBurkhart_";"PhillyInquirer";"I've believed the stories of black & brown folks for a long while about their experiences with cops, and STILL: if this is what cops do when they know cameras are around, I cannot fathom how bad it's been when we weren't filming. I'm so sorry for my ignorance #BlackLivesMatter ";"2020-06-05 04:28:47";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:53:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1268761688892944386";"https://twitter.com/ONASANYAOPEYEMI/status/1268761688892944386";"ONASANYAOPEYEMI";"";"#blacklivesmatter #endracism #socialequality #socialequity #policereformbill @Montgomery County, Pennsylvania https://www.instagram.com/p/CBCj4HdAruz/?igshid=1dbsz55zyvj1j";"2020-06-05 04:28:53";"0";"0";"";"#blacklivesmatter #blacklivesmatter #endracism #socialequality #socialequity #policereformbill";"";"2020-07-30 11:53:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1268762489011011586";"https://twitter.com/russionaire/status/1268762489011011586";"russionaire";"";"If even after watching the George Floyd arrest video you still don't think there's a problem with the police system then either you're a Republican sheep or too ignorant or lazy to acknowledge the problem #GeorgeFloyd #racism #GeorgeFloydProtests";"2020-06-05 04:32:04";"0";"0";"";"#GeorgeFloyd #racism #GeorgeFloydProtests";"";"2020-07-29 10:29:25";"Washington, D.C";"100mi";"georgesfloyd"
"1268763236616282112";"https://twitter.com/Warrensandersjr/status/1268763236616282112";"Warrensandersjr";"RandPaul";"Good old state of Kentucky and their Senators. Never fails! #BlackLivesMatter #Accountability #racistexposed";"2020-06-05 04:35:02";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #Accountability #racistexposed";"";"2020-07-29 10:21:16";"Washington, D.C";"100mi";"BlackLivesMatter"
"1268763245210300416";"https://twitter.com/lemieu_x/status/1268763245210300416";"lemieu_x";"";"This picture was taken at my first 381movement protest. Nothing I say on this post can fully capture all the emotions we’ve all been feeling since the tragic passing of George Floyd. All I can hope for is that his… https://www.instagram.com/p/CBCklWeAilS/?igshid=1rqbqkflomtfv";"2020-06-05 04:35:04";"0";"2";"";"";"";"2020-07-30 12:10:00";"District of Columbia";"200mi";"georgesfloyd"
"1268763504233848833";"https://twitter.com/isirmichael/status/1268763504233848833";"isirmichael";"";"I pray for our heavy hearts tonight. Be well and we will fight for justice again tomorrow. #goodnight #BlackLivesMatter #DCProtests";"2020-06-05 04:36:06";"0";"0";"";"#goodnight #BlackLivesMatter #BlackLivesMatter #DCProtests";"";"2020-07-29 10:21:16";"Washington, D.C";"100mi";"BlackLivesMatter"
"1268763855720779783";"https://twitter.com/sunbalkhawaja/status/1268763855720779783";"sunbalkhawaja";"";"now is the time for change. #BlackLivesMatter – at The White House";"2020-06-05 04:37:30";"0";"3";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 10:21:16";"Washington, D.C";"100mi";"BlackLivesMatter"
"1268764555758505984";"https://twitter.com/sweetpb/status/1268764555758505984";"sweetpb";"";"#BlackLivesMatter https://www.change.org/p/mark-dayton-investigate-hennepin-county-medical-center-for-falsifying-cause-of-death-of-george-floyd/psf/promote_or_share";"2020-06-05 04:40:17";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:53:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1268764763921821696";"https://twitter.com/sunbalkhawaja/status/1268764763921821696";"sunbalkhawaja";"";"powerful. #BlackLivesMatter – at The White House";"2020-06-05 04:41:06";"0";"3";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 10:21:16";"Washington, D.C";"100mi";"BlackLivesMatter"
"1268765423471820802";"https://twitter.com/MaweeSays/status/1268765423471820802";"MaweeSays";"";"Demand justice for James Scurlock, killed by Omaha racist during George Floyd protest - Sign the Petition! http://chng.it/4RSnFWML via @Change";"2020-06-05 04:43:44";"0";"0";"@Change";"";"";"2020-07-29 10:29:25";"Washington, D.C";"100mi";"georgesfloyd"
"1268765679404101634";"https://twitter.com/shamelessjess_/status/1268765679404101634";"shamelessjess_";"";"Cops should no longer get qualified immunity. Stop enabling them! Everyone should be held accountable for their actions as every profession does. That’s what’s fair. #BlackLivesMatter #ISaidWhatISaid";"2020-06-05 04:44:45";"0";"2";"";"#BlackLivesMatter #BlackLivesMatter #ISaidWhatISaid";"";"2020-07-30 11:53:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1268766474174435328";"https://twitter.com/hfranklinmusic/status/1268766474174435328";"hfranklinmusic";"greg_doucette";"Indianapolis Pigs at work! #Indianapolis #ihatecops #indianapolispolice #PoliceViolence #PoliceBrutality #Animals #BlackLivesMatter ";"2020-06-05 04:47:54";"0";"0";"";"#Indianapolis #ihatecops #indianapolispolice #PoliceViolence #PoliceBrutality #Animals #BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:53:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1268766495527636992";"https://twitter.com/Sumanrajtimsina/status/1268766495527636992";"Sumanrajtimsina";"";"So pleased to share that we live in a great neighborhood and 1000s came in support of black lives matter. Proud to be part of it. #GeorgeFloyd #BlackLivesMatter #blacklifematters #burke #ChangeTheSystem #HandsUpDontShoot #VoteForOurLives #Nepalisforblacklivesmatter";"2020-06-05 04:47:59";"0";"4";"";"#GeorgeFloyd #BlackLivesMatter #BlackLivesMatter #blacklifematters #burke #ChangeTheSystem #HandsUpDontShoot #VoteForOurLives #Nepalisforblacklivesmatter";"";"2020-07-29 10:29:25";"Washington, D.C";"100mi";"georgesfloyd"
"1268766963595124739";"https://twitter.com/KadeejahMarie/status/1268766963595124739";"KadeejahMarie";"";"Black Lives have always mattered . But in this era, we matter more than ever . #BlackLivesMatter";"2020-06-05 04:49:51";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 10:21:16";"Washington, D.C";"100mi";"BlackLivesMatter"
"1268767182865010688";"https://twitter.com/susiestweets/status/1268767182865010688";"susiestweets";"";"ted @clintsmithiii @Black Lives Matter https://www.instagram.com/p/CBCmWXCBuNh/?igshid=vdix11bd2hqf";"2020-06-05 04:50:43";"0";"0";"@ClintSmithIII";"";"";"2020-07-29 10:21:16";"Washington, D.C";"100mi";"BlackLivesMatter"
"1268768372965158912";"https://twitter.com/shamelessjess_/status/1268768372965158912";"shamelessjess_";"";"I wonder what they will say in the history books 100 years from now. That’s truly a scary thought. Be on the right side of history. #BlackLivesMatter";"2020-06-05 04:55:27";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:53:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1268769566420881409";"https://twitter.com/_MagickMelanin/status/1268769566420881409";"_MagickMelanin";"";"All black lives matter. We are doing the work, have been doing the work. What will you do?";"2020-06-05 05:00:11";"0";"1";"";"";"";"2020-07-30 11:53:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1268769916183818243";"https://twitter.com/ezsaidezdone/status/1268769916183818243";"ezsaidezdone";"";"Keep taking pictures! Keep recording! DOCUMENT all of this! Expose them, because shit like this has to STOP! THE MURDERS OF PEOPLE OF COLOR ARE NOT A JOKE & WILL NO LONGER BE TOLERATED!!! #BlackLivesMatter";"2020-06-05 05:01:35";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 10:21:16";"Washington, D.C";"100mi";"BlackLivesMatter"
"1268770773730197504";"https://twitter.com/mxmeekins/status/1268770773730197504";"mxmeekins";"";"#BlackLivesMatter #DontShoot";"2020-06-05 05:04:59";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #DontShoot";"";"2020-07-29 10:21:16";"Washington, D.C";"100mi";"BlackLivesMatter"
"1268771281069133825";"https://twitter.com/KristaLeigh1994/status/1268771281069133825";"KristaLeigh1994";"";"Our world is so sad why cant everyone see that color doesnt matter we should build eachother up not put eachother down!! What happen to George Floyd was unnecessary and so wrong and all the other people who were killed based on race its just all so sad they all deserve justice ";"2020-06-05 05:07:00";"0";"1";"";"";"";"2020-07-30 12:10:00";"District of Columbia";"200mi";"georgesfloyd"
"1268771324048166913";"https://twitter.com/erikstrobl/status/1268771324048166913";"erikstrobl";"aishaismad";"This video might be the worst since the original George Floyd footage. There’s sadism to spare in the clubbings and some of the up-close battery, but there’s not even delight in cruelty here; just casual, bone-chilling disregard. They truly don’t see the rest of us as people. ";"2020-06-05 05:07:10";"0";"8";"";"";"";"2020-07-30 12:10:00";"District of Columbia";"200mi";"georgesfloyd"
"1268771675698536448";"https://twitter.com/MajorEyeWork/status/1268771675698536448";"MajorEyeWork";"";"@CallofDuty #BlackLivesMatter ";"2020-06-05 05:08:34";"0";"1";"@CallofDuty";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:53:50";"District of Columbia";"200mi";"BlackLivesMatter"
"1268771918947274753";"https://twitter.com/JohnPollySays/status/1268771918947274753";"JohnPollySays";"";"It’s coming down. Statue of Robert E. Lee in Richmond, VA. : alexis_delilah Projection by videometry #blacklivesmatter #nojusticenopeace #rva #blm Via @queerappalachia @General Robert E Lee Monument https://www.instagram.com/p/CBCoh29JnhF/?igshid=1s4bj5c7js6l1";"2020-06-05 05:09:32";"0";"3";"@QueerAppalachia";"#blacklivesmatter #blacklivesmatter #nojusticenopeace #rva #blm";"";"2020-07-30 11:53:50";"District of Columbia";"200mi";"BlackLivesMatter"
"1268772111922929666";"https://twitter.com/csmith15054157/status/1268772111922929666";"csmith15054157";"KingDay__";"Black Lives Matter";"2020-06-05 05:10:18";"0";"1";"";"";"";"2020-07-30 11:53:50";"District of Columbia";"200mi";"BlackLivesMatter"
"1268772290499616771";"https://twitter.com/DMV_romeo/status/1268772290499616771";"DMV_romeo";"shieksta1";"Thank you a tweet like this means a lot to ppl of the Latino culture. This is why we as a society need to stand against the tyrant that is Donald Trump! Whether you with #BlackLivesMatter or #FuerzaLatina we need to come together like Voltron!";"2020-06-05 05:11:01";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #FuerzaLatina";"";"2020-07-29 10:21:16";"Washington, D.C";"100mi";"BlackLivesMatter"
"1268205116689170432";"https://twitter.com/joefoleyfilms/status/1268205116689170432";"joefoleyfilms";"";"Say Their Names - - Demand Justice Demand Change - - Monday, June 2, 2020 @7:00 PM - #JusticeForGeorgeFloyd #BlackLivesMatter #BLMVirginia #RacialJustice #SocialJustice #EconomicJustice #BLMHarrisonburg #BLM @… https://www.instagram.com/p/CA-isAVJZf4/?igshid=8r34yusp1wjv";"2020-06-03 15:37:16";"0";"1";"";"#JusticeForGeorgeFloyd #BlackLivesMatter #BlackLivesMatter #BLMVirginia #RacialJustice #SocialJustice #EconomicJustice #BLMHarrisonburg #BLM";"";"2020-07-30 11:55:05";"District of Columbia";"200mi";"BlackLivesMatter"
"1268205175858253825";"https://twitter.com/joefoleyfilms/status/1268205175858253825";"joefoleyfilms";"";"Injustice Anywhere Is A Threat to Justice Everywhere - Dr. Martin Luther King Jr. - - Black Lives Matter - - Monday, June 2, 2020 @7:00 PM - #JusticeForGeorgeFloyd #BlackLivesMatter #BLMVirginia #RacialJustice… https://www.instagram.com/p/CA-iuJNJJIN/?igshid=d8pnn59ru578";"2020-06-03 15:37:30";"0";"2";"";"#JusticeForGeorgeFloyd #BlackLivesMatter #BlackLivesMatter #BLMVirginia #RacialJustice";"";"2020-07-30 11:55:05";"District of Columbia";"200mi";"BlackLivesMatter"
"1268205206170415105";"https://twitter.com/halchaffee/status/1268205206170415105";"halchaffee";"";"Fact: we don’t know if George Floyd’s murder was race related or not. Could have been, might not have been. We don’t know yet. Only God knows the heart.";"2020-06-03 15:37:37";"0";"0";"";"";"";"2020-07-30 12:10:44";"District of Columbia";"200mi";"georgesfloyd"
"1268205209454551043";"https://twitter.com/joefoleyfilms/status/1268205209454551043";"joefoleyfilms";"";"Black Lives Matter - - Monday, June 2, 2020 @7:00 PM - #JusticeForGeorgeFloyd #BlackLivesMatter #BLMVirginia #RacialJustice #SocialJustice #EconomicJustice #BLMHarrisonburg #BLM @Downtown Harrisonburg https://www.instagram.com/p/CA-iv5BpLpx/?igshid=124qhh411akqi";"2020-06-03 15:37:38";"0";"0";"";"#JusticeForGeorgeFloyd #BlackLivesMatter #BlackLivesMatter #BLMVirginia #RacialJustice #SocialJustice #EconomicJustice #BLMHarrisonburg #BLM";"";"2020-07-30 11:55:05";"District of Columbia";"200mi";"BlackLivesMatter"
"1268205381181935617";"https://twitter.com/KCMalone0531/status/1268205381181935617";"KCMalone0531";"";"@ABC Still calling this George Floyd protests. They are shameless. @GStephanopoulos";"2020-06-03 15:38:19";"0";"0";"@ABC @GStephanopoulos";"";"";"2020-07-30 12:10:44";"District of Columbia";"200mi";"georgesfloyd"
"1268205397044756480";"https://twitter.com/b_speck24/status/1268205397044756480";"b_speck24";"";"Sign the Petition for George Floyd. Instead of doing the Black Picture on IG, sign this and donate. Get justice for the man and do not let him die in vain like so many of our black brothers and sisters!! Change the system! http://chng.it/DsXQ82gC via @Change";"2020-06-03 15:38:23";"0";"2";"@Change";"";"";"2020-07-30 12:10:44";"District of Columbia";"200mi";"georgesfloyd"
"1268205692210622466";"https://twitter.com/ParlourSalon_DC/status/1268205692210622466";"ParlourSalon_DC";"";"The world has watched the non stop protesting of police brutality over the last 8 days. But this didn’t start with George Floyd or Breonna Taylor. White supremacism didn’t begin with Trump. It has always been there… https://www.instagram.com/p/CA-nChCh3Gd/?igshid=tswy2is1oktf";"2020-06-03 15:39:33";"0";"0";"";"";"";"2020-07-29 09:39:32";"Washington, D.C";"100mi";"georgesfloyd"
"1268206878062006274";"https://twitter.com/MsArielg/status/1268206878062006274";"MsArielg";"";"Howard County residents...you showed up and you showed out! I am so proud to be a part of a community that is so passionate about fighting for the rights of Black people! #blacklivesmatter #howardcounty… https://www.instagram.com/p/CA-nk4VBDQu/?igshid=12dho1k75411w";"2020-06-03 15:44:16";"0";"0";"";"#blacklivesmatter #blacklivesmatter #howardcounty";"";"2020-07-30 11:55:05";"District of Columbia";"200mi";"BlackLivesMatter"
"1268207081187835905";"https://twitter.com/Pupkey/status/1268207081187835905";"Pupkey";"";"#GeorgeFloyd did not die. He was murdered. #BlackLivesMattter";"2020-06-03 15:45:04";"0";"1";"";"#GeorgeFloyd #BlackLivesMattter";"";"2020-07-29 09:39:32";"Washington, D.C";"100mi";"georgesfloyd"
"1268207111118434305";"https://twitter.com/UltraFaux/status/1268207111118434305";"UltraFaux";"";"I deleted by blackout post in favor of this one. I pray we make change. George Floyd should have never even been put in cuffs or held to the ground in the first place! I wasn't excited to vote until I heard Floyd's… https://www.instagram.com/p/CA-nrwmAqSx/?igshid=147fglin303ot";"2020-06-03 15:45:12";"0";"0";"";"";"";"2020-07-30 12:10:44";"District of Columbia";"200mi";"georgesfloyd"
"1268207405785059330";"https://twitter.com/kyllejoc57/status/1268207405785059330";"kyllejoc57";"";"All Black People are asking for is a Simple Civil Rights ,we ask for the lowest in everything and yet all over the world we are the most oppressed race ever! #BlackLivesMatter #GeorgeFloydprotest #CantStopWontStop #PeacefulProtestsArePowerful #PeacefulProtests";"2020-06-03 15:46:22";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #GeorgeFloydprotest #CantStopWontStop #PeacefulProtestsArePowerful #PeacefulProtests";"";"2020-07-30 11:55:05";"District of Columbia";"200mi";"BlackLivesMatter"
"1268207500643512320";"https://twitter.com/anthonywanis/status/1268207500643512320";"anthonywanis";"";"SecDef Mark Esper opposes invoking #InsurrectionAct, condemns killing of #GeorgeFloyd. https://www.bbc.com/news/live/world-us-canada-52903545?ns_mchannel=social&amp;ns_source=twitter&amp;ns_campaign=bbc_live&amp;ns_linkname=5ed7b4fda6a6aa067fd21aa9%26Defence%20Secretary%20Esper%20says%20he%20does%20not%20support%20sending%20in%20army%262020-06-03T14%3A38%3A04.212Z&amp;ns_fee=0&amp;pinned_post_locator=urn:asset:5e06c26f-5cbf-4ef4-8dbf-bbea7a539dbe&amp;pinned_post_asset_id=5ed7b4fda6a6aa067fd21aa9&amp;pinned_post_type=share via @BBCNews";"2020-06-03 15:46:44";"0";"2";"@BBCNews";"#InsurrectionAct #GeorgeFloyd";"";"2020-07-30 12:10:44";"District of Columbia";"200mi";"georgesfloyd"
"1268207524223889409";"https://twitter.com/matt3470/status/1268207524223889409";"matt3470";"";"#BLM #BlackLivesMatter #DC #GeorgeFloyd #EricGardner #SayTheirNames #NoJusticeNoPeace #HandsUpDontShoot #racism #policeviolence #resist #refusefascism #rally #march #protest #peaceful #injustice #oppression #justice… https://www.instagram.com/p/CA-n3q-hDHO/?igshid=pb7a4a130wqy";"2020-06-03 15:46:50";"0";"0";"";"#BLM #BlackLivesMatter #BlackLivesMatter #DC #GeorgeFloyd #EricGardner #SayTheirNames #NoJusticeNoPeace #HandsUpDontShoot #racism #policeviolence #resist #refusefascism #rally #march #protest #peaceful #injustice #oppression #justice";"";"2020-07-29 09:39:32";"Washington, D.C";"100mi";"georgesfloyd"
"1268207648660471808";"https://twitter.com/Kyrie42/status/1268207648660471808";"Kyrie42";"";"Amy Klobachar is a disgrace. Bringing up George Floyd...YOU didn't do anything about Chauvin when YOU had the chance. Blood on your hands.";"2020-06-03 15:47:20";"0";"0";"";"";"";"2020-07-30 12:10:44";"District of Columbia";"200mi";"georgesfloyd"
"1268207854323994625";"https://twitter.com/jess_buh/status/1268207854323994625";"jess_buh";"";"Minnesota Attorney General Ellison: Rescind the Minneapolis Medical Examiner’s report of George Floyd - Sign the Petition! http://chng.it/6z8dLKyJ via @Change";"2020-06-03 15:48:09";"0";"0";"@Change";"";"";"2020-07-30 12:10:44";"District of Columbia";"200mi";"georgesfloyd"
"1268208242188001282";"https://twitter.com/missalyoung/status/1268208242188001282";"missalyoung";"";"PSA: JUST MERCY has been made FREE on Amazon Video. Take the time to watch this and reflect on the injustices we are standing up against. #BlackLivesMatter https://youtu.be/GVQbeG5yW78 via @YouTube";"2020-06-03 15:49:41";"0";"5";"@YouTube";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:55:04";"District of Columbia";"200mi";"BlackLivesMatter"
"1268208244637523969";"https://twitter.com/souschefmiller/status/1268208244637523969";"souschefmiller";"";"I don't really need a reason to go for a run, , #blacklivesmatter #souschefmiller #running #spartantrail #spartanrace #stronglegs #crossfit #ocr #fitover49 #nevergiveup #keepyourheadup #enjoylife #Barcelona… https://www.instagram.com/p/CA-oKOPD2Hv/?igshid=31kz2t11hjf";"2020-06-03 15:49:42";"0";"0";"";"#blacklivesmatter #blacklivesmatter #souschefmiller #running #spartantrail #spartanrace #stronglegs #crossfit #ocr #fitover49 #nevergiveup #keepyourheadup #enjoylife #Barcelona";"";"2020-07-30 11:55:04";"District of Columbia";"200mi";"BlackLivesMatter"
"1268208388435050498";"https://twitter.com/CMShowstopper/status/1268208388435050498";"CMShowstopper";"";"You cant pick and choose which #BlackLivesMattter Where is justice for #DavidDorn ? Where is the outcry?! #GeorgeFloyd deserves justice, as does Dorn.";"2020-06-03 15:50:16";"0";"0";"";"#BlackLivesMattter #DavidDorn #GeorgeFloyd";"";"2020-07-30 12:10:44";"District of Columbia";"200mi";"georgesfloyd"
"1268208512640921602";"https://twitter.com/BrianCamp300/status/1268208512640921602";"BrianCamp300";"";"#BlackLivesMatter";"2020-06-03 15:50:46";"0";"4";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:55:04";"District of Columbia";"200mi";"BlackLivesMatter"
"1268209088594411524";"https://twitter.com/dickerson_bobby/status/1268209088594411524";"dickerson_bobby";"";"""Daddy changed the world"" #GeorgeFloyd #RestEasyKing ";"2020-06-03 15:53:03";"0";"0";"";"#GeorgeFloyd #RestEasyKing";"";"2020-07-30 12:10:44";"District of Columbia";"200mi";"georgesfloyd"
"1268209226339487747";"https://twitter.com/LostCurry/status/1268209226339487747";"LostCurry";"";"High school education required to enforce law and 7 years study to practice law.....#BlackLivesMatter #PoliceReformNow";"2020-06-03 15:53:36";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #PoliceReformNow";"";"2020-07-30 11:55:04";"District of Columbia";"200mi";"BlackLivesMatter"
"1268209629747707905";"https://twitter.com/mdhDuBois/status/1268209629747707905";"mdhDuBois";"";"* Sent an immediate note to friends & colleagues expressing your solidarity & support. * In that note, explicitly used the terms racism, murder, Black, police violence, white supremacy, etc. & ended with #BlackLivesMatter. #Uprising2020 #BLM 2/";"2020-06-03 15:55:12";"0";"6";"";"#BlackLivesMatter #BlackLivesMatter #Uprising2020 #BLM";"";"2020-07-29 09:34:52";"Washington, D.C";"100mi";"BlackLivesMatter"
"1268209973760348164";"https://twitter.com/EZaketz/status/1268209973760348164";"EZaketz";"GenXer2007";"I’d love to know what this would have looked like a week later, after George Floyd was murdered by police.";"2020-06-03 15:56:34";"0";"0";"";"";"";"2020-07-30 12:10:44";"District of Columbia";"200mi";"georgesfloyd"
"1268210172331204608";"https://twitter.com/NerdyMikeRaja/status/1268210172331204608";"NerdyMikeRaja";"";" #justiceforgeorgefloyd #blacklivesmatter @Uniontown, Pennsylvania https://www.instagram.com/p/CA-pFBLFIVx-UYXWL6Ez0yUZrSDe4pCmOrAYmY0/?igshid=12058uy5380j8";"2020-06-03 15:57:21";"0";"0";"";"#justiceforgeorgefloyd #blacklivesmatter #blacklivesmatter";"";"2020-07-30 11:55:04";"District of Columbia";"200mi";"BlackLivesMatter"
"1268210179348234243";"https://twitter.com/DaBeardedGooner/status/1268210179348234243";"DaBeardedGooner";"uyiokao";"George Floyd’s death was a senseless, stupid, avoidable tragedy. That “cop” should get thrown in prison for the rest of his life, &amp; then some. But his death does not justify the rioting and looting by OPPORTUNISTS (not peaceful protestors) and subsequent MURDER of more black men.";"2020-06-03 15:57:23";"0";"0";"";"";"";"2020-07-30 12:10:44";"District of Columbia";"200mi";"georgesfloyd"
