tweet_created_dt,tweet_text,final_tweet_text,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,anticipation,anticipation_score,trust,trust_score,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score
2020-05-31 02:15:06,The flame of Pentecost are looking lot like riot these day God I hope were listening closely BlackLivesMatter,"['the', 'flames', 'flame', 'of', 'pentecost', 'are', 'be', 'looking', 'look', 'lot', 'like', 'riots', 'riot', 'these', 'days', 'day', 'god', 'i', 'hope', 'were', 'be', 'listening', 'listen', 'closely', 'blacklives', 'matter']",2.0,1.612,0.0,0.0,2.0,0.8599999999999999,2.0,1.131,0.0,0.0,1.0,0.36700000000000005,2.0,1.2570000000000001,4.0,2.258,trust,4.0,2.258
2020-05-31 02:20:35,PEACEFUL protest AllentownPA BlackLivesMatter georgesfloyd,"['peaceful', 'protest', 'allentow', 'n', 'and', 'pa', 'blacklives', 'matter', 'georgesfloyd']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636,0.0,0.0,1.0,0.086,1.0,0.42200000000000004,2.0,1.125,trust,2.0,1.125
2020-05-31 02:20:50,Wow These are all of the current city protesting RiseUp BlackLivesMatter dcprotest JusticeForGeorgeFloyd,"['wow', 'these', 'are', 'be', 'all', 'of', 'the', 'current', 'cities', 'city', 'protesting', 'protest', 'riseup', 'blacklives', 'matter', 'dcprotest', 'justice', 'forgeorgefloyd']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.188,trust,2.0,1.188
2020-05-31 02:22:46,AMERIKKKA I CANT BREATHE BLACKLIVESMATTER,"['amerikkka', 'i', 'ca', 'can', 'nt', 'not', 'breathe', 'blacklivesmatter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2020-05-31 02:30:00,10 Happy face smiley 0pm Helicópteros sobrevuelan Washington mientras siguen la protestas en la inmediaciones de la Casa Blanca GeorgeFloyd BlackLivesMatter,"['10', 'happy', 'face', 'smiley', '0', 'pm', 'helicópteros', 'sobrevuelan', 'washington', 'mientras', 'siguen', 'las', 'protestas', 'en', 'las', 'inmediaciones', 'de', 'la', 'casa', 'blanca', 'georgefloyd', 'blacklives', 'matter']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6,0.0,0.0,0.0,0.0,1.0,0.555,2.0,1.086,joy,2.0,1.6
2020-05-31 02:31:29,City is shutting it down enforcing curfew People moved out of area Streets are clearing out I saw at least a half dozen people get arrested Many looter have left the area but there are straggler riots2020 georgefloyd phillyprotest,"['city', 'is', 'be', 'shutting', 'shut', 'it', 'down', 'enforcing', 'enforc', 'curfew', 'people', 'moved', 'move', 'out', 'of', 'area', 'streets', 'are', 'be', 'clearing', 'clear', 'out', 'i', 'saw', 'see', 'at', 'least', 'a', 'half', 'dozen', 'people', 'get', 'arrested', 'arrest', 'many', 'looters', 'looter', 'have', 'left', 'leave', 'the', 'area', 'but', 'there', 'are', 'be', 'stragglers', 'straggler', 'riot', 's', ""'s"", '2020', 'georgefloyd', 'phillyprotest']",1.0,0.7879999999999999,0.0,0.0,1.0,0.7659999999999999,0.0,0.0,2.0,0.609,1.0,0.23399999999999999,0.0,0.0,1.0,0.38299999999999995,anger,1.0,0.7879999999999999
2020-05-31 02:32:35,Whats more Philly than Meek Milly at the protest Today at City Hall GeorgeFloydprotest BlackLivesMatter,"['what', 's', 'be', 'more', 'philly', 'than', 'meek', 'milly', 'at', 'the', 'protest', 'today', 'at', 'city', 'hall', 'georgefloydprotest', 'blacklives', 'matter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.47700000000000004,trust,1.0,0.47700000000000004
2020-05-31 02:32:38,Most of the violence I witnessed today wa by white men dressed in all black clearly carrying tool to break shit They came out looking for trouble and to make u look bad So many video of the same group are emerging LOOK CLOSER BLM BlackLivesMatter phillyprotest,"['most', 'of', 'the', 'violence', 'i', 'witnessed', 'witness', 'today', 'was', 'be', 'by', 'white', 'men', 'man', 'dressed', 'dress', 'in', 'all', 'black', 'clearly', 'carrying', 'carry', 'tools', 'tool', 'to', 'break', 'shit', 'they', 'came', 'come', 'out', 'looking', 'look', 'for', 'trouble', 'and', 'to', 'make', 'us', 'we', 'look', 'bad', 'so', 'many', 'videos', 'video', 'of', 'the', 'same', 'group', 'are', 'be', 'emerging', 'emerge', 'look', 'closer', 'blm', 'blacklives', 'matter', 'phillyprotest']",4.0,1.9869999999999999,2.0,1.2109999999999999,2.0,1.187,2.0,0.265,3.0,1.415,1.0,0.461,1.0,0.23399999999999999,3.0,1.423,anger,4.0,1.9869999999999999
2020-05-31 02:35:47,Today wa life changing and such an empowering experience NewarkProtest GeorgeFlyod BlackLivesMatter – at Newark NJ,"['today', 'was', 'be', 'life', 'changing', 'change', 'and', 'such', 'an', 'a', 'empowering', 'experience', 'newarkprotest', 'georgeflyod', 'blacklives', 'matter', 'at', 'newark', 'nj']",0.0,0.0,0.0,0.0,1.0,0.198,2.0,0.813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47700000000000004,joy,2.0,0.813
2020-05-31 02:36:30,Surreal photo sequence showing Ohio Democrat one of the state two black member of Congress being sprayed with mace or pepper spray at a GeorgeFloyd protest in Columbus this afternoon,"['surreal', 'photo', 'sequence', 'showing', 'show', 'ohio', 'democrat', 'one', 'of', 'the', 'states', 'two', 'black', 'members', 'member', 'of', 'congress', 'being', 'be', 'sprayed', 'spray', 'with', 'mace', 'or', 'pepper', 'spray', 'at', 'a', 'georgefloyd', 'protest', 'in', 'columbus', 'this', 'afternoon']",0.0,0.0,1.0,0.297,1.0,0.43799999999999994,1.0,0.5,1.0,0.281,0.0,0.0,0.0,0.0,2.0,0.625,trust,2.0,0.625
2020-05-31 02:37:11,The police see the public a their enemy Theyve been itching to act like this for a long time DefundThePolice BlackLivesMatter,"['the', 'police', 'see', 'the', 'public', 'as', 'their', 'they', 'enemy', 'they', 've', 'have', 'been', 'be', 'itching', 'itch', 'to', 'act', 'like', 'this', 'for', 'a', 'long', 'time', 'defund', 'thepolice', 'blacklives', 'matter']",1.0,0.667,1.0,0.562,2.0,0.953,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2970000000000002,3.0,1.445,trust,3.0,1.445
2020-05-31 02:40:11,Please stop Please stop destroying our country Burning out city down None of this will honor the memory of George Floyd nor will it advance the because It just set u back further We can be better than this We have to be Im heartbroken and sad With all of this,"['please', 'stop', 'please', 'stop', 'destroying', 'destroy', 'our', 'we', 'country', 'burning', 'burn', 'out', 'city', 'down', 'none', 'of', 'this', 'will', 'honor', 'the', 'memory', 'of', 'george', 'floyd', 'nor', 'will', 'it', 'advance', 'the', 'because', 'it', 'just', 'sets', 'set', 'us', 'we', 'back', 'further', 'we', 'can', 'be', 'better', 'than', 'this', 'we', 'have', 'to', 'be', 'i', 'm', 'be', 'heartbroken', 'and', 'sad', 'with', 'all', 'of', 'this']",1.0,0.8440000000000001,0.0,0.0,2.0,1.032,1.0,0.375,3.0,1.8590000000000002,1.0,0.375,1.0,0.695,1.0,0.8440000000000001,sadness,3.0,1.8590000000000002
2020-05-31 02:43:08,Se autoriza el despliegue del Ejército en Washington para que apoye a la Policía con la protestas en la inmediaciones de la Casa Blanca GeorgeFloyd BlackLivesMatter,"['se', 'autoriza', 'el', 'despliegue', 'del', 'ejército', 'en', 'washington', 'para', 'que', 'apoye', 'a', 'la', 'policía', 'con', 'las', 'protestas', 'en', 'las', 'inmediaciones', 'de', 'la', 'casa', 'blanca', 'georgefloyd', 'blacklives', 'matter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47700000000000004,trust,1.0,0.47700000000000004
2020-05-31 02:48:08,Im sick and tired of being sick and tired NoJusticeNoPeace BlackLivesMatter – at The White House,"['i', 'm', 'be', 'sick', 'and', 'tired', 'of', 'being', 'be', 'sick', 'and', 'tired', 'nojusticenopeace', 'blacklives', 'matter', 'at', 'the', 'white', 'house']",0.0,0.0,1.0,0.578,0.0,0.0,1.0,0.109,1.0,0.531,0.0,0.0,1.0,0.23399999999999999,2.0,0.821,trust,2.0,0.821
2020-05-31 02:48:37,More protest tonight near the White House over the death of George Floyd dc washingtondc dcprotest georgefloyd america photojournalism,"['more', 'protests', 'protest', 'tonight', 'near', 'the', 'white', 'house', 'over', 'the', 'death', 'of', 'george', 'floyd', 'dc', 'washingtondc', 'dcprotest', 'georgefloyd', 'america', 'photojournalism']",1.0,0.574,1.0,0.6559999999999999,1.0,0.843,1.0,0.109,1.0,0.915,1.0,0.578,2.0,0.6319999999999999,1.0,0.344,sadness,1.0,0.915
2020-05-31 02:51:58,shot from Philadelphia today say his name georgefloyd,"['shots', 'shot', 'from', 'philadelphia', 'today', 'say', 'his', 'he', 'name', 'georgefloyd']",1.0,0.672,0.0,0.0,1.0,0.7340000000000001,0.0,0.0,1.0,0.547,1.0,0.711,0.0,0.0,0.0,0.0,fear,1.0,0.7340000000000001
2020-05-31 02:53:01,9 minute stop because thats how long that cop wa kneeling on George Floyds neck Change must happen Together we rise BlacklivesMaters BLM757,"['9', 'minute', 'stop', 'because', 'that', 's', 'be', 'how', 'long', 'that', 'cop', 'was', 'be', 'kneeling', 'kneel', 'on', 'george', 'floyds', 'neck', 'change', 'must', 'happen', 'together', 'we', 'rise', 'blacklives', 'maters', 'mater', 'blm', '757']",0.0,0.0,0.0,0.0,2.0,0.47100000000000003,1.0,0.39399999999999996,0.0,0.0,0.0,0.0,2.0,0.89,1.0,0.43,anticipation,2.0,0.89
2020-05-31 02:53:08,Things have escalated at the GeorgeFloyd protest outside the White House since I left around 90 minute ago,"['things', 'thing', 'have', 'escalated', 'escalate', 'at', 'the', 'georgefloyd', 'protest', 'outside', 'the', 'white', 'house', 'since', 'i', 'left', 'leave', 'around', '90', 'minutes', 'minute', 'ago']",1.0,0.569,0.0,0.0,0.0,0.0,1.0,0.109,1.0,0.32799999999999996,1.0,0.23399999999999999,1.0,0.23399999999999999,1.0,0.344,anger,1.0,0.569
2020-05-31 02:57:06,So wa George Floyd,"['so', 'was', 'be', 'george', 'floyd']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2020-05-31 02:59:15,Tomorrow May 31st please join the protest at legislative hallthe green in Dover DE Our voice will be heard BlackLivesMatter BLM GeorgeFloydProtests,"['tomorrow', 'may', '31st', 'please', 'join', 'the', 'protest', 'at', 'legislative', 'hallthe', 'green', 'in', 'dover', 'de', 'our', 'we', 'voices', 'voice', 'will', 'be', 'heard', 'hear', 'blacklives', 'matter', 'blm', 'george', 'floyd', 'protests']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13699999999999998,0.0,0.0,0.0,0.0,1.0,0.648,2.0,0.8360000000000001,trust,2.0,0.8360000000000001
2020-05-31 02:59:29,Baltimore City Hall approximately 3 hour before the first deployment of tear gas blacklivesmatter justiceforgeorgefloyd justiceforbreonnataylor justiceforahmaud baltimoreprotest – at Baltimore City Hall,"['baltimore', 'city', 'hall', 'approximately', '3', 'hours', 'hour', 'before', 'the', 'first', 'deployment', 'of', 'tear', 'gas', 'blacklivesmatter', 'justiceforgeorgefloyd', 'justiceforbreonnataylor', 'justiceforahmaud', 'baltimoreprotest', 'at', 'baltimore', 'city', 'hall']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,sadness,1.0,0.6559999999999999
2020-05-31 03:05:22,In it Report Police violence against Afrodescendente in the USA analyzes the ongoing situation of discrimination against AfricanAmericans a well a the deep racial inequality in the police and criminal justice field BlackLivesMatter,"['in', 'its', 'report', 'police', 'violence', 'against', 'afrodescendente', 'in', 'the', 'usa', 'analyzes', 'analyze', 'the', 'ongoing', 'situation', 'of', 'discrimination', 'against', 'africanamericans', 'as', 'well', 'as', 'the', 'deep', 'racial', 'inequalities', 'inequality', 'in', 'the', 'police', 'and', 'criminal', 'justice', 'fields', 'field', 'blacklives', 'matter']",4.0,2.4680000000000004,2.0,1.141,5.0,2.5309999999999997,0.0,0.0,3.0,1.931,0.0,0.0,1.0,0.414,3.0,1.672,fear,5.0,2.5309999999999997
2020-05-31 03:09:03,This is how cop react when protestors demand BlackLivesMatter This is how cop react when we demand they stop killing people Just so were crystal clear about what side theyre on,"['this', 'is', 'be', 'how', 'cops', 'cop', 'react', 'when', 'protestors', 'protestor', 'demand', 'blacklives', 'matter', 'this', 'is', 'be', 'how', 'cops', 'cop', 'react', 'when', 'we', 'demand', 'they', 'stop', 'killing', 'kill', 'people', 'just', 'so', 'were', 'be', 'crystal', 'clear', 'about', 'what', 'side', 'they', 're', 'be', 'on']",3.0,1.6660000000000001,0.0,0.0,4.0,2.391,0.0,0.0,2.0,1.609,0.0,0.0,0.0,0.0,2.0,0.907,fear,4.0,2.391
2020-05-31 03:13:26,To all my friend TO ANYONE Out there protesting tonight Be safe Keep an eye on eachother And fuck the police I love yall BlackLivesmatter,"['to', 'all', 'my', 'friends', 'friend', 'to', 'anyone', 'out', 'there', 'protesting', 'protest', 'tonight', 'be', 'safe', 'keep', 'an', 'a', 'eye', 'on', 'eachother', 'and', 'fuck', 'the', 'police', 'i', 'love', 'yall', 'blacklivesmatter']",0.0,0.0,0.0,0.0,1.0,0.32799999999999996,4.0,2.221,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.664,trust,4.0,2.664
2020-05-31 03:24:47,Breaking Dallas A young man that wa allegedly trying to protect his store wa brutally beaten by a mob This is a despicable act if he is not dead he would probably have life long injury GeorgeFloyd,"['breaking', 'break', 'dallas', 'a', 'young', 'man', 'that', 'was', 'be', 'allegedly', 'trying', 'try', 'to', 'protect', 'his', 'he', 'store', 'was', 'be', 'brutally', 'beaten', 'by', 'a', 'mob', 'this', 'is', 'be', 'a', 'despicable', 'act', 'if', 'he', 'is', 'be', 'not', 'dead', 'he', 'would', 'probably', 'have', 'life', 'long', 'injuries', 'injury', 'georgefloyd']",3.0,1.835,1.0,0.7340000000000001,2.0,1.249,3.0,0.9269999999999999,1.0,0.562,2.0,0.625,3.0,1.258,0.0,0.0,anger,3.0,1.835
2020-05-31 03:26:06,Theres been a lot of resource floating around and it been hard to keep track Ive created a linktree to try and compile thing Ive found through various site Take a look blacklivesmatter SilenceIsViolence,"['there', 's', 'be', 'been', 'be', 'a', 'lot', 'of', 'resources', 'resource', 'floating', 'float', 'around', 'and', 'it', 's', 'be', 'been', 'be', 'hard', 'to', 'keep', 'track', 'i', 've', 'have', 'created', 'create', 'a', 'linktree', 'to', 'try', 'and', 'compile', 'things', 'thing', 'i', 've', 'have', 'found', 'find', 'through', 'various', 'sites', 'site', 'take', 'a', 'look', 'blacklivesmatter', 'silence', 'isviolence']",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.9610000000000001,0.0,0.0,0.0,0.0,1.0,0.375,2.0,0.9139999999999999,joy,4.0,0.9610000000000001
2020-05-31 03:28:17,BREAKING Multiple large explosion near the White House amid escalating George Floyd demonstration GeorgeFloydProtests,"['breaking', 'break', 'multiple', 'large', 'explosions', 'explosion', 'near', 'the', 'white', 'house', 'amid', 'escalating', 'escalate', 'george', 'floyd', 'demonstrations', 'demonstration', 'georgefloyd', 'protests']",1.0,0.569,0.0,0.0,1.0,0.879,3.0,0.326,0.0,0.0,2.0,1.359,1.0,0.23399999999999999,1.0,0.344,surprise,2.0,1.359
2020-05-31 03:37:07,Primary voting is soon PLEASE VOTE We need to change our presidency and that change is in our hand If you havent registered please get registered The power really is in our hand We need real leadership in our country Every vote count BeTheChange BLACKLIVESMATTER,"['primary', 'voting', 'is', 'be', 'soon', 'please', 'vote', 'we', 'need', 'to', 'change', 'our', 'we', 'presidency', 'and', 'that', 'change', 'is', 'be', 'in', 'our', 'we', 'hands', 'hand', 'if', 'you', 'have', 'nt', 'not', 'registered', 'register', 'please', 'get', 'registered', 'register', 'the', 'power', 'really', 'is', 'be', 'in', 'our', 'we', 'hands', 'hand', 'we', 'need', 'real', 'leadership', 'in', 'our', 'we', 'country', 'every', 'vote', 'counts', 'count', 'bethechange', 'blacklivesmatter']",1.0,0.045,0.0,0.0,1.0,0.198,1.0,0.23399999999999999,1.0,0.031,1.0,0.125,1.0,0.547,3.0,1.626,trust,3.0,1.626
2020-05-31 03:50:34,Do you think Mr Trump slept well BlackLivesMatter GeorgeFloyd BlacklivesMaters BLACKLIVESMATTER GeorgeFloydprotests JusticeForGeorgeFloyd NoJusticeNoPeace,"['do', 'you', 'think', 'mr', 'trump', 'slept', 'sleep', 'well', 'blacklives', 'matter', 'georgefloyd', 'blacklivesmaters', 'blacklivesmatter', 'george', 'floydprotests', 'justice', 'forgeorge', 'floyd', 'nojusticenopeace']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49200000000000005,0.0,0.0,2.0,1.188,trust,2.0,1.188
2020-05-31 03:51:29,To all my fellow witch out there doing spellwork and protesting to make a difference feel free to use these sigils I created to help amp up the energy Stay safe and keep fighting the power blacklivesmatter,"['to', 'all', 'my', 'fellow', 'witches', 'witch', 'out', 'there', 'doing', 'do', 'spellwork', 'and', 'protesting', 'protest', 'to', 'make', 'a', 'difference', 'feel', 'free', 'to', 'use', 'these', 'sigils', 'sigil', 'i', 'created', 'create', 'to', 'help', 'amp', 'up', 'the', 'energy', 'stay', 'safe', 'and', 'keep', 'fighting', 'fight', 'the', 'power', 'blacklivesmatter']",3.0,1.777,1.0,0.43,3.0,1.487,4.0,1.6760000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1640000000000001,anger,3.0,1.777
2020-05-31 04:01:30,so i see all of the white people that i grew up with posting whats wrong with this world now that protest are going on but when the video of George Floyd wa surfacing there wasnt anything wrong with the world then very sad,"['so', 'i', 'see', 'all', 'of', 'the', 'white', 'people', 'that', 'i', 'grew', 'grow', 'up', 'with', 'posting', 'post', 'what', 's', 'be', 'wrong', 'with', 'this', 'world', 'now', 'that', 'protests', 'protest', 'are', 'be', 'going', 'go', 'on', 'but', 'when', 'the', 'video', 'of', 'george', 'floyd', 'was', 'be', 'surfacing', 'surface', 'there', 'was', 'be', 'nt', 'not', 'anything', 'wrong', 'with', 'the', 'world', 'then', 'very', 'sad']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.351,1.0,0.8440000000000001,0.0,0.0,2.0,0.789,2.0,0.8360000000000001,sadness,1.0,0.8440000000000001
2020-05-31 04:14:27,i hope I live to see the change this world so desperately need BlackLivesMatter,"['i', 'hope', 'i', 'live', 'to', 'see', 'the', 'change', 'this', 'world', 'so', 'desperately', 'needs', 'need', 'blacklives', 'blacklive', 'matter']",0.0,0.0,0.0,0.0,1.0,0.198,2.0,0.992,0.0,0.0,1.0,0.36700000000000005,1.0,0.773,2.0,1.157,trust,2.0,1.157
2020-05-31 04:16:17,Ive been working on this merch all day long BLM Merch designed by Me a percentage of my sale will go towards campaign petition pitch in retweet share with friend family BLACKLIVESMATTER BLMMOVEMENT,"['i', 've', 'have', 'been', 'be', 'working', 'work', 'on', 'this', 'merch', 'all', 'day', 'long', 'blm', 'merch', 'designed', 'design', 'by', 'me', 'i', 'a', 'percentage', 'of', 'my', 'sales', 'sale', 'will', 'go', 'towards', 'campaigns', 'campaign', 'petitions', 'petition', 'pitch', 'in', 'retweet', 'share', 'with', 'friends', 'friend', 'families', 'family', 'blacklivesmatter', 'blmmovement']",0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.909,0.0,0.0,0.0,0.0,2.0,0.851,2.0,1.3359999999999999,joy,4.0,1.909
2020-05-31 04:24:06,George Floyd loving and peaceful How about Hardened convict on drug,"['george', 'floyd', 'loving', 'and', 'peaceful', 'how', 'about', 'hardened', 'harden', 'convict', 'on', 'drugs', 'drug']",2.0,0.969,2.0,0.907,2.0,0.985,2.0,1.5150000000000001,1.0,0.469,1.0,0.086,1.0,0.42200000000000004,2.0,1.289,joy,2.0,1.5150000000000001
2020-05-31 04:24:35,Wow just called out a bunch of famous people and celebrity on BY NAME at half past midnight for being silent on BlackLivesMatter Legendary,"['wow', 'just', 'called', 'call', 'out', 'a', 'bunch', 'of', 'famous', 'people', 'and', 'celebrities', 'celebrity', 'on', 'by', 'name', 'at', 'half', 'past', 'midnight', 'for', 'being', 'be', 'silent', 'on', 'blacklives', 'matter', 'legendary']",1.0,0.026000000000000002,1.0,0.188,0.0,0.0,1.0,0.342,0.0,0.0,1.0,0.344,1.0,0.516,2.0,0.75,trust,2.0,0.75
2020-05-31 04:32:23,It started with these group of white vandal dressed in all black They were not protestors They were smashing window cop car and spray painting business BLACKLIVESMATTER phillyprotest,"['it', 'started', 'start', 'with', 'these', 'group', 'of', 'white', 'vandals', 'vandal', 'dressed', 'dress', 'in', 'all', 'black', 'they', 'were', 'be', 'not', 'protestors', 'protestor', 'they', 'were', 'be', 'smashing', 'smash', 'windows', 'window', 'cop', 'cars', 'car', 'and', 'spray', 'painting', 'businesses', 'business', 'blacklivesmatter', 'phillyprotest']",1.0,0.758,0.0,0.0,2.0,0.9289999999999999,1.0,0.109,1.0,0.281,1.0,0.344,2.0,0.984,2.0,0.774,anticipation,2.0,0.984
2020-05-31 04:38:35,we were putting up a fight up until 11 Happy face smiley 0 when i left but we showed up and showed out this is how were gonna be heard we have to show were not backing down BlackLivesMatter be in the front be fearless fight for what you believe in fight for their life,"['we', 'were', 'be', 'putting', 'put', 'up', 'a', 'fight', 'up', 'until', '11', 'happy', 'face', 'smiley', '0', 'when', 'i', 'left', 'leave', 'but', 'we', 'showed', 'show', 'up', 'and', 'showed', 'show', 'out', 'this', 'is', 'be', 'how', 'were', 'be', 'gon', 'go', 'na', 'to', 'be', 'heard', 'hear', 'we', 'have', 'to', 'show', 'were', 'be', 'not', 'backing', 'back', 'down', 'blacklives', 'matter', 'be', 'in', 'the', 'front', 'be', 'fearless', 'fight', 'for', 'what', 'you', 'believe', 'in', 'fight', 'for', 'their', 'they', 'lives', 'life']",1.0,0.667,0.0,0.0,2.0,0.919,3.0,2.0380000000000003,2.0,0.609,1.0,0.23399999999999999,1.0,0.555,4.0,1.727,joy,3.0,2.0380000000000003
2020-05-31 04:55:20,BlackLivesMatter,['blacklivesmatter'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2020-05-31 04:56:40,National Guard activated in nearly a dozen state amid unrest over George Floyd death FoxNews,"['national', 'guard', 'activated', 'activate', 'in', 'nearly', 'a', 'dozen', 'states', 'state', 'amid', 'unrest', 'over', 'george', 'floyd', 'death', 'foxnews']",1.0,0.574,1.0,0.6559999999999999,3.0,1.484,0.0,0.0,2.0,1.266,1.0,0.578,1.0,0.39799999999999996,1.0,0.5,fear,3.0,1.484
2020-05-31 05:09:42,BaltimoreProtest wa Refreshing It wa peaceful it wa organized it wa colorful Simply it wa Amazing BLACKLIVESMATTER BlackLivesMatter BlacklivesMaters GeorgeFloyd,"['baltimore', 'protest', 'was', 'be', 'refreshing', 'it', 'was', 'be', 'peaceful', 'it', 'was', 'be', 'organized', 'it', 'was', 'be', 'colorful', 'simply', 'it', 'was', 'be', 'amazing', 'blacklivesmatter', 'blacklives', 'matter', 'blacklives', 'maters', 'george', 'floyd']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636,0.0,0.0,1.0,0.086,1.0,0.42200000000000004,2.0,1.125,trust,2.0,1.125
2020-05-31 05:17:58,Door to Michael Kors store in Georgetown is smashed Other store hit here GeorgeFloyd,"['door', 'to', 'michael', 'kors', 'store', 'in', 'georgetown', 'is', 'be', 'smashed', 'other', 'stores', 'store', 'hit', 'here', 'georgefloyd']",1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35200000000000004,0.0,0.0,anger,1.0,0.667
2020-05-31 05:21:07,These are all in Georgetown along M Street GeorgeFloyd,"['these', 'are', 'be', 'all', 'in', 'georgetown', 'along', 'm', 'street', 'georgefloyd']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2020-05-31 05:23:02,Newark in solidarity with Minneapolis and the rest of the country Shot on 35mmfilm WEARETIRED BlackLivesMatter SayTheirNames GeorgeFloyd BreonnaTaylor AhmadArbery,"['newark', 'in', 'solidarity', 'with', 'minneapolis', 'and', 'the', 'rest', 'of', 'the', 'country', 'shot', 'on', '35', 'mmfilm', 'wearetired', 'blacklives', 'matter', 'saytheirnames', 'george', 'floyd', 'breonnataylor', 'ahmadarbery']",1.0,0.672,0.0,0.0,1.0,0.7340000000000001,1.0,0.469,1.0,0.547,1.0,0.711,0.0,0.0,2.0,1.125,trust,2.0,1.125
2020-05-31 05:26:12,Incredibly tense scene here in WashingtonDC a protestors clash with riot police Some protestors are using firework and water bottle against the line of police This is only 200 metre from the White House GeorgeFloyd – at The White House,"['incredibly', 'tense', 'scenes', 'scene', 'here', 'in', 'washington', 'dc', 'as', 'protestors', 'protestor', 'clash', 'with', 'riot', 'police', 'some', 'protestors', 'protestor', 'are', 'be', 'using', 'use', 'fireworks', 'firework', 'and', 'water', 'bottles', 'bottle', 'against', 'the', 'line', 'of', 'police', 'this', 'is', 'be', 'only', '200', 'metres', 'metre', 'from', 'the', 'white', 'house', 'georgefloyd', 'at', 'the', 'white', 'house']",2.0,1.5709999999999997,0.0,0.0,2.0,1.0939999999999999,1.0,0.109,0.0,0.0,0.0,0.0,1.0,0.23399999999999999,2.0,0.828,anger,2.0,1.5709999999999997
2020-05-31 05:33:53,Something different I saw in DC v other city firsthand tonight MAYBE saw 10 antifa people TOTAL Every single person I saw looting and breaking store front wa black Im not kidding Every single one I didnt hear George Floyds name said by a looter a single time,"['something', 'different', 'i', 'saw', 'see', 'in', 'dc', 'vs', 'versus', 'other', 'cities', 'city', 'firsthand', 'tonight', 'maybe', 'saw', 'see', '10', 'antifa', 'people', 'total', 'every', 'single', 'person', 'i', 'saw', 'see', 'looting', 'and', 'breaking', 'store', 'fronts', 'front', 'was', 'be', 'black', 'i', 'm', 'be', 'not', 'kidding', 'kid', 'every', 'single', 'one', 'i', 'did', 'do', 'nt', 'not', 'hear', 'george', 'floyds', 'name', 'said', 'say', 'by', 'a', 'looter', 'a', 'single', 'time']",1.0,0.22699999999999998,0.0,0.0,0.0,0.0,1.0,0.515,1.0,0.281,0.0,0.0,2.0,0.8680000000000001,0.0,0.0,anticipation,2.0,0.8680000000000001
2020-05-31 05:35:58,A person loot a TMobile store near the White House a protest continued following the death of GeorgeFloyd,"['a', 'person', 'loots', 'loot', 'a', 'tmobile', 'store', 'near', 'the', 'white', 'house', 'as', 'protests', 'protest', 'continued', 'continue', 'following', 'follow', 'the', 'death', 'of', 'georgefloyd']",1.0,0.574,1.0,0.6559999999999999,1.0,0.843,1.0,0.109,1.0,0.915,1.0,0.578,4.0,1.398,3.0,1.243,anticipation,4.0,1.398
