tweet_id,text,tweet_created_dt,retweets,favorites,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,esn_sentiment,esn_sentiment_count
1265996208201445376,"Add the voice of @Jcolina67, the honorable + respected Police Chief of the @CityofMiami @MiamiPD to the growing chorus of voices across the nation condemning the excessive force murder of #GeorgeFloyd at the hands of a Minneapolis police officer. Thank you Chief Colina. ",2020-05-28 13:19:51,21,54,"['add', 'the', 'voice', 'of', 'the', 'honorable', 'respected', 'police', 'chief', 'of', 'the', 'to', 'the', 'growing', 'chorus', 'of', 'voices', 'across', 'the', 'nation', 'condemning', 'the', 'excessive', 'force', 'murder', 'of', 'george', 'floyd', 'at', 'the', 'hands', 'of', 'a', 'minneapolis', 'police', 'officer', 'thank', 'you', 'chief', 'colina']","['add', ""the'"", 'voice', 'of', ""the'"", 'honorable', 'respected', 'police', 'chief', 'of', ""the'"", ""to'"", ""the'"", 'grow', 'chorus', 'of', 'voice', 'across', ""the'"", 'nation', 'condemn', ""the'"", 'excessive', 'force', 'murder', 'of', 'george', 'floyd', 'at', ""the'"", 'hand', 'of', 'a', 'minneapolis', 'police', 'officer', 'thank', 'you', 'chief', 'colina']",trust,6.0,3.5620000000000003,angry,25.0,3.7484988930698364,joy,7.0
1266030795971534851,"as a non-black person, it is hard to find the right words to say in times like these. I want to advocate for my friends, my loved ones, and people I consider family. I don’t know what to say, but I am hurting for you and with you. #BlackLivesMatter #BeTheChange ",2020-05-28 15:37:18,21,66,"['as', 'a', 'non-black', 'person', 'it', 'is', 'hard', 'to', 'find', 'the', 'right', 'words', 'to', 'say', 'in', 'times', 'like', 'these', 'i', 'want', 'to', 'advocate', 'for', 'my', 'friends', 'my', 'loved', 'ones', 'and', 'people', 'i', 'consider', 'family', 'i', 'do', 'not', 'know', 'what', 'to', 'say', 'but', 'i', 'am', 'hurting', 'for', 'you', 'and', 'with', 'you', 'black', 'lives', 'matter', 'be', 'the', 'change']","[""'as"", ""a'"", 'non', 'black', 'person', 'it', 'be', 'hard', ""to'"", 'find', ""the'"", 'right', 'word', ""to'"", 'say', 'in', 'time', 'like', 'these', ""i'"", 'want', ""to'"", 'advocate', 'for', 'my', 'friend', 'my', 'love', 'one', 'and', 'people', ""i'"", 'consider', 'family', ""i'"", ""do'"", 'not', 'know', 'what', ""to'"", 'say', 'but', ""i'"", 'be', 'hurt', 'for', 'you', 'and', 'with', 'you', 'black', 'life', 'matter', ""be'"", 'the', 'change']",trust,6.0,3.61,inspired,30.0,5.822893926781081,joy,19.0
1267244306315857920,We protest for diversity. We protest for equality. We protest for democracy and freedom. We fight against racism. We fight against tyranny. We fight against brutality and injustices. #JusticeNow #BlackLivesMatter,2020-05-31 23:59:21,21,49,"['we', 'protest', 'for', 'diversity', 'we', 'protest', 'for', 'equality', 'we', 'protest', 'for', 'democracy', 'and', 'freedom', 'we', 'fight', 'against', 'racism', 'we', 'fight', 'against', 'tyranny', 'we', 'fight', 'against', 'brutality', 'and', 'injustices', 'justice', 'now', 'black', 'lives', 'matter']","[""we'"", 'protest', 'for', 'diversity', ""we'"", 'protest', 'for', 'equality', ""we'"", 'protest', 'for', 'democracy', 'and', 'freedom', ""we'"", 'fight', 'against', 'racism', ""we'"", 'fight', 'against', 'tyranny', ""we'"", 'fight', 'against', 'brutality', ""and'"", 'injustice', 'justice', 'now', 'black', 'life', 'matter']",trust,5.0,3.165,inspired,16.0,3.3733975779541434,joy,8.0
1267616830526554113,BREAKING NEWS: President Trump staged photo op at St. John’s Episcopal Church because he was embarrassed that the public knew about his night spent in the White House bunker Anderson Cooper’s response says it all... #protests2020 #BlackLivesMatter #NoJusticeNoPeace,2020-06-02 00:39:38,21,40,"['breaking', 'news', 'president', 'trump', 'staged', 'photo', 'op', 'at', 'st.', 'john', 'is', 'episcopal', 'church', 'because', 'he', 'was', 'embarrassed', 'that', 'the', 'public', 'knew', 'about', 'his', 'night', 'spent', 'in', 'the', 'white', 'house', 'bunker', 'anderson', 'cooper', 'is', 'response', 'says', 'it', 'all', 'protests', '2020', 'black', 'lives', 'matter', 'no', 'justice', 'no', 'peace']","['breaking', 'news', 'president', 'trump', 'stage', 'photo', 'op', 'at', 'st.', 'john', 'be', 'episcopal', 'church', 'because', 'he', 'be', 'embarrassed', 'that', ""tha'"", 'public', 'know', 'about', 'he', 'night', 'spend', 'in', ""the'"", 'white', 'house', 'bunker', 'anderson', 'cooper', 'be', 'response', 'say', 'it', 'all', 'protest', '2020', 'black', 'life', 'matter', ""no'"", 'justice', ""no'"", 'peace']",trust,7.0,3.556,inspired,34.0,5.582293931421543,joy,19.0
1274850117669937153,"Sorting through the letters we collected for our brave police officers at our #BackTheBlue rally. So much emotion. We do this in honor of #DavidDorn, #DavidPatrickUnderwood (#blacklivesmatter?) and #shaymikalonis, who is paralyzed. #BlueLivesMatter",2020-06-21 23:42:08,21,141,"['sorting', 'through', 'the', 'letters', 'we', 'collected', 'for', 'our', 'brave', 'police', 'officers', 'at', 'our', 'back', 'the', 'blue', 'rally', 'so', 'much', 'emotion', 'we', 'do', 'this', 'in', 'honor', 'of', 'david', 'dorn', 'david', 'patrick', 'underwood', 'blacklivesmatter', 'and', 'shaymikalonis', 'who', 'is', 'paralyzed', 'blue', 'lives', 'matter']","[""'sort"", 'through', ""the'"", 'letter', ""we'"", 'collect', 'for', 'we', 'brave', 'police', 'officer', 'at', 'we', 'back', ""the'"", 'blue', 'rally', ""so'"", 'much', 'emotion', ""we'"", ""do'"", 'this', 'in', 'honor', 'of', 'david', 'dorn', 'david', 'patrick', 'underwood', 'blacklivesmatter', 'and', 'shaymikalonis', ""who'"", 'be', 'paralyzed', 'blue', 'life', 'matter']",trust,5.0,3.016,inspired,22.0,4.062187535361248,joy,10.0
1266334521429053442,"“He would just keep us safe there... at the end of the night, he’d say ‘Hey Luz, I’m gonna wait until you get into your cab.’” Said by a friend who knew George Floyd when he was a restaurant security guard. Another said he loved making people smile. ",2020-05-29 11:44:11,20,72,"['he', 'would', 'just', 'keep', 'us', 'safe', 'there', 'at', 'the', 'end', 'of', 'the', 'night', 'he', 'would', 'say', 'hey', 'luz', 'i', 'am', 'gon', 'na', 'wait', 'until', 'you', 'get', 'into', 'your', 'cab', 'said', 'by', 'a', 'friend', 'who', 'knew', 'george', 'floyd', 'when', 'he', 'was', 'a', 'restaurant', 'security', 'guard', 'another', 'said', 'he', 'loved', 'making', 'people', 'smile']","[""'he"", 'would', 'just', 'keep', 'we', 'safe', 'there', 'at', ""the'"", 'end', 'of', ""the'"", 'night', ""he'"", 'would', 'say', 'hey', 'luz', ""i'"", 'be', 'go', ""na'"", 'wait', 'until', 'you', 'get', 'into', 'you', 'cab', 'say', 'by', 'a', 'friend', ""who'"", 'know', 'george', 'floyd', 'when', 'he', 'be', ""a'"", 'restaurant', 'security', 'guard', 'another', 'say', 'he', 'love', 'make', 'people', 'smile']",trust,6.0,3.5469999999999997,inspired,31.0,5.195909620520323,joy,15.0
1266425856085372929,God continues to bless me with a right mind every semester!! He knows this wouldn’t be possible without him. S/O to Moses Ntam for being the only teacher thus far to taint my transcript! #4oSemester #BlackLivesMatters #BlackExcellence,2020-05-29 17:47:07,20,200,"['god', 'continues', 'to', 'bless', 'me', 'with', 'a', 'right', 'mind', 'every', 'semester', 'he', 'knows', 'this', 'would', 'not', 'be', 'possible', 'without', 'him', 's/o', 'to', 'moses', 'ntam', 'for', 'being', 'the', 'only', 'teacher', 'thus', 'far', 'to', 'taint', 'my', 'transcript', '4o', 'semester', 'black', 'lives', 'matters', 'black', 'excellence']","['god', 'continue', ""to'"", 'bless', ""me'"", 'with', 'be', 'right', 'mind', 'every', 'semester', 'he', 'know', 'this', 'would', 'not', ""be'"", 'possible', 'without', 'he', ""'s"", ""o'"", ""to'"", 'moses', 'ntam', 'for', 'be', ""the'"", 'only', 'teacher', 'thus', 'far', ""to'"", 'taint', 'my', 'transcript', '4o', 'semester', 'black', 'life', 'matter', 'black', 'excellence']",trust,8.0,4.493,inspired,25.0,4.9767395387942095,joy,15.0
1268495837354536961,"We promise to fight for what is right. We promise to be a part of the solution, not the problem. We won’t tolerate racism. We stand with the men and women of the Tucson Police Department. We stand with George Floyd. We're proud to serve the City of Tucson. Stay strong Tucson – at Tucson Police Department &amp; Plaza",2020-06-04 10:52:29,20,115,"['we', 'promise', 'to', 'fight', 'for', 'what', 'is', 'right', 'we', 'promise', 'to', 'be', 'a', 'part', 'of', 'the', 'solution', 'not', 'the', 'problem', 'we', 'will', 'not', 'tolerate', 'racism', 'we', 'stand', 'with', 'the', 'men', 'and', 'women', 'of', 'the', 'tucson', 'police', 'department', 'we', 'stand', 'with', 'george', 'floyd', 'we', 'are', 'proud', 'to', 'serve', 'the', 'city', 'of', 'tucson', 'stay', 'strong', 'tucson', 'at', 'tucson', 'police', 'department', '&amp', 'plaza']","[""we'"", 'promise', ""to'"", 'fight', 'for', 'what', 'be', 'right', ""we'"", 'promise', ""to'"", ""be'"", 'a', 'part', 'of', ""the'"", 'solution', 'not', ""the'"", 'problem', ""we'"", 'will', 'not', 'tolerate', 'racism', ""we'"", 'stand', 'with', ""the'"", 'man', 'and', 'woman', 'of', ""the'"", 'tucson', 'police', 'department', ""we'"", 'stand', 'with', 'george', 'floyd', ""we'"", 'be', 'proud', ""to'"", 'serve', ""the'"", 'city', 'of', 'tucson', 'stay', 'strong', 'tucson', 'at', 'tucson', 'police', 'department', '&amp', 'plaza']",trust,5.0,2.78,inspired,24.0,4.032027142325246,joy,14.0
1267255597331873796,"“When you say ‘No justice, no peace,’ when you say ‘remember George Floyd,’ when you say ‘black lives matter,’ don’t stop. Say that with a passion.” – at Oklahoma City Police Department Headquarters (OCPD)",2020-06-01 00:44:13,20,91,"['when', 'you', 'say', 'no', 'justice', 'no', 'peace', 'when', 'you', 'say', 'remember', 'george', 'floyd', 'when', 'you', 'say', 'black', 'lives', 'matter', 'do', 'not', 'stop', 'say', 'that', 'with', 'a', 'passion', 'at', 'oklahoma', 'city', 'police', 'department', 'headquarters', 'ocpd']","['when', 'you', 'say', ""no'"", 'justice', ""no'"", 'peace', 'when', 'you', 'say', 'remember', 'george', 'floyd', 'when', 'you', 'say', 'black', 'life', 'matter', ""do'"", 'not', 'stop', 'say', 'that', 'with', ""a'"", 'passion', 'at', 'oklahoma', 'city', 'police', 'department', 'headquarters', 'ocpd']",trust,5.0,2.7430000000000003,inspired,17.0,2.7500370047563645,joy,10.0
1267061191714770945,If you LOVE me as much as you say you’ll share! #JusticeForGeorgeFloyd #BlackLivesMatter #STOPKILLINGUS #BlackisBeautiful #TransIsBeautiful #ENDRACISM,2020-05-31 11:51:43,20,70,"['if', 'you', 'love', 'me', 'as', 'much', 'as', 'you', 'say', 'you', 'will', 'share', 'justice', 'for', 'george', 'floyd', 'black', 'lives', 'matter', 'stopkillingus', 'blackis', 'beautiful', 'trans', 'is', 'beautiful', 'endracism']","['if', 'you', 'love', ""me'"", 'as', 'much', 'as', 'you', 'say', 'you', 'will', 'share', 'justice', 'for', 'george', 'floyd', 'black', 'life', 'matter', 'stopkillingus', 'blackis', 'beautiful', 'trans', 'be', 'beautiful', 'endracism']",trust,5.0,2.852,amused,13.0,2.475493151943537,joy,9.0
1266733146202128385,"The @BGKYPolice, @WarrenCoSO, @wkupd &amp; @naacp_bgwc make a unifying statement in front of the Warren County Justice Center to speak out against the actions of a Minneapolis police officer who killed an unarmed African American man, George Floyd ",2020-05-30 14:08:11,20,94,"['the', '&amp', 'make', 'a', 'unifying', 'statement', 'in', 'front', 'of', 'the', 'warren', 'county', 'justice', 'center', 'to', 'speak', 'out', 'against', 'the', 'actions', 'of', 'a', 'minneapolis', 'police', 'officer', 'who', 'killed', 'an', 'unarmed', 'african', 'american', 'man', 'george', 'floyd']","[""the'"", 'make', 'a', 'unifying', 'statement', 'in', 'front', 'of', ""the'"", 'warren', 'county', 'justice', 'center', ""to'"", 'speak', 'out', 'against', ""the'"", 'action', 'of', ""a'"", 'minneapolis', 'police', 'officer', ""who'"", 'kill', 'a', 'unarmed', 'african', 'american', 'man', 'george', 'floyd']",trust,6.0,3.218,angry,22.0,3.4233961176257233,joy,10.0
1266799840182353921,.@GovEvers authorizes the Wisconsin National Guard at the request of Milwaukee city and county leaders and law enforcement “to support the Milwaukee community’s response to agitators that have disrupted peaceful protests following the murder of George Floyd”,2020-05-30 18:33:12,20,39,"['authorizes', 'the', 'wisconsin', 'national', 'guard', 'at', 'the', 'request', 'of', 'milwaukee', 'city', 'and', 'county', 'leaders', 'and', 'law', 'enforcement', 'to', 'support', 'the', 'milwaukee', 'community', 'is', 'response', 'to', 'agitators', 'that', 'have', 'disrupted', 'peaceful', 'protests', 'following', 'the', 'murder', 'of', 'george', 'floyd']","['authorize', ""the'"", 'wisconsin', 'national', 'guard', 'at', ""the'"", 'request', 'of', 'milwaukee', 'city', 'and', 'county', 'leader', 'and', 'law', 'enforcement', ""to'"", 'support', ""the'"", 'milwaukee', 'community', 'be', 'response', ""to'"", 'agitator', 'that', 'have', 'disrupt', 'peaceful', 'protest', 'follow', ""the'"", 'murder', 'of', 'george', 'floyd']",trust,7.0,3.821,angry,28.0,4.967476663947513,joy,11.0
1266860642222440449,GOVERNOR CUOMO EXPRESSING SUPPORT FOR PROTESTERS!!! WHEN DOES IT CHANGE? DONT PAY ANY MIND TO PEOPLE WHO ARE IN OPPOSITION!! THEY WILL FALL IN LINE WITH THE MAJORITY! #JusticeForGeorgeFlyod #protests #BlackLivesMatters #georgesfloyd #chicagoprotest #phillyprotest,2020-05-30 22:34:48,20,33,"['governor', 'cuomo', 'expressing', 'support', 'for', 'protesters', 'when', 'does', 'it', 'change', 'do', 'nt', 'pay', 'any', 'mind', 'to', 'people', 'who', 'are', 'in', 'opposition', 'they', 'will', 'fall', 'in', 'line', 'with', 'the', 'majority', 'justice', 'for', 'george', 'flyod', 'protests', 'black', 'lives', 'matters', 'georgesfloyd', 'chicagoprotest', 'phillyprotest']","['governor', 'cuomo', 'express', 'support', 'for', 'protester', 'when', 'do', 'it', 'change', ""do'"", 'not', 'pay', 'any', 'mind', ""to'"", 'people', ""who'"", 'be', 'in', 'opposition', 'they', 'will', 'fall', 'in', 'line', 'with', ""the'"", 'majority', 'justice', 'for', 'george', 'flyod', 'protest', 'black', 'life', 'matter', 'georgesfloyd', 'chicagoprotest', 'phillyprotest']",trust,6.0,3.055,inspired,25.0,3.747865976795715,joy,14.0
1266863326551781379,"Today, I witnessed the good in humanity. Black Lives Matters march in downtown Charlottesville, VA. Ninety percent of crowd, maybe more, good white people standing up for their fellow African American brothers and sisters. I was moved to tears! #BlackLivesMatter #SocialJustice",2020-05-30 22:45:28,20,60,"['today', 'i', 'witnessed', 'the', 'good', 'in', 'humanity', 'black', 'lives', 'matters', 'march', 'in', 'downtown', 'charlottesville', 'va', 'ninety', 'percent', 'of', 'crowd', 'maybe', 'more', 'good', 'white', 'people', 'standing', 'up', 'for', 'their', 'fellow', 'african', 'american', 'brothers', 'and', 'sisters', 'i', 'was', 'moved', 'to', 'tears', 'black', 'lives', 'matter', 'social', 'justice']","['today', ""i'"", 'witness', ""the'"", 'good', 'in', 'humanity', 'black', 'life', 'matter', 'march', 'in', 'downtown', 'charlottesville', ""va'"", 'ninety', 'percent', 'of', 'crowd', 'maybe', 'more', 'good', 'white', 'people', 'stand', 'up', 'for', 'they', 'fellow', 'african', 'american', 'brother', 'and', 'sister', ""i'"", 'be', 'move', ""to'"", 'tear', 'black', 'life', 'matter', 'social', 'justice']",trust,9.0,5.024,inspired,35.0,6.029969177977272,joy,11.0
1267509192782499842,Today's anthem written 30 years ago by this man. Fuck police brutality. Fuck staying silent. Fuck systems that allow racism to be protected behind a badge with no justice for their actions and murders of innocent people. Anyone against this post. Fuck you too #BlackLivesMatter ,2020-06-01 17:31:55,20,96,"['today', 'is', 'anthem', 'written', '30', 'years', 'ago', 'by', 'this', 'man', 'fuck', 'police', 'brutality', 'fuck', 'staying', 'silent', 'fuck', 'systems', 'that', 'allow', 'racism', 'to', 'be', 'protected', 'behind', 'a', 'badge', 'with', 'no', 'justice', 'for', 'their', 'actions', 'and', 'murders', 'of', 'innocent', 'people', 'anyone', 'against', 'this', 'post', 'fuck', 'you', 'too', 'black', 'lives', 'matter']","['today', 'be', 'anthem', 'write', '30', 'year', 'ago', 'by', 'this', 'man', 'fuck', 'police', 'brutality', 'fuck', 'stay', 'silent', 'fuck', 'system', 'that', 'allow', 'racism', ""to'"", ""be'"", 'protect', 'behind', 'a', 'badge', 'with', ""no'"", 'justice', 'for', 'they', 'action', 'and', 'murder', 'of', 'innocent', 'people', 'anyone', 'against', 'this', 'post', 'fuck', 'you', 'too', 'black', 'life', 'matter']",trust,7.0,3.984,inspired,35.0,5.750489944220501,joy,20.0
1269742705309036544,"I helped to lead a joint Catholic/Missouri-Synod Lutheran “Faith March for Justice” in Manhattan today. Next to me is the Rev. Dr. John Nunes, Lutheran President of Concordia College. At the end, Lutherans were quoting James Cone! Confessionalism is liberating! #BlackLivesMatter ",2020-06-07 21:27:06,20,319,"['i', 'helped', 'to', 'lead', 'a', 'joint', 'catholic', 'missouri', 'synod', 'lutheran', 'faith', 'march', 'for', 'justice', 'in', 'manhattan', 'today', 'next', 'to', 'me', 'is', 'the', 'rev.', 'dr.', 'john', 'nunes', 'lutheran', 'president', 'of', 'concordia', 'college', 'at', 'the', 'end', 'lutherans', 'were', 'quoting', 'james', 'cone', 'confessionalism', 'is', 'liberating', 'black', 'lives', 'matter']","[""'i"", 'help', ""to'"", 'lead', 'a', 'joint', 'catholic', 'missouri', 'synod', 'lutheran', 'faith', 'march', 'for', 'justice', 'in', 'manhattan', 'today', 'next', ""to'"", ""me'"", 'be', 'the', 'rev.', 'dr.', 'john', 'nunes', 'lutheran', 'president', 'of', 'concordia', 'college', 'at', ""the'"", 'end', 'lutherans', 'be', 'quote', 'jame', 'cone', 'confessionalism', 'be', 'liberating', 'black', 'life', 'matter']",trust,5.0,2.797,inspired,29.0,4.7751430467453515,joy,12.0
1269762831731380224, At least $1Bil in budget cuts THIS YEAR Full repeal of 50A No cops in schools Repeal of walking while trans All PBA out of elections Free all protesters #DefundTheNYPD #DefundPolice #NYC #nycprotests #BlackLedProtests #FollowBlackLeadership #BlackLivesMatter – at McCarren Park,2020-06-07 22:47:04,20,32,"['at', 'least', '1', 'bil', 'in', 'budget', 'cuts', 'this', 'year', 'full', 'repeal', 'of', '50a', 'no', 'cops', 'in', 'schools', 'repeal', 'of', 'walking', 'while', 'trans', 'all', 'pba', 'out', 'of', 'elections', 'free', 'all', 'protesters', 'defund', 'the', 'n', 'y', 'p', 'd', 'defund', 'police', 'nyc', 'nycprotests', 'black', 'led', 'protests', 'follow', 'black', 'leadership', 'black', 'lives', 'matter', 'at', 'mccarren', 'park']","[""'at"", 'least', '1', ""'"", 'bil', 'in', 'budget', 'cut', 'this', 'year', 'full', 'repeal', 'of', '50', 'a', ""no'"", 'cop', 'in', 'school', 'repeal', 'of', 'walking', 'while', 'trans', 'all', ""pba'"", 'out', 'of', 'election', 'free', 'all', 'protester', 'defund', ""the'"", 'and', 'y', 'p', ""d'"", 'defund', 'police', ""nyc'"", 'nycprotest', 'black', 'lead', 'protest', 'follow', 'black', 'leadership', 'black', 'life', 'matter', 'at', 'mccarren', 'park']",trust,7.0,3.125,angry,34.0,5.540759663684658,joy,14.0
1271953826036228096,"Tylar Bennett tugged at my heart today. She’s using her passionate voice to make an impact. With her team by her side, they showed unity and empathy for her pain. Being there for each other on the court and off. #BlackLivesMatter @TylarbenINIT @ClemsonWBB @ClemsonTigers",2020-06-13 23:53:18,19,70,"['tylar', 'bennett', 'tugged', 'at', 'my', 'heart', 'today', 'she', 'is', 'using', 'her', 'passionate', 'voice', 'to', 'make', 'an', 'impact', 'with', 'her', 'team', 'by', 'her', 'side', 'they', 'showed', 'unity', 'and', 'empathy', 'for', 'her', 'pain', 'being', 'there', 'for', 'each', 'other', 'on', 'the', 'court', 'and', 'off', 'black', 'lives', 'matter']","[""'tylar"", 'bennett', 'tug', 'at', 'my', 'heart', 'today', ""she'"", 'be', 'use', ""her'"", 'passionate', 'voice', ""to'"", 'make', 'a', 'impact', 'with', 'she', 'team', 'by', 'she', 'side', 'they', 'show', 'unity', 'and', 'empathy', 'for', 'she', 'pain', 'be', 'there', 'for', 'each', ""'other"", 'of', 'and', ""the'"", 'court', 'and', 'off', 'black', 'life', 'matter']",trust,5.0,2.7510000000000003,inspired,23.0,4.8907272079114295,joy,15.0
1268927346544910338,DC Mayor Muriel Bowser has #BlackLivesMatter painted on street leading to #WhiteHouse The act was intended to honor protesters who had peacefully assembled earlier this week. #MayorBowser's Shade level: presidential @StephMillerShow @frangeladuo,2020-06-05 15:27:09,19,85,"['dc', 'mayor', 'muriel', 'bowser', 'has', 'black', 'lives', 'matter', 'painted', 'on', 'street', 'leading', 'to', 'white', 'house', 'the', 'act', 'was', 'intended', 'to', 'honor', 'protesters', 'who', 'had', 'peacefully', 'assembled', 'earlier', 'this', 'week', 'mayorbowser', 'is', 'shade', 'level', 'presidential']","['dc', 'mayor', 'muriel', 'bowser', 'have', 'black', 'life', 'matter', 'paint', 'on', 'street', 'lead', ""to'"", 'white', 'house', ""the'"", 'act', 'be', 'intend', ""to'"", 'honor', 'protester', ""who'"", 'have', 'peacefully', 'assemble', 'earlier', 'this', 'week', 'mayorbowser', 'be', 'shade', 'level', 'presidential']",trust,7.0,3.65,amused,29.0,4.70917460472278,joy,12.0
1266358041496244225,"Three things every black man must know! 1. Your seed is life to all humanity. 2. Courage, strength and wisdom are your allies. 3. You are royalty! #BlackLivesMatter ",2020-05-29 13:17:39,19,58,"['three', 'things', 'every', 'black', 'man', 'must', 'know', '1', 'your', 'seed', 'is', 'life', 'to', 'all', 'humanity', '2', 'courage', 'strength', 'and', 'wisdom', 'are', 'your', 'allies', '3', 'you', 'are', 'royalty', 'black', 'lives']","['three', 'thing', 'every', 'black', 'man', 'must', 'know', '1', 'you', 'seed', 'be', 'life', ""to'"", 'all', 'humanity', '2', 'courage', 'strength', 'and', 'wisdom', 'be', 'you', 'ally', '3', 'you', 'be', 'royalty', 'black', 'life']",trust,5.0,3.5780000000000003,inspired,18.0,3.6801419330468943,joy,15.0
1267234784264228872,"A group of protesters gather in front of the Cleveland Police Dept. “No justice, no peace” and “Black Lives Matter” are some of the chants going at what is currently a peaceful demonstration. Multiple officers, fully armed, from top to bottom at 1st &amp; Church St. ",2020-05-31 23:21:31,19,34,"['a', 'group', 'of', 'protesters', 'gather', 'in', 'front', 'of', 'the', 'cleveland', 'police', 'dept', 'no', 'justice', 'no', 'peace', 'and', 'black', 'lives', 'matter', 'are', 'some', 'of', 'the', 'chants', 'going', 'at', 'what', 'is', 'currently', 'a', 'peaceful', 'demonstration', 'multiple', 'officers', 'fully', 'armed', 'from', 'top', 'to', 'bottom', 'at', '1st', '&amp', 'church', 'st.']","[""'a"", 'group', 'of', 'protester', 'gather', 'in', 'front', 'of', ""the'"", 'cleveland', 'police', 'dept', ""no'"", 'justice', ""no'"", 'peace', 'and', 'black', 'life', 'matter', 'be', 'some', 'of', ""the'"", 'chant', 'go', 'at', 'what', 'be', 'currently', ""a'"", 'peaceful', 'demonstration', 'multiple', 'officer', 'fully', 'armed', 'from', 'top', ""to'"", 'bottom', 'at', '1st', '&amp', 'church', 'st.']",trust,9.0,5.008,angry,29.0,4.45194782077123,joy,17.0
1269303945442332676,"Whose students? Our students! Whose streets? Our streets! What do we want justice? When do we want it? Now! If we don't get it, SHUT. IT. DOWN. #DefundThePolice #DefundNYPD #CounselorsNotCops Black Lives Matter ",2020-06-06 16:23:37,19,40,"['whose', 'students', 'our', 'students', 'whose', 'streets', 'our', 'streets', 'what', 'do', 'we', 'want', 'justice', 'when', 'do', 'we', 'want', 'it', 'now', 'if', 'we', 'do', 'not', 'get', 'it', 'shut', 'it', 'down', 'defund', 'the', 'police', 'defund', 'n', 'y', 'p', 'd', 'counselors', 'not', 'cops', 'black', 'lives', 'matter']","['whose', ""'student"", ""our'"", 'student', 'whose', 'street', ""our'"", 'street', 'what', ""do'"", ""we'"", 'want', 'justice', 'when', ""do'"", ""we'"", 'want', 'it', 'now', 'if', ""we'"", 'do', 'not', 'get', 'it', 'shut', 'it', 'dow', 'and', 'defund', ""the'"", 'police', 'defund', 'and', 'y', 'p', ""d'"", 'counselor', 'not', 'cop', 'black', 'life', 'matter']",trust,5.0,2.75,inspired,20.0,3.3835749665109485,joy,8.0
1269339351022010375,“We are the future” was the message sent today by former @APSWashington student Destiny Campbell and her fellow #Bulldogs! A peaceful protest in support of the #BlackLivesMatter movement challenged attendees to uplift one another to help build a safe environment for everyone! – at Booker T. Washington High School,2020-06-06 18:44:19,19,101,"['we', 'are', 'the', 'future', 'was', 'the', 'message', 'sent', 'today', 'by', 'former', 'student', 'destiny', 'campbell', 'and', 'her', 'fellow', 'bulldogs', 'a', 'peaceful', 'protest', 'in', 'support', 'of', 'the', 'black', 'lives', 'matter', 'movement', 'challenged', 'attendees', 'to', 'uplift', 'one', 'another', 'to', 'help', 'build', 'a', 'safe', 'environment', 'for', 'everyone', 'at', 'booker', 't.', 'washington', 'high', 'school']","[""we'"", 'be', ""the'"", 'future', 'be', 'the', 'message', 'send', 'today', 'by', 'former', 'student', 'destiny', 'campbell', 'and', 'she', 'fellow', 'bulldog', ""a'"", 'peaceful', 'protest', 'in', 'support', 'of', ""the'"", 'black', 'life', 'matter', 'movement', 'challenge', 'attendee', ""to'"", 'uplift', 'one', 'another', ""to'"", 'help', 'build', 'a', 'safe', 'environment', 'for', 'everyone', 'at', 'booker', 'to', 'washington', 'high', 'school']",trust,6.0,3.3819999999999997,inspired,36.0,6.936116432381736,joy,19.0
1268323051814428673,"At the @FairfaxNAACP's Justice for Black Lives Car Rally. I'm here in solidarity, I’m here to listen—and I’m going to keep working toward meaningful police reform in Congress. #BlackLivesMatter – at Fairfax County Government Center",2020-06-03 23:25:54,19,51,"['at', 'the', 'is', 'justice', 'for', 'black', 'lives', 'car', 'rally', 'i', 'am', 'here', 'in', 'solidarity', 'i', 'am', 'here', 'to', 'listen—and', 'i', 'am', 'going', 'to', 'keep', 'working', 'toward', 'meaningful', 'police', 'reform', 'in', 'congress', 'black', 'lives', 'matter', 'at', 'fairfax', 'county', 'government', 'center']","['at', 'the', 'be', 'justice', 'for', 'black', 'life', 'car', 'rally', ""i'"", 'am', 'here', 'in', 'solidarity', ""i'"", 'am', 'here', ""to'"", 'listen—and', ""i'"", 'am', 'go', ""to'"", 'keep', 'work', 'toward', 'meaningful', 'police', 'reform', 'in', 'congress', 'black', 'life', 'matter', 'at', 'fairfax', 'county', 'government', 'center']",trust,7.0,3.46,inspired,22.0,3.666085893706737,joy,11.0
