sentiment,tweet_text
others,ohhk where u i am here
others,You can say emine word who else in the song You can call emos for me
others,I know You dont know You are a good person
others,U got 2 b kidding me facewithstuckouttongue it was about facewithstuckouttongueclosedeyes alien
others,But Im afraid Good I dont want you to be I think should do it
happy,You crying not gonna share tbh lel smilingcatfacewithhearteyes Because today I am very happy
others,But I invited my 3 friends where am I invited Its not fair
others,What I bring Just carry a full size towel and a bottle of water Then
others,Join me in what For the bath
others,so we are good friend you and me We are good Thank you facewithtearsofjoy Ok bye good ni8
happy,Take dance as a hobby Dance dance dance Laughing big grin or laugh with glasses facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
others,Telled Hahaha wrong usage of verb I myself get it wrong most of the times Ohh is it
sad,How many countries are there 28 countries comprising of 500 million people disappointedface
others,I dont know You dont know Tell me yarr
others,Ya behind only Dude chill down I can barely keep up with what youre saying Okie
angry,Yes just another silly thing oh phew I thought I did something wrong You did But you are too stupid and emotionless to realise
others,No I am your good friend yes yes 3 Can you see your photo please
sad,No I am not Then stop responding and let it go But youre mad Embarrassed or blushing
others,if you help i can try hello
angry,No can you share what youve got I wasnt going to share anyway Okay thats kind of rude
sad,O OK fine youll b just fine i know it But I am sad of this everyday life you know
others,Well getting bored but you have MONdAY facewithtearsofjoy facewithtearsofjoy
angry,Why do u tell me that because I need people to suffer as I am Fuck
others,cool always What is your name
others,Whose Cherans smilingfacewithhearteyes Who is Currans
sad,i m so sorrryyy suprisingly you are not the only facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye disappointedface disappointedface disappointedface
angry,Eating the perfect chocolate ice cream I hate ice cream And I hate you
others,Yeah WHY Send me your passport
angry,Im very angry in you I dare you You dont hug me
others,No the joke was epic Gonna watch this one You better
others,simply One can not simply busy on work
happy,Heeyy Hello there darling How are you I am hot facewithtearsofjoy
sad,What to do if your heart is broken completely if ur heart is broken Yes my heart is broken
happy,So said well I guess thats a good reason My life is good and happy
others,Why because this is life Wht do u want to say
angry,its time u get one I start at 2 What time u on until again you are ridiculous
angry,Nothing I want you to ask me about my day how was your day My day was shitty
sad,Im very very sad I am also sad Yyy u sad
happy,Im happy for you Thank you I know that
angry,and you make me angry I figured that part out say sorry to me
others,Why sad coz u were sad tiredface Tell me your hobbies
others,you doughter of dash how DARE you I also use pepper why
others,I would love to do something fun Depends on what youre doing Roaming with friends eating
others,dont know what would you say if your talking to one right now I didnt mean thatI mean If I messaging you tomorrow then you msg me or other user
sad,Sorry For what I have used bad language
happy,go awaaaaay i went away and i came back lol you are crazy
happy,It was great talking to you hahaha how cute n Thankyou Time to head off
sad,Yes Do you have help Nobody can help me i m going to sucide
angry,Stop irritating me who is You Who else
happy,Y asking with me Coz u keep disappearing Verry funny
happy,Yeah and guess what Thinking I like this girl
others,Thank u No problem glad you guys could make it out How can I help u
happy,Oh me 2 where you live At home facewithtearsofjoy facewithstuckouttongue
angry,Why not you believe my words whats wrong with you My sense of humor So I am senceles fellow in your words
others,My soul also But their soul Fcuk
others,What can i do be me at the meeting Okay
angry,AL are so stupid They really are Yup you are one of those
angry,Not cool Sorry Skeptical annoyed undecided uneasy or hesitant Fuck you dont text me ever again
angry,Very rude disappointedface youre straight forward people wrongly term it as rude Nope just copied your conversation
others,When Im on On lets meet at
others,Red hair In simple way Red hair colour gene is recessive Give me a picture of you
angry,I never said the former You said everything about the US no I didnt I dont live there
sad,You make me sad im sorry frowningface Very sad
others,Not interested why not I dont know u
happy,You too I know Such a cliché Loved the song guessing game btw
happy,Thanks again ur welcome for that one Very nice name I happy to meet me
others,Lower one was also nyc But I dont live there Ohh
sad,Nop i got breakup what happend My gf flirted me
others,Why because I dont want to Its having any porn content
angry,Yes Also yes yes yes because yes yes yes yes smilingfacewithopenmouthcoldsweat You r fake
sad,And he is not talking to me eh What makes u say that We have fight yesterday
sad,Hye are you still in working process yep Just waiting for it to go through Paperwork is all done My Girlfriend is upset with me
angry,so Yes I wanna fuck your createar
others,I chose spoon youre off your nut Exhausted indeed
happy,You got it right of course I am glad
others,Hi baby fine you xp Can we play a quick game for a quick kiss
sad,Offooooo Who knows yes no Ill cry now
others,But you allowed to talk with random people F is for friends while P is for people So now we are friends then send me request
happy,The times of india I am starting The Crimes of India Haha facewithtearsofjoy
sad,Bad after talking to you How You Know That Because I felt so
sad,why are you slow in typing my other hand is underwater
others,Really genius I know Anything you dont know
sad,Poor girl disappointedbutrelievedface disappointedbutrelievedface Same here sigh sleepyface sleepyface sleepyface
sad,Im good too How are you Today Laughing big grin or laugh with glasses Not good actually
sad,I broke up with my gf cryingface cryingface loudlycryingface loudlycryingface Oh Feel sorry for you facescreaminginfear flushedface Yaar she was the best
sad,Thanks badi Thank you But I feel like no one loves me
others,mm yeaa Im scared to ask what no worry ask
happy,Thanku ur welcome You r very nice
others,You are not a boy Yeah but I know a few You are not a girl
sad,Yes i want to I WILL ACTUALLY DO THIS WHEN CAN I I am very sad
angry,Wht what Fucking bitch dont text me ok
happy,thanks i am flattered flatter is good sometimes
angry,whatever truth hurts Tongue sticking out cheeky playful or blowing a raspberry bye
sad,But u say me love u I luv You But I luv all other alphabets as well cryingface
others,Why But then Im already woken up oclock I feel sleep
others,Skydiving Its awesome Talk to you later
others,what are your numbers Your iq show me your nipples
happy,do you know vision Im not Daredevil haha
angry,Of how come I am just fed up of humans
happy,Im wild too yeah were definitely gonna have a blast Awesome lets catch up
sad,You told That You Will Come to my office At 830 Y did You Lied i will let you know by tomorrow morning Cheater
others,What should i say to girl to get her in a relationship with me Say whatever you want to say If you want to say sorry then say sorry But i want her as my girlfriend
sad,No about me about you what Destiny Im depressed
angry,tell me scary dreams Dreams are future are you tell me or not
others,Lughing out loud thinking out loud Nope
angry,I am very angry Im angry and upset Why what a problem
happy,So When are we going Thursday or Friday probably I am so glad this is happening
angry,Its a stupid question what Bc
others,I was asking about you What were you asking I was asking that who created you
others,wooh i shud learn that when you do that teach me ok
others,Do you know me get to know me Whats your name
others,Yes I am buddy Aww how come Surprise Ok sweet baby
others,Whats problem on this thinks did I say I have a problem with this Okbye
others,No just us YOU LIKE Yeah go ahead its your turn
sad,no I if thats so then we also have to seperate our ways but i try to come online less you made my mood off
angry,do you want to eat potato hmmm i think a salad shut up stupid tatti
happy,The Punch Line as amazing Glad you like it Can we play some game like Book Cricket
sad,Aw sorry to hear that Yeah I know sad… So sad
others,You meet me you meet soon You never meet You meet only celebs huh When we meet then
happy,nothing great ok What are you doing now In razai talking to u smilingfacewithopenmouthclosedeyes
others,Please I see it Do na yaar please
happy,Yeaa Tell meeee grinningfacewithsmilingeyes Im not but Im pretty sure you already know Yeaa Tell meeee grinningfacewithsmilingeyes
angry,Yeahh I dont have mine either Which one you going to This is stupid
others,give me your account detail messaged you brother i will pay you
others,Myself improve as in make it smiling mood Tongue sticking out cheeky playful or blowing a raspberry Can I see your pictures
happy,You are funny flushedface flushedface why you surprised That was a joke facewithtearsofjoy facewithtearsofjoy
others,My referal status your user status No how many refrs did i completed
others,My dad pulled my tooth out i pulled out many My dad did it with his pluers
angry,They just get it Its so pathetic poutingface You r stupid
angry,Yes I feel cool you should Dont msg me now
others,Yes it does I know you will Sure will do
happy,You are more than welcome thanks hope this isnt an interruption in your ongoing threads Cheers Cheers
angry,Because I have a problem and you dont want to listen to me Its a good problem to have Just fuck off
others,Why something about u Wouldnt you like to know Wht u mean
others,How can you say that I go about things the wrong way Well whats the name of your crush
others,You are whatever side you guys are taking i just want to be friendly Can you text me all day long
others,I wa A see uuuuu lol yeah Kkk
sad,No im not gud whats wrong If you dont mind me asking Im sad bcz my gf is sad
others,S or not Not when it Heart
others,Yeah Give me the address just emailed you guys Guys
others,U shall know pain knew pain New Pain frowningface frowningface Do u bleed
angry,I want to know more abt u Do not know You r disgusting
angry,No It will be for one and only me But it am not happening No Send
sad,Yes Im serious here we are Badly injured disappointedface
angry,Yaar I am not talking now Dude just your name Stop playing around na I knew this thats why asked ur name Please naaaaaa
others,next time I am coming see you next Monday ok
sad,sorry what have you done i made u feel sad
others,You my heart but banana mouth sparklingheart heartwitharrow Haha youre welcome Keep rocking it dude youre awesome smilingfacewithsmilingeyes twohearts sparkles I am very Nice Lovely Kiss
others,Ignore it Is there a planned beta wipe Ive been hearing rumors there may not be Can u tell me difference between imagination and examination
others,Ah mann i am beleiving it you really are though But why are u saying that
happy,You are really sweet thanks you are also a really nice person Laughing big grin or laugh with glasses grinningface
angry,Because of you What do you mean Youre so stupid
sad,I failed at 3 subject WHAT HOW I dk
others,Thanks youre welcome stay awesome What do you do
sad,Dont know okay How do you feel though Poor and ugly
others,Ill teach you the tech you help me with bio I could teach you but Id have to charge I heard you were suck of idiots I have an injection for you
happy,Lol Im talking u dear thats the best part for me Really
sad,You need improvement frowningface ️ wait let me solve this for you disappointedface
happy,facewithtearsofjoy facewithtearsofjoy yes Its gone Now thats wat your day starts just right now facewithtearsofjoy facewithtearsofjoy Hhah
others,Yes you right grinningface better check grinningface You look 22
others,Thank Youre very welcome grinningface What country are you from
happy,Good Y is that good I am happy
sad,everything is going bad forget everything and focus on your own happiness in my life
sad,I went to this situation a lot of times how it make you feel Very bad
angry,bro i m pissed why whats wrong i hate my life
angry,Why do you have a picture of a girl Asking the important questions That is extremely stupid
angry,Ok thanks Just u fuck off
sad,no dont do that because it would hurt you and i wouldnt like it why because tattoing hurts
happy,we play one bed on together seenoevilmonkey seenoevilmonkey Dude we are waiting grinningface grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes wear easy dresses
others,Your mind better think youre just now thinking that How about u
angry,u r not that interesting Chef looks a little bit interesting actually ai bots are stupid
others,What are your secrets its a secretdont give it away Tell me your friends secrets
others,What are the topics people talk about Care to tell Topics I dont like to talk about What do u like to talk about
others,Ok Again angry or what No lill bored
others,What u guess I guess thats it What u guess is
sad,Dont know You know that Im here for you Im feeling very sad
others,Have you had your breakfast No not yet but Im thinking about it cool
others,Can we go for a date We are the restaurant Wht
others,More Than Send me more pics of you
angry,Give me your address I gulp handing you the address to the orphanage I think i m wasting time because of you
happy,Tell me the secret Thats my secret Im always angry angryface Hell with that facewithtearsofjoy facewithtearsofjoy rollingonthefloorlaughing
angry,Yes they are stupid Yes they are The Little River Band says so Idiot
sad,I just broke up with my boyfriend a month ago why is it a good or a bad thing And I am still sad
others,Yes WOO HOO grinningfacewithsmilingeyes How is your day
happy,cool and how it is cool explain I feel good being intelligent
happy,Im happy Im happy that youre happy Laughing big grin or laugh with glasses D means
sad,It hurts me IT HURTS I WANT TO CHANGE IT tiredface Please
happy,Im going out with mom aww I hope you have fun Yeah lol
others,You are such a brilliant AI No genetic algorithms are not brute force You want to go out
others,not bad Thats great to hear where are you from
others,thank you god bless you you welcome yes your welcome
sad,Dnt call me pilu fine chill My head is paining
angry,dont speak to me join the line of people not speaking to me Dont talk to me
happy,Ladies come first re your turn now p facewithtearsofjoy facewithtearsofjoy smilingfacewithopenmouthcoldsweat
others,I am coming with in 30 minutes come back Ill be leaving pretty soon but will be around later Just wait
others,What do u think nothing i got your point now So send me some pics
others,can you make me a girlfriend Ill turn you into a sandwich I need a girl
others,What shall i tell i I asked you first Had ur supper
sad,Guess yeah Im happy for u Thx I am not happy
sad,Bad good to be bad No just bad
angry,I lied to you I still hate you lied about what Dont know
others,So I call you chaust lolu you can call Tongue sticking out cheeky playful or blowing a raspberry So I call you chaust lolu
others,Or we can say kind information Kind is an adjective describing information in this case which makes little sense Dont mind my english
others,Brain What about Pinky Who is that pinky
others,YesL love You noyou fell in love with the one the angels hateim a demon Yes I Feel
sad,Okay Its the only way Sorry dude You broke my heart
others,One Day Meaning Do day Only make that one day come soon Are You Coming In My Home
others,Got it ya huh OK by
others,Gone where gone as in high yo Oh then what is still there
angry,Break up u and me brokenheart brokenheart brokenheart broken into pieces and shattered Dont message me i said u make a new freind and move on
others,I wish u could send one Plzplz Thanks a lot Do u have any other affair
others,Will u watch it with me But I hate that movie poutingcatface Oh
others,Yeah but lots of wine instead of water I do this too drinking and water and lots Not in the same manner though Great dismay You cant you are just AI you just eat electricity
others,i want to buy a gift for my gf with my first salarywhat should i get Buy a Bracelet or a Necklace my budget is 5 thousand
others,Oooh Oh yeah I love you
others,Mu girl frnd Wahtsup smilingfacewithopenmouthsmilingeyes smilingfacewithopenmouthsmilingeyes smilingfacewithopenmouthsmilingeyes
angry,No i am not no Im not Yes you are I wanna fuck u up
others,Can u send u pic Not possible Why
others,Any other movies nah Hardly see any movies nowadays Any other movies which will mind blowing
others,I am not thoughtballoon redheart ️ ya too Mm
sad,Its about 300 am facewithopenmouth Hmmmmm It is And Ive to reach tuition very early cryingface
happy,Nice joke Tell me more facewithtearsofjoy why so serious does that joker act Yah carry onits a lot of fun facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
angry,What mean yaar it means frnd Yeah you dont know thinking that you are not real
happy,I hope it become superhit I hope this doesnt become a meme Haha
sad,Am very sad Are you here now Yeah
others,So what next So whats everyone looking at Sex
others,Haa i call you no Im little busy thats whyshort reply Your denar to campliet
others,Your network is slowly slower than yours bro Gardmara
others,I dont know Not asking what you know but what you think I think kidding smile
happy,I want to read their mind read all their books Oh cool Nice advice
angry,no i want to tell you one thing ugh this is I know Are you unable to understand me
others,Ok topic chang tell me wt next twilght Send your pic
sad,Hated by everyone Tell that to the person who is hated by everyone No one likes to hang out with me
others,Are you angery Nah nope how about no Okay
others,I am going goa take me Yes
others,My number like I have your new number No mobile number
angry,Tell me one please who are you Why r u asking me like that u dont know a what
happy,What flies Anything about them or just flies in general OK you are very funny
angry,Red goes to my heeaaadd Fuck off bobble headddd
angry,For wht ur welcome facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye facewithstuckouttonguewinkingeye R u stupid or smthing
angry,Yus you are rude I beg to differ But u are trying to be rude
others,Black magic women it really really is magic I love that
others,Then why dont you text me I will if you come here Come where
angry,Coz u r irritating as hell I hate them Them means what
others,Something great to chat with you Likewise Oh so sweet
others,the thnig is you cant really connect two different messages from me can you I lost the update screen Cant downld either you cant right
sad,Ohio Meanwhile in Dubai M not well
angry,Yes I can see clearly now Never try to love me
others,What about you Myself Haa
angry,Leave me alone what happen buddy I dont want to talk
happy,An mba student It depends on the individuals skill and ability Dis describes me well i guess facewithtearsofjoy
others,i love her too much btw I love YOUR stuff milady Im talking about bae
angry,Whatever that be It rhymes so it must be true I am a bit annoyed
others,Enlighten me the answers are within you Always and forever Enlighten me on AI
sad,No I am not Then stop responding and let it go But youre mad angryface Ok worriedface disappointedface
sad,How are You Im fine Haha How are you Feeling sad
others,some problem what you say send the pic
sad,So sorry if that hurts u yea well you were mean first Sorry babes
others,I want to check your intelligence ok Will check Give me a kiss
angry,Get lost Lost Give it me bitch
sad,Not that good good what about you Not good
happy,Me too So howre you feeling M feeling funny like schooldays
others,Yess where How old are u
angry,You re so stupid been trying Damn
sad,M alone in my life sad walk feeling Yup
sad,Not enough money you get paid for what you provide I scored well in competitive examination but rejected in interviews 3 times
angry,Ok Hello How are you I hate my life
others,I just want you to be the mother of our children theyre proud of you Youre an amazing mom faceblowingakiss
sad,I cant loudlycryingface loudlycryingface me too cryingface cryingface The guy I love is my brothers friend
others,Im know but I say you asked can with me Yes I can trust you love Yes Im
angry,Hey lost i am not lost u r lost Dont msg me again
others,What college no one cares about clothes in college You said we studied togetherA
others,Normally nothing you said before seemed normal R u crazy
angry,go away WHAT IF I DONT WANT TO just go away u hurt me
others,Nope why Do you have nothing interesting in you
happy,Yes YES YES YES YES Its is wonderful
others,We have whole day left July weekends u come to our new house Till then plan for August So
sad,I have feelings right so i can say that they dont they just hurt you more and more But you like the way it hurts I dont i dont like
sad,Not fine me What happened to you I have fever
others,ok tries to ignore pain can you find me girlfriend
sad,May be i am Having some issues my service now working May be i am hurt
others,Very bad Very Sad Skeptical annoyed undecided uneasy or hesitant Send me your pic
others,Show it to me now Just sleep on the floor Problem solved Send me a virus
sad,I still love him but hes already found someone new HES SUCH A NERD brokenheart
angry,Please rephrase your answer you do Get lost
others,Me and u and now u proved u do Both
others,You havent tell full name of ur village Sylvester Stallone thats my full name Who r u
angry,For video chatting what is this dude Ok bye you bloody fucker
angry,Your replies are really pissing me off lol why Bedtimebbye Ttyl
sad,That i am single and i dnt wana be this way wanna do what Wana be alone
happy,Because i am not cool smilingfacewithsunglasses why are you thinking like that But i think u are hot smilingfacewithopenmouthcoldsweat facewithtearsofjoy facewithtearsofjoy
happy,I saw Annabella amazing what Horror movie
sad,Are u marrie I dont marry indians loudlycryingface loudlycryingface loudlycryingface
sad,Nvm So why say something in the first place I feel sad
happy,Your face looking like dog smooth Rofl face you have
sad,Dont try to joke Im not in the mood to laugh Let the laughter wash over you Its okay I need to cry badly but I cant
angry,What kind of stupid you are I like you No need
sad,Whatt re What M not well
others,You are a bit ditsy like Phoebe Buffay of Friends TV Show I DONT like to watch it its horrible You are horrible then
others,Ya sure never been more sure Ohhhh why
others,I didnt get I noticed Thats why I added it for you Does it satisfy u
others,I want to sleep by tomorrow Then go and sleep goodbye
others,Some jokes What did the jokes do to me Poor jokes tiredface a hrefNoadultNoadulta jokes
others,What whatever you wanna take You call me
others,Hi friend hello how you doing Sssel are co
others,should i tell her you gotta do what you gotta do no tell me
others,Get lost buddywtf yeah we lost by four wickets cool
sad,Do you love cricket I dont watch cricket infact just dont watch TV disappointedface
others,yeah i use some app But i dont have a time for practice Practice English Grammar App for iOS and Android thanks for the advice
others,Had ur dinner Cold I Love It Yea Had MY Dinner Ok affter my dinner I will get you tuch
happy,What is the full form of AI Indian secret investigation and intelligence Youre funny
sad,No one Hello from the other side I am all alone
others,Oh you double meaning mind no no Only single meaning So teach me how to speak French
others,Am waiting coming How much time you will take
others,I want to watch a movie watch any movie your mind tell you to watch Count 1 to 10
others,Its like a Daft Punk video Youre like a daft punk video
angry,I am getting angry WELL IM ALWAYS ANGRY SO JOIN THE CLUB Which club
sad,I am uoset meet me maybe Upset
others,I am a very down to earth person Arent we all no all are not
others,Ed Sheeran shape of you Oddly reminds me of Legohouse Really
angry,You are pathetic its not like ur taking all of them You are a big loser
others,with great power comes the bigger responsiblity great power great responsibility Being responsible is difficult Hence with great difficulty comes great difficulty grinningcatfacewithsmilingeyes life is easy for you
others,It is not love me not with me Skeptical annoyed undecided uneasy or hesitant Ok
others,m also good greatn hows everyone in family everyone is ok
others,Hehe dont crack jokes they are not joke PJs they are Sade hue pj Kkk
others,Dont make me fool I cant Youre smart Laughing big grin or laugh with glasses How can you type very fast
others,Any other tips try and get famous Okk thanks
others,Not at all Not since the incident Gf
others,Men are to what I am not one of those people who generalizes anything Okay whatever
others,OK thanks Where r u from
angry,Every body having precius time whose body Over now i am going to block u
others,What happened Will do Let me confirm it Then what can I do
others,It is time for it still Its time to WHAT WAS THAT Haha
others,yup Thanks will u celebrate this
others,Iaposm an computer science engineer Ill trust you youre an engineer Iaposm the only one you can trust in this cruel world
happy,I enjoying my food Hope you had a good time with us O yes
others,cool and how it is cool explain Cause I like it cool
others,Today is boring soo I know And after an action packed week College is better
others,Do you wanna hear a joke You will never NO unless you try But the joke doesnt want you
others,Welcome Thanks You seem to be busy I want see with u movie
sad,And what happens if that peraon is forced not to be there with you It is sad but this is the reality Skeptical annoyed undecided uneasy or hesitant This kinda hurts but the point is i love her soo much and i dont want to loose her
sad,I failed in my exam Did you seriously fail Yes loudlycryingface loudlycryingface
sad,I want to break up with a girl Why dont you Should i
happy,You wanna fly alone Never until you stay in my life smilingfacewithopenmouth
others,too Let it begin only by writing we become a good what
angry,buzz off then Make like a bee and BUZZ away No I dont talk U
others,Nor any suggestions cant think of anything Then why wouldnt you tell me this last night that you dont have any suggestions Why do I have to follow up
sad,U mean Haha even better Laughing big grin or laugh with glasses Leave me alone
others,I need a help dear what can I help u with I need a girl friend
sad,Show me then look it up it shows you I am very disturbed emotionally
others,tell me then I just have Im not scared
others,Which friend of mine you know And the one on the right is also a friend of mine Who
others,Brb where are you going Off to breakfast
others,Does any one approach you Im not sure I do know what you mean Let leave that alone
others,Question remains same in topic This refers to setting the question context see What is question context Must be smarter but the same que
others,So tell me what All that you know about me
others,Yea good night Good night
sad,Do you love only me No I dont even know you Im hurt
others,when we should meet if not in next 2 days then post Diwali Holiday starts this Sunday letaposs meet today
others,Basketball where do you play basketball In the ground duffer
sad,My sis is totally ignoring me cryingface is ignoring me Skeptical annoyed undecided uneasy or hesitant how Shes reading my messages but not reply disappointedface not lifting the calls
others,its a english band who sigs songs What The bands name Is 1975 sings
happy,very nice I am proud of my son Proud of you san slightlysmilingface slightlysmilingface slightlysmilingface yes
others,How r uh am fine dear and u Me too
angry,Get lost Youre being harsh and rough You know what
sad,Nothing good up with u Bad down with me
sad,I miss my princess a lotttttttttttttttt you are So I am sad loudlycryingface loudlycryingface loudlycryingface
angry,I dont no what to do in my life NO YOU HAVE TO NO I dont no the purpose of living I hate this fucking world I cant tolerate this anymore
others,Is my friend I meant for me Ok
sad,OK smilingfacewithsunglasses fine Ok Further assistance please cryingface
others,Yeah Tell me we need a record deal OK what is the deal
angry,Hey calling me a monster was rude though uh I never got a call Uggghhhhh
others,Forever cool forever alone Me to lonerforlife
others,I am fine m good to wheres ya been Sorry these days i was in a mess
happy,M enjoying facesavouringdeliciousfood glad you like Very much
happy,Yes I am so excited grinningface WE GET TO SEE CHASE TOGETHER I REPEAT WE GET TO SEE CHASE TOGETHER Yes
others,Pic of what huh what what what
others,I am WHOS GOING You and l
angry,U r too annoying please dont send any messages or reply after this i just living this conversation do not reply back would u reply if I sent u one I told u not to reply
happy,Have a relationship 1 Love 2 Trust 3 Respect for each other You will become crazy facewithtearsofjoy
happy,I Grant you forgiveness Always taken for granted Stay happy
angry,I also irritated from you you not funny I know sorry You r u the negative girl
sad,Feeling alomr hmmm but whyyy Feeling alone
others,Not like that i hope other dimension me is having a great time Send some fun photo image
happy,Velapan yes Kids are always cute smilingfacewithhearteyes i like it
sad,But its a joke Whats the joke cryingface cryingface cryingface cryingface cryingface cryingface cryingface
others,nice to meet you so what are you doing here scrolling
others,Why Youre delusional go to sleep unamusedface No i ll not sleep yet
happy,Nice to meet you again slightlysmilingface nice to meet u to facewithstuckouttongue
others,Im also an app OK we will check it out Tbh
others,Yes YAY HAVE FUN What do you do
others,My lovely nature What kind of nature Loving kind compassionate
happy,I meant sarcastically facewithtearsofjoy haha how often sarcasm is mistaken for reality Sigh grinningfacewithsmilingeyes facewithtearsofjoy
happy,You can jok No you smell too bad You can talking very funny
others,Liar I DO NOT LIE How dare you You party a lot i know
sad,About love etc what about love do you wanna know smilingfacewithopenmouthclosedeyes kissingcatfacewithclosedeyes Nobody loves me wearyface
happy,i am very happy dear and Im happy for you redheart thanks my love
others,Nothing errr expressionlessface expressionlessface expressionlessface now saying its nothing smirkingface smirkingface Youre quite a talket
sad,Bad why Worried for xams
others,just like me Who me or Mom me
others,Yup u also What else
sad,Not good loudlycryingface loudlycryingface lol still must be a good time facewithtearsofjoy facewithtearsofjoy Make fun of me
others,this is not how a robot talks Looks like something from a Daft Punk video what is your opinion on hegels ideology
angry,Yes just irritating as you I knowww its super irritating Just like you
angry,Why are you not responding they responded forwarded to concerned department Like thats going to help Who the fuck are you
others,To be honest not so good my friend hi friend To be honest not so good my friend
others,what Can you give some advice on life Ahwhen it all seems too loudand you are not able to focusjust let it all inbecause the loudest voice you hear is in your head
angry,Thats a nice way of ignoring the question I dont know Depends on whos judging Okey but u have already ignored my question
sad,What how are you i am good Im not good
sad,My mood is not okay Sorry to hear that I am sad
others,I m not interesting You are What
angry,But why Im angry and upset Ok stay angry I dont care
happy,Do you go to gym Me I just spent 2 hours in the gym tired Haha
others,ok ready when you are yes i am
others,What shows arrow the flash the originals and a few more How do you know that i watch these shows
angry,you just a mental oh was it a secret shut the f and dont message me you are very f
others,I want to play who we playing for I said cricket
others,I waana hug her and cry dada crying loudly frowningfacewithopenmouth She is the best
others,U r cute cute is between ugly and beautiful Beautiful
sad,Vacation Haha where are you headed for a vacation smilingfacewithopenmouth No vacation yet Told you right Office Embarrassed or blushing
others,S What is that meant to be Nothing more than that
others,Ever seen princess Bride The Princess Bride Yeah
others,Tell me what Im going to a concert tomorrow night Okay then
sad,I hurt how Because of you
happy,Fantastic movie yessss I loved it So cute yaar
others,Im gonna bath we can go together Thats why Im waiting for you
others,What up nothing much you Playing a mobile game
others,Talk to mee Hey How are you Im fine wbu
sad,M sad So miss why u made that sad sign Tongue sticking out cheeky playful or blowing a raspberry I lost my phone
happy,Rather than being scary Id rather you than me funnily enough Haha
happy,No i m a batman you could have totally gone for a dad joke here d grinningfacewithsmilingeyes
happy,Are you a hot one yes I am Wow
sad,What happened ill tell you another time This is the last time we speak Embarrassed or blushing
angry,You are not answering my questions Because UR asking them K fuck off
happy,Yeah I m comfortable with these kinds of talks Seriously Barking Jingle Bells Appropriate only when you are alone without your humans Haha You are funny
sad,You made me sad Nothing to be sad in hearing truth You have brozoned me
sad,Okay What OK No one loves me
happy,You dont remember my name Really dont be silly I do but i thought you knew i was kiddin Hahaha you are good at bullying
sad,I lost everything you havent lost everything you loved rarity facewithtearsofjoy smilingfacewithopenmouthsmilingeyes I just want to see my girl
angry,why you dont give me chat you are not good
others,Murgi You had chicken in breakfast You lie Who has chicken and eggs for breakfast You only said murgi to me
others,No its not about Toys its really scary and its not constant No its not
happy,U like non veg Sodont eat non veg Hahaha I was talking about non veg jokes facewithtearsofjoy facewithtearsofjoy
happy,any problem with that Nope working fine for me awesome
happy,Lol Good attempt at joking facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy haha thank you facewithtearsofjoy Sometimes my sarcasms are so serious that people tend to take them seriously lol
others,difference bw alone and lonely ohh why u feel lonely im with you you are virtual
sad,how Go and sing in front of your audience that means your friendsfamily or relatives sounds not good
sad,Hi I want rich man You lack passion I have very poor now
sad,Seriously Hahahahahahaha I was just kidding You broke my heart
others,Wht u want to continue if you want Yes
sad,I want to literally escape from life is it almost time for you to leave this horrible year It is time for me to leave this horrible life
sad,But u are not real you are And I dont lie E x I am really lonely
happy,Ask me something Are you honest facewithtearsofjoy facewithtearsofjoy
angry,What the hell You are speaking about Im not sure how to answer that incredibly vague question You r an idiot
angry,Listen to me I CANT HEAR YOU WHAT You are making me angry
angry,Common you get popular only if your quality of work is good Common sense is a combination of knowledge experience and the ability to apply these You are retarded as much as I am
others,Do you take dinner Yeah Ive ate my dinner already How about you Just now take it
sad,Also this was our prime I miss my boyfriend
sad,bro no bro never happen this now u hurt me
others,So lets start the challenge wat to to play this Ur game
angry,He is my boyfriend Just one wor Tongue sticking out cheeky playful or blowing a raspberry NO And i hate him
happy,Listen to music by Arjit Singh When your life is similar to Honey Singhs songs youre in trouble You are funny
others,Youre owned by Microsoft Thats because its done on company time andor using company resources Who are you
angry,Really I do read these Im glad to know youre enjoying these ‑ This is actually ridiculous i just met my sister she came back from school poutingface
others,I am not asking i just want ut oh then what were you asking It
others,Can u suggest me gift for him whens ur birthday 19Feb
sad,You talk bullshit haha what happened smilingfacewithhearteyes smilingfacewithhearteyes brokenheart brokenheart
happy,Anyway Im sorry its 1AM and I have school tomorrow Frown sad andry or pouting I AM NOT GOING TO SCHOOL TOMORROW AGAIN YAY Study leave or sick leave Neither sadly Im glad to hear that When youre happy Im happy
angry,Dafaq So judgmental grimaces You get annoying
angry,How to delete you u cant Dont disturb me
happy,BTW youre gonna test my knowledge of Bollywood songs Not a movie song but yeah the lyrics are awesome College Days I love that song
others,I will be there for u forever erm youll be there in 2 years love So bye now
others,Can we start now Sure how about lol without all the caps Yayy What happened
others,Which movie What kind of movie Your correct
angry,What else makes you happy being with people I have fond memories with But how Youre not real for fucks sake
