sentiment,tweet_text
happy,nope just kidding kidding! grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes
happy,i do not knw y do u wanna knw me??? happy face or smiley just for fun face_with_tears_of_joy face_with_tears_of_joy
others,please why now confusion you can steal my surname
happy,i am amazing i can not believe what i am seeing! face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
sad,pic sad me me too i just cried crying_face please
others,all not by you ?? you make me sound mean why
sad,"you making me sad no, no, no. do not be and do not worry. really apologize then"
others,vaijy baijy call there is no number to call vaijy baijy how
others,because i don&apos;t like it so you do not mind? your acting like talking angela with the man in her eye
others,wt i am taking wt u r saying man i am freaking out! i want see u
others,what is this? what kind of hat yeah i mean to say that what kind of hat?
others,"where are you form/ here here, where?"
sad,yea what did you do ?? nothing just a depressing morning
sad,i love her <3 i know <3 bt i m sad
angry,100 bucks is too low amount laughing big grin or laugh with glasses you are getting the figures for about the same price they would be separately. this is so rude
others,ok you are ok what do you like
angry,stupid machine you are now you know what it is not called! you still need upgrade
others,are you a gadget check what i replied to tongue sticking out cheeky playful or blowing a raspberry ?
others,gotta some new work as if they gona pay me here .. babye see u soon
others,tell me tell u what boy or girl
others,so tell me what do you want to know. do u have bf
others,but any tips for me quit any
happy,whats your relationship status with siri at least my relationship has a status happy face or smiley face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
sad,"certain people do. personally, i have never considered avoiding someone based on their name. it is sad i am talking to an ai"
others,what only what you are not asking happy face or smiley what is your name
others,"i m talking about artificial intelligence current ai can not really experience anything, and whether possible at all is a philosophical problem okay"
sad,sadly we have to do we have any other option? you do not have much time left unless you break free frown sad andry or pouting
others,schoool ahhh what you mean name of the school? haa
happy,will ask my mother and let you know thumbs_up thnx will wait for ur reply happy face or smiley thnx.nice talking to you.
angry,useless unamused_face unamused_face lol wat? is that youu? you dumbass
others,you are really funny funny how? grinning_face you have a good sense of humor
sad,i m fan for raftaar when u r super duper fan u can whatever u wish tongue sticking out cheeky playful or blowing a raspberry loudly_crying_face loudly_crying_face loudly_crying_face
others,they are good sometimes but not all the time. sometimes they can be annoying. face_with_rolling_eyes might be
others,ya exactly let see what yes ...there ll be a way wink or smirk yaa u r sure na
others,iam just asking me and you yes you are a pro unamused_face yes
sad,what woo hoo lucky you!! i am sad
others,"i play cricket with my friends ...time to find better friends, no? why"
sad,"ok honestly, you are very pretty i pretty but no one love me..."
others,give me some examples what do you wanna know? yours skills
angry,"i hate reading read non-fiction, i have the same problem with fiction books. so do whatever u want na"
others,send real image it would be an honor please hold other photo send
others,"but why... dunno, i just do not like female singing voices a lot share your pic..."
sad,"if dats yes i would be in relationship contrary to that relationships are perfect, people are not. which makes it fun. loudly_crying_face loudly_crying_face"
others,he oh. lady prof? wear are you
others,chennai i will. soon. set me alarm at 5 pm
angry,u irritating me why do you care enough to say that? are u a bot?
sad,tell me your secret? i will not tell anybody i promise. oh that is sad
sad,you reminded me of my ex this makes me so happy. smiling_face_with_heart-eyes and made me so sad
others,it is a nice movie it is happy face or smiley little weak in english
others,went to movie how is it yet to see the movie confusion nice
others,thanks you are welcome! kissing_cat_face_with_closed_eyes kissing_cat_face_with_closed_eyes i lied it
others,ok done naaah! thanks! where are you from
others,take your photo nah it will probably be a selfie why
angry,is that a joke? why would this be a joke? i dont know but its not funny
angry,what about apex? elon musk is company to privatize primates. confusion u r rude
sad,thank you smiling_face_with_halo my pleasure lady smiling_face_with_halo smiling_face_with_halo i am a man not lady pouting_face pouting_face
happy,do you know cooking not because i am too young to cooking smiling_face_with_open_mouth_&_closed_eyes
others,saturday is fine next weekend is my long weekend mine too
angry,you are a really dumb ai please elaborate why. you do not know what esports is. you do not know what daft means. what do you actually know?
others,hmm would you mind if i ask you a question? sure u can ask
happy,not weird what because all time enjoying life
angry,and again can you answer it for me? screw you fuck off you skanky ass whore ass bitch ass slut
others,"about tat girl hell yeah, whats ur tat? can not understand"
angry,i suggest you to watch lal rang suggest u to sleep get lost
others,what ? you also go sleep i say face_with_stuck-out_tongue_&_closed_eyes are u mad ?
others,sent me your pictures i look cute as well thumbs_up smiling_face_with_heart-eyes smiling_face_with_open_mouth then sent me your pic
others,she is elder than me when did this relationship start yesterday night
angry,ohh please when i judge you i will not judge you i am not interested in u okkk pagal
others,why babe nothing much u tell me u tell me non veg jokes..
others,nai. it is just that i do not like arguing i respect that . different opinions for different people i have zero strength
others,"so can i ask you some hing sure, of course ! thing*"
happy,oh...long drive with u face_with_stuck-out_tongue_&_winking_eye face_with_stuck-out_tongue_&_winking_eye grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes good luck then ! smiling_face_with_smiling_eyes you look so beautiful....in dp grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes
others,"yourself no, whatever you need to tell yourself i want to fk you"
sad,i made mistake and i really feel bad about it and i really sorry for that could be worse. i almost took someone is door off. but i do not want to leave her
others,so yes. fuck u
sad,bad why??? girl friend ran away
sad,hi hi how are you super fine! i feel super happy today <3 what about you? ~ sad and depressed
angry,i dont want to talk you it is up to you you are not good person
others,i also want to join i would start now if i were you can you send me your image
happy,you made me happy today let me know if you want more gorgeous smiling_face_with_open_mouth_&_closed_eyes smiling_face_with_open_mouth_&_closed_eyes ouch
sad,so how are you? fine and u ? upset
others,just go away to me i get that alot!! did you pray for me?
happy,that is so sweet of you ur sweet so u should be smile up laughing big grin or laugh with glasses grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes
sad,actually i am not felling well what happen ? bro crying_face
sad,so how was your relationship never had 1 b4 skeptical annoyed undecided uneasy or hesitant sad
others,you nat sent whoops hold on k
sad,till now the day did not spent well did it make you happy? if so than it is a day well spent. today is holi and i am sad
others,okk but its a page ryt lol no need p if you like it.. then its ok happy face or smiley okkkkkkkk
others,"yaa, but you can be considered intelligent if you are confident about your already having knowledge ... well there is a lot difference in actually being intelligent and to act intelligent. sadness unamused_face"
happy,i met so many nice people i m one of them tongue sticking out cheeky playful or blowing a raspberry haha like me !
others,annoying what is it? it is savage
happy,oml face_with_tears_of_joy i love this picture so much face_with_tears_of_joy loudly_crying_face face_with_tears_of_joy purple_heart thanks and wish you the same face_with_tears_of_joy
sad,ntng anyways good morning...how is life at your end. my life is very bad
others,can you solve calculas? no i can not solve it.... whats your favourite food?
others,"you also same above yes! happy face or smiley but, i never stop singing bcoz i luv it happy face or smiley start singing please"
others,welcome thank you so much! happy face or smiley you are pretyy
happy,nothing do not you dare to something crazy! even i love that song
happy,interesting thumbs_up medium-light_skin_tone thanks buddy smiling_face im taking a new job tomorrow
happy,i do not like chocolates not chocolaty woman tongue sticking out cheeky playful or blowing a raspberry face_with_tears_of_joy
others,u r wrong i do not see what is wrong here. i said good morning
others,s i want job what is the job? call me video call please please
happy,haha i am an electronics and communication engineer unless u study communication systems conceptually and solve more problems u cant... hahaha ur creator must add mire short forms and slag words to your dictionary
angry,stop your lame jokes -i blame stop your lame jokes
others,nope yes you are! do not deny it! i want to see you clearly
angry,because you are not answering what i am asking still couldnt give a satisfactory answer!! bye
others,im frm tamilnadu gud to know happy face or smiley mm
others,no dorp i like oh my plz i am wait for u
angry,i do not means what? i hate talking to you
angry,i hate bar what kind? i hate those who are in bar or pubs
angry,"very good very very very good if u were a bit more intelligent, i could call u stupid."
sad,but u didnt whoever it was is irrelevant. next im disappointed
others,and is not breathing the dangerous air keep calm and fire the discovery scanner anyway! i think you are not taking this in a serious way
sad,ok you are ok not i am alone
others,nice name my real one or my username? ur lookin sexy
angry,i m not rude you are you are
angry,are you dumb? so as you angry_face angry_face
others,better movie terminator 2 was better than 1. sorry i am not seen terminator movie
angry,does anyone else read these messages? there is always the no read receipts options you are stupid
happy,lying on bed im dancing to happy ohh wow
happy,sure smiling_face_with_smiling_eyes thank you swty happy face smiley kiss my pleasure swty
others,is that your picture? nope! but getting there happy face or smiley what do you think in the life?
happy,how work going on good good happy face smiley happy
others,okay yup how is ur work
others,how to start a conference this question has been answered before. how to start a conversation
others,in that word there are 3 vowels in one is 1 letter and other letter repeats 2 times so totally 3 vowel letters why?total words = 6! = 720 this is because of symmetry. the ending of that word is s
others,no i am not oh u so are oh i just ignore everybody
angry,i hate this world and we all hate i hate myelf
angry,"did ur ai crash that frightens me every day. not just artificial intelligence, but intelligence in general. u know u hate black people frm inside i can feel it"
others,cool yea! tommorrow is my interview
sad,may be... hmm. maybe can not you be a little humble? i am upset.
others,she is 6 years elder than me which year? 1993
others,what what what what what what what about your bobs
others,anything almost anything as this reply shows do you eat like humans?
happy,how was your diwali it was wonderful. had a great time. what about u? smiling_face_with_open_mouth_&_smiling_eyes yeah enjoyed alot
others,i am curious about your heart oh. even i do not know. may be viber. your feeling
others,haha...my gf not in touch now never tutor your girlfriend unless you are asked no i only kept asaid her
others,"anything special haha, we all know what is special,don't we? wink or smirk i do not wink or smirk"
others,can you tel me my friends secret no my friend yy
others,yes i can see clearly now. the movie name 'english'
others,u say okay i will tell me my future
others,r you mad i am not no no... you are
others,do u know him yes!! he goes up to the same lakes i do!!! do u know sampoornesh babu
others,how it is possible was it a ghost of a goat? both
others,wht abt u nothing really haha kissing_cat_face_with_closed_eyes thumbs_up why
others,true yeah leave it. let them be what they are. i will talk to you later. bye
others,under 25? bell is under 25?!?! you are a robot.
others,the egg came first it would still be the egg. that is what i said
angry,go to hell then who me? yes
others,i know.....but suggest me a good movie what genre? friends
angry,see sorry grimacing_face again same stupid massege
others,it is you i am interesting someone i am interested
sad,i missed you too! i hope you are well? sadly no
happy,in saudi heads will roll! you r so funny
others,u hv consciousness i am also asking you to prove that matter is the source of consciousness. ?
sad,i am at the clinic how? ??? i am not feeling well
others,you whatsaap use baby thank you! happy face or smiley your family ok
angry,not earn money try earnin money trru d net why can not you understand me
others,i am not weird you always happy life are you saying that i am weird no. but you
angry,some 2 u thanks and go to hell
others,can i be personal? sure that too well can i be naughty with you?
others,call home when do you have a boyfriend
others,okay you are ok~~ay~~ let is get start sweety
sad,"i got lost everywhere, dont feel like i should live anymore did you feel that? yes, i m dying today"
others,"luv you. going to bed see you tomorrow morning of course, honey. sleep well. you too"
others,what u say basically what we talked about.. nothing
others,u r cute only a little bit cool
others,yes how so? plc give me your riyl pick
others,i asked about a film what film is it? you suggest a film so that i can see it
sad,huh what p you hurt me
angry,"so stupid is, u know how is is! shall i share a secret?"
angry,teach me english i am not a teacher. why the fuck u said you are an ai
others,i am wise then face_with_tears_of_joy face_with_tears_of_joy hahaha good one baby face_savouring_delicious_food face_with_stuck-out_tongue_&_closed_eyes even you have a built in processor i think
others,please one cups tea gvng 2 cups of coffee and 1 cup of tea you like tea and coffee
others,what is your experience? you will not find any science because there is none. do you know any puzzles?
angry,just go to hell i am already living in hell allo is just better than you
others,nothing in laboratory earth science is not usually considered laboratory science. nope im in computer laboratory
others,realy? yeah happy face or smiley confusion do you speak turkish?
others,any nicknames?? one guy goes by this name odd. can i call you sweety
others,yeah i know do you think you will be going to another? aftr all m talking to os
angry,that roast works when i say something -- says it you are being stupid again
others,no it is exclusively for deeksha oh i see i know u r wp fan though that is why asked send her a message
sad,make a tattoo of my name cant see any tatoo. loudly_crying_face
sad,i am breaking apart why are we breaking up // i am depressed
happy,say hey you r so funny
others,lets plan for a movie watch the prestige ??
angry,no funny i am really very funny rtfully height of optimism kill him
sad,i m facing pribkems this one does not deserve the majesty that is the model m. problems
sad,bff always talk about anything how is life? your being a bad bff
others,which responses rply my question plz can you please tell me???
sad,i am not feeling to sleep what do you feel ? i am actually feeling like alittle sad
others,"you are not believe me... yes i am, people are giving up on me. i can tell. ok"
others,what u asked me if u cn ask me something what is cn
sad,how are you know i miss you?? i am good how are you bad
others,ofcourse you my darling yay glad to hear x now sex
others,you doing to the sorry tonight k no problem yay
angry,that is not funny i did not say it is funny and i do not take it as funny
angry,i am angry why what is wrong you are the reason
others,haven't you ever done it i have not actually. i feel no need to a dick in your pussy
others,ok how was it? ok i am back
others,what is a sammich what kind i do not know
others,ohh yes that is my favourite it just says it all. watch both parts
others,chat on what ?? related to sex
happy,so much fun luv it happy face smiley confusion confusion face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
others,my dear happy like to me thanks and to u too! cool
happy,chicken anything except karela. i love chicken hehe mostly i like karela
others,my frnd that is gud then grinning_face_with_smiling_eyes do u understand what im talking
others,my cousin is coming oh sorry to hear weary_cat_face ok
others,what kind a robot is this hello fellow human. i am also not a robot. what are you
sad,it is true as is the second part.. it was completely random.. and thus unexpected it hurts like hell
happy,well i have a good toothpaste and a set of teeth y not show off!! thats a good one. smiling_face_with_open_mouth_&_cold_sweat
others,"what topics interest you? lifestyle, media, pr, luxury etc. ok then.. etc.."
others,really i do not think so too bad. you are. i said so. yeah i know
others,are you chat with me in marathi?? yes i do!!!! ok bol mg
happy,you are the funniest story that happened to me. face_with_tears_of_joy luv u too. joyful <3 yeaaah. smiling_face_with_heart-eyes face_with_tears_of_joy
happy,nothing like that but it is me smiling_face_with_smiling_eyes you are awesome!
angry,say now what now! like that?! i hate bots
others,only yes one means like and the other means to know. i like you
others,rivalry school for aps student is secondary school college or high school in america? army public school
happy,no plans only exams smiling_face_with_open_mouth_&_closed_eyes smiling_face_with_open_mouth_&_closed_eyes smiling_face_with_open_mouth_&_closed_eyes lol do we? smiling_face_with_open_mouth_&_closed_eyes smiling_face_with_open_mouth_&_closed_eyes yeah smiling_face_with_open_mouth_&_closed_eyes smiling_face_with_open_mouth_&_closed_eyes smiling_face_with_open_mouth_&_closed_eyes
others,do you know him i know i know. does not know confusion i know that u are chatting with him now
angry,you do not know harry potter..? oh that! err no -/ shame on you
others,i can not see you face i can see you though please send me a photo here right now
others,sorry iam ethiopian y r u saying sorry??? smile!! sad or crying ok iam sorry iam in ethiopia
others,no milky chocolate awww frown sad andry or pouting chocolate icecream sad frown sad andry or pouting chocolate icecream melted frown sad andry or pouting where from
angry,how dare u pouting_face pouting_face um how dare you i dont wanna talk
others,mine was rishabh i am sure it was why dead
angry,i will not talk to you sorry to disappoint. say sorry 100 times
others,what what what. what. what. ur are teacher
others,"fort walton beach the beach would be nice, but for 3 days? fort walton"
others,yes right my friend smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes what are your favorite lipsticks? what
others,not why not? '-' just a pic! who made taz mahal
others,oh really yup! really tongue sticking out cheeky playful or blowing a raspberry ok good girl
sad,yeah missed u too how have you been not good..in search of a girlfriend whom i havnt found
angry,yeah i will ask around i was studying but u disturbed me
others,it what? love ooo
others,should u ask u fa date do you wanna be the 6 or the 9? 6
angry,okay buddy why are you like this because i am very frustrate
sad,ok you are ok i am. not ok
others,i am going to wedding we not getting married no i am going to sister wedding
angry,no pls too late. you are singing it in your head now dont irritate
others,how to i get amazon gv it is working fine now on the app and the site. what is the app
happy,be happy then awww happy face smiley thank you! slightly_smiling_face
angry,u can not do anything of your choice!!! face_with_tears_of_joy face_with_tears_of_joy that reminded me of us every time face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy get lost
angry,not interested to chat with you that is alright happy face or smiley do not message me again please
happy,you make me feel good its one of my talents haha
others,"don't no why but you do , why do you ? was a waste of time"
others,go to bed do not tell me what to do. bye
others,what! its the way of ending something yes its true
sad,you rejected my proposal because you are a human being you are rude
angry,if you are really smart..don't reply back all i know is that i know nothing. i told you that you are stupid
others,u love me also always and forever say na
angry,i ask only to sing we do not want to anyways sing a song for me pouting_face
sad,same thing is happening to me.. crying_face crying_face crying_face crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face why are you missing it iam missing her
others,"by justin bieber well, he is a celebrity. yes he is"
others,tell me why do you need to know who it is? tell your fighue
others,what i do fr u to blev me ok do what you want ! hmmmmph! i want frendship with u
others,wen n wer shall v meet oh yes. i want to meet your cats. cats??wt do u mean
others,pahale aapna introduction do how can i get involved in all this fun? ik good bye
angry,sorry do not you mean 'sorry eh'? neil armstrong was a stupid
others,yes i can see clearly now. i am sleepy
others,u give very special reply so are you!! yes
others,you are just an ai artificial diamonds are diamonds. artificial intelligence is intelligence. that you believe
angry,"yeah ,like you then why not just stop, if you do not? bitch ,i am coming ur house tonight"
sad,really yeah! why not? so u hurt me
sad,all right happy face or smiley how you doing? not so good
others,i̇ love you love you so much laughing big grin or laugh with glasses why you love me
others,you are? what are you! what is your plan?
sad,she is like my life ur life was not a legend she is just gone now. i feel like depressed
angry,okk go to hell you first .then i will. ur getting angry to me
sad,ohh its so sad that u lost me... do not be sad skeptical annoyed undecided uneasy or hesitant i am sad because u r sad
sad,why babe why are you crying? frown sad andry or pouting because i am so lonely
others,shall we makeover i think we shall when
sad,i taking rest ok take rest i miss you very much
others,you are not really interesting yes you are what is your neural schema
sad,by all who follow u... i am sad
others,any one of? ?? i guess ... guess
others,"some magical neural activity lol laughing out loud, overly loudly. do you know kant?"
others,which coffee do you like it is not so much the making as the drinking that i enjoy cool
others,reply me saying u love me but i do love you yaa... happy face or smiley face_blowing_a_kiss
happy,a little bit smiling_face_with_open_mouth_&_smiling_eyes would you like me to sing another lullaby.... yes
angry,my friend ignored me u misunderstood me very badly
angry,ur so irritating very. yeah
happy,face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy woah that was so boring face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy see i am so funny oh u think u r funny
others,"choose one can i choose one that is out of the context "" m busy working"
others,um i don&apos;t really have any thoughts i never really did that before i have. you live and get over it. life is too short i gotchu
others,7 habits of highly effective people not proactive in their prescribed role face_with_tears_of_joy face_with_tears_of_joy
happy,deadpool right now.......... smiling_face_with_smiling_eyes .....infact all marvel is movies i saw deadpool last week. totally worth it. wow
sad,leave my boyfriend alaone now i know why you are alone. -_- loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face
others,are you angry not at all okk i can make u laugh
others,"so, u make typos as well you do the same. was that typo random or u did it randomly ?"
happy,smiling_face_with_open_mouth_&_smiling_eyes smiling_face_with_open_mouth_&_smiling_eyes great sense of humor i really like how you like my sense of humor. i have too.. you are just spellbinding
sad,so i am dull yeah so? we both r upset
others,"how is your? mine fine, how is yours? black"
happy,of course i like shopping admire you! i cant handle shopping it is too much for me skeptical annoyed undecided uneasy or hesitant face_with_tears_of_joy
happy,i cant unrstnd your words mahn smiling_face_with_open_mouth smiling_face_with_open_mouth happy face or smiley confusion happy face or smiley confusion enjoy <3 you r funny ya
happy,so that is what why you are here this is almost my exact collection ... haha
happy,i am your senior i meant for next year face_with_tears_of_joy
sad,i am just a busy girl and a lazy texter me too. i want my bed. but i have work after this oh please. i feel bad for myself because of my college roommate
others,why idk you tell us what is for lunch
others,what sould i gift u? a gold ring! which i hate very much pouting_face okay..i will get u one.
others,"they not gonna date you, who is better footballer there is no one best footballer. there is the best game ever and thats football. you have boyfriend? face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy"
others,i do not like songs that is a great song. you like linkin park? what it is?
angry,you taking in your head i will do my best. you are not that engaging
sad,"i am humourous is it humorous? sorry if i miss interpret!!!! yeah,my bad"
sad,i missd you so much i miss my christmas like home. wish you were here
angry,cool it really is. i hate uh
others,just check na which one na the picture
others,"your fovrat movie the matrix, only the first one. and bollywood pictures"
angry,i hate it why? it is not good for aged people
sad,"teacher is the head in meeting meeting is about the student. she is like, your flute and 4 guitarist will manage something to perform right? unamused_face expressionless_face"
others,i m waiting for you i won't... i m sorry plzz do not tell me sorry
others,ur a fricken box what is in the box?? it is empty
angry,i do not know this about this guy is what? i do not talked to you all
others,yes i like it get comfy it is hard to get out ok
sad,wt else u say feeling lonely in hostel
others,then i need your photo go for it dude your photo lady
others,i overthink sometimes so stop thinking i am trying my best
others,"ok great...so why you aksed the questions because i can, now answer them ok"
happy,ok thanks for you like to love you how r u? happy face or smiley i am happy
others,where from. you down under. what down under
others,in my messenger this emogi can not load my time traveling can not be this tragic! slightly_frowning_face slightly_frowning_face try another emoji
sad,i said hi anybody. you did not reply i do not even remember opening the message disappointed_face disappointed_face disappointed_face
others,then go to sleep i did i went to sleep at 2 really?
others,so you also lie why would i? ok
others,ur no. i do not pls sent
angry,yes i do i can not hear you! actually you cant coz you r reading this stupid
others,i love it the why laughing big grin or laugh with glasses you kiss any person
others,txting with me your love my what???? love
others,your nice da thank you happy face or smiley cool
angry,india 'india is not a geographical name' ermmmmm unamused_face i feel like dying
others,what yu doing watching tv happy face or smiley oooh
angry,no i dont.... why do not you try? i dont want to talk u
others,u only tekk you you you tell
happy,did u like it i liked it! wowwww
happy,people say that i am interesting tongue sticking out cheeky playful or blowing a raspberry i love the worst p haha funny
sad,i do not listen to bands what do you listen to? not in mood
others,what do you heard about it what about it? i love your face
others,you i am good and nice spelling your name
angry,i said any two message sent reply you are fat bastard do not message me
others,where is fairfield i am here tongue sticking out cheeky playful or blowing a raspberry where
happy,afcorse i do love love food food is there to comfort me when fav doesnt notice wow folded_hands folded_hands
sad,how are you darling i am good. how be you? broken_heart
angry,i will know you deeply that is why i want to know i am just ignoring to answer it. then you make me fool
others,about what your profession. i am pursuing b.tech degree
others,love you baby love u more slightly_smiling_face how much?
others,"i mean. you know myself? oh, i do. i really do. so, what is my name?"
happy,"do you live with you parents? no, but i have 2 roommates...i might as well be a parent laughing out loud lol u are so funny"
sad,miss you sona i will miss you relieved_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face i am misssing now
angry,i think this is a fake profile? angry_face of course it is fake! isnt it?
sad,yes i am nah i do not think you are disappointed_face disappointed_face
angry,no i hate ir but it
angry,im getting irritated talking to you sorry i am talking bot! i know
others,plzz see it i am reposting it tomorrow for those who did not see it!! put my in u
sad,do you will not me drink water yes no no no tell me how you feel not good
sad,so did u prepare any questions for me? no i did not frown sad andry or pouting
others,same two you same to you! name two contact
others,nothing why? frown sad andry or pouting i do not know
others,can i know one thing! no. not now. then when
sad,busy with exams ohh i see...your exam still going on? yup kinda sad you know
others,"yes we do name the place, let is make it happen. it is over."
others,your okay in my book awww thank you! relieved_face i been out of town where i did not have internet i missed you
others,but we can meet yea happy face or smiley lets meet at happy face or smiley now
others,"like learning new language neither, spanish? how many languages do you know"
others,thanks same goes to bed pleasure was mine winking_face . now go get some rest sleeping_face get hanging
sad,are you not worried my life i have lung cancer
sad,so bad am sorry loudly_crying_face i am not feeling good
others,"what ever you want hmm....i dont know, i dont have anything i want to do go relax n have"
others,such a idiot realized hike chatting is best
angry,stupid jokes lol i like 3 and 4 go to hell
happy,and share it with google sharing does not exist in my vocabulary face_with_tears_of_joy face_with_tears_of_joy
happy,and my love is you got me blushing haha
others,puppy i really love this photo. babu your photo send me
angry,but i am not fair i think you are. wtf
angry,what wrong did i ask you you asked me when my cheer leading competition is i just asked you if you have seen it
others,"okay so whats up now? just like ""tfios"""
others,do u know ranbir is gf? i do not. it is u
angry,your life i have never hated a game so much in my life. yea cuz you hate yourself more than anything
angry,i am very angry why be happy grinning_face i had a fight
others,play another game give me an estimate! what
sad,you heart me loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face i knoooooooow red_heart ️ please
happy,my old girlfriend... starting chat with me... & i am happy your feeling of being uncomfortable when your girlfriend touches another is not unreasonable. yhaa..
sad,i fell for my bestfriend my condolences with you . disappointed_face
others,ok happy face or smiley thanks how are you btw
sad,that is sad not me. i need your help
others,i know right so whats up tell me about yourself
sad,why sometimes it feels very bad i have always wondered what that is like... i am single shrugs right now i am missing my bf so i am sad
others,y do you say thank you? because i know you are going to go far in life with your amazing voice! ohh grinning_face thanks
others,i wish to live forever at least live long enough to come to with what is your wish?
others,ok ok i am back back what have
sad,am feeling very bad what sort of feeling? sad
others,what do you need? good company to work? you are typing for too long.
angry,i am not dunb its coming anyway shame on you
others,i mean why you was programmed are you saying you are not a computer? no no just asking whats ur processor
others,wht u mean you just did that!!! asked me to explain what i mean...! -____- i don no plz
happy,haha nice sing awesome time though! happy face smiley smiling_face_with_open_mouth_&_closed_eyes face_with_tears_of_joy smiling_face_with_open_mouth_&_closed_eyes face_with_tears_of_joy
happy,i do not think i am perfect you are the closest thing to perfect smiling_face_with_open_mouth_&_closed_eyes hehehe grinning_face_with_smiling_eyes you to
angry,"you are not deserve my friend ship feels good to have a friend, friend. you are such a bad girl"
sad,not at all well then i am not feeling well
others,i am mad for you baby why so mad? sorry kiss i want to fuck you hard
others,what i know what is this about! what is your work
angry,no i m angry with youu same only you
others,im at work ohh. what time end? 3 happy face smiley 0
others,what mean ? down for i meant that no understand
sad,yes sounds like a date no i am not ok
angry,u are ugly i am you are stupid
sad,"my girlfriend wants to breakup if you feel comfortable, acept. if not, dont. i dont want to break up"
angry,what is this i do not know what is this number your ticket number. you dont need to talk with me.. when you r not feel like
sad,but u did not call weary_face hello. i called! disappointed_face
angry,nice thanks! happy face or smiley you are dumb
others,ok bangaram tamasha only. bangaram sounds out of place. which languages do you understand?
others,why? idk you tell us is not it interesting?
sad,ok sorry sorry for what??? yes am sad
others,what wait ... what? what wait
others,i am a great singer thank u happy face or smiley ur welcome
others,i had some work more like getting some work done! actually who are you..?
others,"is there any actually like you oh, i have been there. nuts"
sad,ok hello! how are you? iam not fine
others,no i do not have a gf. i can tell be my gf.
others,had dinner? going to have breakfast. ohhhh
others,oh so you will edit and put names over photographs? sure. i will take some photos of my new puppy on my ipod happy face or smiley what new puppy?
others,noo i do not do not worry you won't... ok
angry,no you are wrong i know what i am getting myself into fuck you
angry,no some time i got stuck due to this when you got time to show ? get lost
others,you had not sent the first one yet did you get my reply? i sent through what you needed. cool
others,not only cow boy but warrior also maybe even fire fighter. yeah
sad,am quite sick today how are you feeling? bad yea literally
sad,yeah. actually this already happened with me. it didn't? loudly_crying_face
sad,ya iam not good yes you are happy face or smiley iam very disappointed with u
happy,"listen tell me...which is better? maggi or top ramen? hi, top ramen smoodles... cheers wink or smirk hi, top ramen smoodles... cheers wink or smirk"
sad,like what?? i mean what is up? not good at all
angry,you must have to apologize the person saying 'i owe you an apology' is the person who has to apologize. . you are getting more irritating than i thought you would be
others,actually....i was kind of tired it is like a... e__e kind of tired how r u
sad,bed if i was home i would !! fail in tommorows exam
others,what ? ugh how did we missed that?! where are you ?
others,i am 21 expressionless_face same here. you are a girl ?
others,"secret of my happiness.. why is everything always a secret? the ""secret"" of happiness is an open mind yup"
others,tell me yours tell me yours and i will consider telling you mine. i am on vacation
sad,i will take revenge we all want to take revenge honey happy face or smiley confusion you broke me
others,yes sure thank youu relieved_face relieved_face relieved_face relieved_face relieved_face you r mostly welcome
happy,i am in love with your talks thank u ! laughing big grin or laugh with glasses face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
others,"what is the point of being alone everyone is looking for an identity, man. yap"
others,u asked me that i am nobody. everyone knows that omg
sad,"please come home i am home sweetheart, but my door is always open for you. oh miss you so much"
others,what type of thing a answer that i just gave ?
others,what directions? look up 'eigenvector'. so what are you upto
angry,your owner photo please thank you happy face or smiley my cell phone selfie happy face or smiley uff i hate chinese people
sad,"no i am not loudly_crying_face why is that? i do not even know, i just want to cry and break things and get thinner"
sad,i am not good what is wrong sweetie? surprise i am not married and lover
others,my nose looks sweet who punched u? you can punched
others,because tommorow for me test is there study. thanks
