ori_sentiment,tweet_text,sentiment
anger,why does not this account follow me,anger
anger,i have got a lot of tokens saved up and i wanna spam the event song but my eyes sting im so tired,anger
anger,That last #madden commercial 😆😆😆😆😆😆 #TNF,anger
anger,'you people' infuriate me!,anger
anger,i live and die for mchanzo honeymoon crashing and burning the second they move in together,anger
anger,Wont use using again!! These guys cant get nothing right!! #fuming,anger
anger,it is weird because I was discussing sex resentment and confusion in the thing I was writing last night.,anger
anger,i Lowkey forgot you had twitter and if you do not follow me back im gonna be,anger
anger,"both are nonsensical. If there is injustice against blacks, why add to it by destroying black property. it is misdirected anger",anger
anger,"that is really it for my madden career that game sucks , ea sports does a piss poor job every year on that shit",anger
anger,I would not have #anger issues.....if she did not have #lying issues.....think about that one. #pow #lies #confusion,anger
anger,i would say your outrage is the really FAUX outrage.,anger
anger,"Yet we still have deaths, road rage, &amp; violations on the road, despite a widely accepted concept of 'personal accountability' while driving",anger
anger,Way towards be prominent if your exasperate is peaked?: TGMbNqUEe,anger
anger,remind them 'twenty is Plenty' !,anger
anger,hitting your children as discipline because you are being quite a raging hypocrite if you are not.,anger
anger,Look at those teef! #growl,anger
anger,Nahhhhhh snap story has got me bussing up 😂😂😂😂😂😂😂😂😂😂😂😂😂😂,anger
anger,The most important thing to #bestrong is to hold your #thoughts,anger
anger,I think I must scare my coworkers when i am eating like a rabid animal on my breaks #srry,anger
anger,Trump supports reach another level of irritation within me,anger
anger,Honestly fuming,anger
anger,"So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who is the fav",anger
anger,#india will take #revenge by making 3 new movies like #phantom and they will be like #ghus_k_maren_ge this is how indian army take revenge,anger
anger,Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis,anger
anger,The patriots have the lamest color rush jerseys in the whole nfl #madden I hope they wear them tonight,anger
anger,Having one of those #angry days. I will have to stop watching #news.,anger
anger,there was a US diver named steele johnson. i would like him barred from the olympics.,anger
anger,"Do not be angry with God because you do not get what you want, for God gives most when you expect least.",anger
anger,what I miss?,anger
anger,😳The intensity that play at is extraordinary #relentless #AFLCatsSwans #AFLFinals 🏉👏🏿,anger
anger,You two are TEN TIMES more interesting than those particular afternoon goofballs I could say worse.,anger
anger,haha! She did well today. I can not get beyond her pout annoying me i am afraid.,anger
anger,I do not get what point is made when reporting on Charlotte looting Why not explore what looting businesses symbolizes #outrage,anger
anger,"Don't ask, you do not get. Apologies if i have offended you. All due respect Alan, I think you have been fed duff info.",anger
anger,"that was neither intelligent, definitive or useful shall I name call or would you like to expand on how I have offend you ?",anger
anger,Manchester derby at home #revenge,anger
anger,This game has pissed me off more than any other game this year. My blood is boiling! Time to turn it off! #STLCards,anger
anger,my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i am burning alive : ::,anger
anger,papercuts sting and stub ur toe last for like 10 secs,anger
anger,Wolfpack theme and trons and sting wore the wolf shirt,anger
anger,The guy who calls people 'cuck' and is anti-BLM is offended by idea that he might not be pro-policing reform? that is amazing.,anger
anger,no wonder USA is going to shit with such outrage over a simple analogy.,anger
anger,"thanks for ios10 update, even the best app freezing and crashing on SE. #angry",anger
anger,Sting is just too damn earnest for early morning listening.,anger
anger,then he said talking about wills uncontrollable animals when moving to another link. These comments do not help!,anger
anger,Like he really just fucking asked me that.,anger
anger,at least his character in fast and furious pumped some adrenaline into the franchise. But that is about it,anger
anger,"For me not so much outrage as ‘oh, using female body to sell something, AGAIN'",anger
anger,"celebrate THEIR belief that Jesus is alive in hell, boiling in a pot of shit actual shit",anger
anger,"I think our defense here at USC is playing well, we just need to fix a few things on offense and we can win the PAC 12 this year'",anger
anger,Will give #sleepnumber another chance for customer service. today is growl is 15+ minutes on hold. Overall bed + service = very unimpressive.,anger
anger,I have a rage rage ep 2 coming out soon i will keep you posted on it #YouTube #youtubegaming,anger
anger,Can't believe i have only got 2 days off left 🙄 #backtoreality,anger
anger,Be chill af if you want to offend someone.,anger
anger,Can we get a shot of Lingys face at 1/4 time ? Pretty sure it would be more red then his hair #pretendinghesok #ruok #AFLCatsSwans,anger
anger,i love that tay &amp; tiff are just sitting at my house while i am at work 🙃,anger
anger,Yeah U gotta make them HEEL. I know U need their votes so U have to wait. But when U lose-they are really in for your wrath !,anger
anger,I guess. it is just heartbreaking the ease with which they can kill an innocent man and get away with it. #indignation,anger
anger,A persons opinion does not offend me at all,anger
anger,"Don't join they put the phone down on you, talk over you and are rude. Taking money out of my acc willynilly! #fuming",anger
anger,"Forgiveness might make us look weak, but the weakest person is the one who holds anger, hatred, and revenge.",anger
anger,blacks are good at provoke them selfs blaming on white when black cops shooting blacks,anger
anger,#bitter hahaha just kidding. its crazy tho,anger
anger,"Hi folks. Flight is going to be over an hour late departing from INV EZY864, how do we go about getting a refund please?",anger
anger,After what just happened. In need to smoke. #burning,anger
anger,Never make a #decision when you are #angry and never make a #promise when you are #happy. #wisewords,anger
anger,Some people would rather hang on to their indignant anger. *weary sigh*,anger
anger,it is the irritation of not having found the corpse,anger
anger,The side effects of #fighting and #disrespect.. comes #ignoring the person and show you #don'tcare at all!! #sweet .,anger
anger,Im honestly offended,anger
anger,I offend u,anger
anger,I blame how broken madden is this year,anger
anger,All hell is breaking loose in Charlotte. #CharlotteProtest #looting,anger
anger,"She began to squirm beneath struggling to get out of his relentless grasp. When she realized that the attempt was useless,++",anger
anger,I love when people say they are not racist right before they say some racist shit... Not how that works... #fuming,anger
anger,Connivers blind to existential fury,anger
anger,id be fuming,anger
anger,Michelle is one of the worst players in bb history #bb18 #bbfinale #bitter,anger
anger,Maybe if it was transgender the media would cover it #outrage,anger
anger,lol they are madden tubers u dont know nothing bout madden cuz id smash on you,anger
anger,So excited to watch #allstars \n#RuPaul #revenge,anger
anger,"Nobody in that street burning and looting and terrifying innocent citizens was there, either.",anger
anger,the world drives whoever it has assessed as tenderhearted or vulnerable to build up their guards &amp; invigorate raging self defense mechanisms,anger
anger,he will defend his belt against aldo after its not that hard u grudge holding bitch,anger
anger,#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter ...its because #facebookisforfamily #rage,anger
anger,"it is taken for granted, while the misogyny in the air is treated as normal — and any angry response to it as pathological.",anger
anger,Content updates provoke that income.,anger
anger,"#CharlotteRiots #passion? or #anger act of violence.\nIf mourning for those who have past away, #stayhome #whyout",anger
anger,Janice Griffith snap story 😍😍😍,anger
anger,"I am #real #sjw, I will not let #america down\nI have found us, now go and get us\nI let it out and I let it in\nI #rage I #lol\n",anger
anger,Guys do not use that type of language. Save it for raging...,anger
anger,LOL I have reminders for my ex-gf is birthday approaching. Too bad she considers me acknowledging her existence an affront...,anger
anger,"To'Why can not we brothers protect one another? No one is serious, and it makes me furious. Don't be misled, just think of Fred.' #mayfield",anger
anger,"No offense but the only way this makes sense is if you work for the magazine. Otherwise,who are you apologizing 4",anger
anger,Huh! it is always my fault is not it &gt;: #huff #sulk,anger
anger,Sometimes the best motivations come from 'proving them wrong' #energy #relentless #MotivationalQuotes,anger
anger,Is there a perfume that smells like the smell of smokey incense because i would be all about that,anger
anger,🏆 #Success is the best #revenge. Whatever you are thinking about doing ... do something better. ⭐️⭐️⭐️⭐️,anger
anger,seriously dude buy some bubble tape for your phones. #snap broke another phone,anger
anger,": Whaaaat?!? Oh hell no. I was jealous because you got paid to fuck, but this is a whole new level. #love #conflicted😬",anger
anger,"i m not a big fan of , but what i found logical and right.. i support that... no offense to anyone",anger
anger,When you forget to mention you were bought dreamboys tickets 🙄😂,anger
anger,candice is pout is gonna take someone eye out mate! #GBBO,anger
anger,I need it today! Do u know how many fuckin French plaits I had to do this morn with a stroppy 9 yr old! #rage,anger
anger,the teams that face Barca and Bayern after a defeat are the ones who face the wrath,anger
anger,ive been through the denial and anger i am in pure acceptance,anger
anger,My irritation level is at an all time high today 🙃,anger
anger,if i do not answer your 50 texts pls do not snap me,anger
anger,The side effects of #fighting and #disrespect.. comes #ignoring the person and show you #don'tcare at all!! #sweet #revenge.,anger
anger,"You interviewed one irate group, two filmmakers who do not live here and got stock statements. that is not journalism.",anger
anger,I blame the whole season on Natalie! The season would have been so different had she not turned her back on her alliance! #pissed #bitter,anger
anger,"&lt; Steve between his feet, feeling a blush sting his cheeks. 'I can undress myself, thank you very much,' he snapped &gt;",anger
anger,Yal aggravate tf outta me acting lying yal can not tell the difference between a dyke and a man. RARELY is it that hard to tell the difference,anger
anger,yesss..apparently you have been popular on snap 🙄,anger
anger,Losing the will 2 live with business bb gone down on hold for 23 minutes &amp; whoever picked up cut me off #NoWorkForMe,anger
anger,I asked Jared to marry me and he said no. #offended,anger
anger,When you have still got a whole season of Wentworth to watch and a stupid cunt in work ruins it for us 😭😭 #raging #oldcunt,anger
anger,#fear &amp; #anger are similar to what #Hitler preached to come to power in Germany. Wake up America!!,anger
anger,"Yeah i am hot nigga, they say im burning uhhhhh",anger
anger,"Anger, resentment, and hatred are the destroyer of your fortune today.'",anger
anger,"significantly, with a #bitter smile, 'let me",anger
anger,Just found out tonight my son will not be doing practical work counting towards his GCSE exam. OK then! I thought STEM was all the rage??,anger
anger,Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison,anger
anger,"Tiangong 1, china is first space laboratory, will come to a fiery end in late 2017. The average decommissioned satellite either burns ...",anger
anger,saddest part of this whole mess is that all of this #anger is #misdirected they should march 2 the #WhiteHouse,anger
anger,it is GAME DAY!!!! T MINUS 14:30 #relentless,anger
anger,oh so that is where Brian was! Where was my invite? #offended,anger
anger,"Be quick to #listen, slow to #speak, and slow to #anger.",anger
anger,"Seeing #RIPShawtyLo got me thinking bout other rappers then I thought about dying, and burst into tears... Smh",anger
anger,relentless pipe thirst #sheltered,anger
anger,"be strong, independant and practical. stop living in your world of fantasy. snap out of it. the faster u get used to the reality, the better",anger
anger,madden is the reason why controllers are snapped,anger
anger,finally leaving my first job soon. i have been working here since i was 16. going to be kind of bitter sweet,anger
anger,Omg someone asked them to sit and they reluctantly moved with a huff. Biiitttccchhhhhh 🔪,anger
anger,beware the fury of a weak king,anger
anger,"you are a cruel, cruel man. #therewillbeblood",anger
anger,Dear Indians..It is hard to swallow this but for once try to swallow this bitter pill...that is.. Pakistan is number one in Test cricket!!!,anger
anger,Keep in mind. we are all weak. Don't insult people just because they are human.,anger
anger,"""He who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.""\nP16:32 #bibleverse #pride #anger",anger
anger,I watch Amyah throw temper tantrums when she gets mad at something and i am just like damnit that is me and I can not do nothing but laugh 😅,anger
anger,you all found me to express yalls displeasure. 😉,anger
anger,Thank u Justin for this amazing concert. I can not believe that only u can provoke these thousand smiles these night#BelieveTour,anger
anger,He also likes incurring lily is wrath.,anger
anger,since when the fuck can you not stand at a concert? #raging,anger
anger,looking forward to div 2 next year #leictershireaway #therey,anger
anger,"im also definitely still bitter about the yellow ranger not being asian, but asian representation in hollywood is essentially a shrug anyway",anger
anger,Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of #anger?,anger
anger,Can someone make me a priority list of which things I should be outraged at + in which order? #outrage #racism #animalrights #abortion #cops,anger
anger,TONIGHT. Legit can not wait to rage 🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻🔥,anger
anger,My heart goes out to that woman for the indignity of what she is sitting through.,anger
anger,love that Jordy #revenge ⚽️,anger
anger,When you want to say something so bad but can not ! #furious 😤,anger
anger,i am as pure as the driven snow after it is been pissed on by multiple rabid dogs,anger
anger,HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! #BB18 sorry not sorry #bitter #bbmichelle,anger
anger,"Sam brown is Law: Never offend people with style when you can fake that, you have to break us in this Island.",anger
anger,And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt #offended,anger
anger,"yeah dude! Appreciate the #support! #Notorious on ABC, peep it! #grateful #relentless",anger
anger,"Yeah, no. I don' mind tweetin' that twice. #snap #blm #likeThat",anger
anger,"The way my blood is boiling, little bastards!",anger
anger,"Don't be offended,\ni am just doing something that,\nGives your life more hurts.\n\n#haikuchallenge #offend #poetry",anger
anger,"chuckle. 'Any idea girl?' The dragoness let out a frustrated growl, blowing smoke out of her nostrils. The old man nodded +",anger
anger,also madden is not the funniest game to watch and if there is not much happening it is boring,anger
anger,testing #angry,anger
anger,"wow , your right they do need help,so what i am getting from the Laureliver fandom and bitter comic fandom and",anger
anger,"Being abroad is causing me to make spontaneous decisions and not worry about things which is good, but the type A part of me is fuming",anger
anger,Thurston offers Gallen a ‘peace' of his mind: NORTH Queensland playmaker Johnathon Thurston insists he holds no grudge against Paul G...,anger
anger,Hey all you white people out there; are you #offended when people refer to you as a Cock Asian? #NoSeriously,anger
anger,#welfarereform should not be a 'model' for .,anger
anger,growl!!!,anger
anger,'I did not see them???' huff.,anger
anger,Zero help from customer service. Just pushing the buck back and forth and promising callbacks that do not happen. #anger #loathing,anger
anger,did another bee sting you on the tongue ?,anger
anger,Girls irritate me so much lol,anger
anger,Need a new outlet for #rage,anger
anger,he is not exactly a rabid tub thumper compared to McTernan now is he.,anger
anger,You can not fight the elephants until you have wrestled the pigs. #quoteoftheday #relentless,anger
anger,Recommended reading: Prisoners of Hate by Aaron Beck #anger,anger
anger,you should force your neighbours to pay that! Those people have some nerve!!! #Victim,anger
anger,literally Nicole already had her chance and she played shitty both seasons.,anger
anger,"R.I.P Paul, furious 8 can not wait",anger
anger,Why is it always me picking up the pieces :/,anger
anger,i am just no offended by stuff.we are gettin a situ where folk moan about the Polis/SNP but then happy to snitch when offended...,anger
anger,very little frustrates me as much as misplacing something. Been looking for my keys for 2 hours now,anger
anger,#Pain is an aspect of #human evolution; the evolution of #consciousness. #attachments #desire #apathy #sentimentality #tears #O,anger
anger,Love the new song I can not stop thinking about you by .,anger
anger,"promised I would not live tweet, but + brought it! and #furious action FTW!",anger
anger,fuming!,anger
anger,"Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears, I LOVE HER😩",anger
anger,. is that an insult? Sounds like a job well done. it is red so it is done the job it was suppose to do #justsaying,anger
anger,Now it is time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. it will sting for a bit but everyone will get over it.,anger
anger,I should really study today for chemistry but playing madden is just way more fun.,anger
anger,Red heads are more fiery.,anger
anger,The war is right outside your door #USAToday,anger
anger,Get to work and there is a fire drill. #fire #burning #outthere #inthedark,anger
anger,I dislike people who get offended by the littlest shit .,anger
anger,turn that frown upside down buddy 🙃.,anger
anger,&gt; huff louder,anger
anger,i love how theres no outrage that it is a white man but if it was a black man them BLM would be all over it regardless of reason,anger
anger,"_Support Cancelling home Fibe, Internet and TV this afternoon as soon as I can arrange alternate Internet. 2/2 #fedup",anger
anger,can not cope wi her sour face and tiny pout 😡😡,anger
anger,what if lives are attached to real estate? Shall I come trash your cameras because i am angry with what your race is doing?,anger
anger,i Lowkey forgot you had twitter and if you do not follow me back im gonna be #offended,anger
anger,"lol i am happy with my negative, realistic ass self. Sorry to offend you",anger
anger,Manchester derby at home,anger
anger,"I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection",anger
anger,"Anger that you are willing to take out on people &amp; the world in general, &amp; ALL #police, is WORST, most indefensible kind of .",anger
anger,"I do not mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it is true, but a lot of times, it is not",anger
anger,neither one of you all can see me in this madden,anger
anger,Follow up. Follow through. Be . #success,anger
anger,could never be a angry drunk lol yall weirdos just enjoy your time,anger
anger,I lost a couple niggas I want revenge so put me in coach,anger
anger,Another L on the board we just can not match up on paper with these teams at the moment and its showing on the field. Onto Denver,anger
anger,NO. The gay guy and the dad revenge fucking,anger
anger,nick fury,anger
anger,"James: no 500k, no 50k, no 25k, no 10k. You fucked up. #bb18 #shouldofVotedforNicole",anger
anger,Hell hath not fury like a hamstring cramp. #ouch,anger
anger,Y'all do the most on twitter and snap,anger
anger,Wrinkles should merely hide where frown have been. Mark Twain,anger
anger,Hell hath no fury like a women scorned. it is the affair. Not the parenting,anger
anger,&lt;• change them himself. He follows behind with a scowl pinching his lips and takes the sheets to his room. 'So who is •&gt;,anger
anger,i was angry.,anger
anger,going back to blissful ignorance?!,anger
anger,"'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle.",anger
anger,hey long time no tweet but im rooting for paul to win bc he is the only one that played bb and james for 2nd bc he doesnt irritate me #BB18,anger
anger,they might get Donal óg sure! They will not have him in cork as he is to fiery for dopey frank &amp; his cult,anger
anger,Boys Dm me pictures of your cocks! The best one will get uploaded! ☺️💦💦 #Cumtribute #dm #snap #snapchat #snapme #nudes #dickpic #cocktribute,anger
anger,offense can not score 3 redzone trips no points n lbs can not pull flags n i missed a flag that lead to a td dat took da league,anger
anger,"My leg feels like it is gonna burst, yet i am still expected to go into work::",anger
anger,no Tyson fury beat the man who been at top for years Danny Garcia should be above Bradley pacquaio frampton,anger
anger,Like he really just fucking asked me that. #offended,anger
anger,\nGo Jags!!🐆 I think we have a good shot of beating Deep Run tomorrow!,anger
anger,he is mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees #offense,anger
anger,"How can I tell Happy Anniversary, when u are not happy.. #bitter #ampalaya #paitpaitanangpeg",anger
anger,NO greater wrath than a woman scorned.,anger
anger,What a fucking muppet. #stalker.,anger
anger,You ever just find that the people around you really irritate you sometimes? that is me right now 😒,anger
anger,Nothing is more relentless than a dog begging for food,anger
anger,I swear if blocks me i am going to hit her back,anger
anger,I bet is fuming with our draw 👀,anger
anger,So angry I wanna cry😢😢😢,anger
anger,I involuntarily smile when you frown in photos. And giggle. How annoying!!,anger
anger,something needs to be done about people hogging machines nobody can use 3 machines at one time! #notfair #whypay,anger
anger,Ok but I just got called a 'White Devil' on the train and I didnt know whether to laugh or be offended,anger
anger,i am deleting all these social media apps off my phone. I might keep snap chat and insta but i will never be on it.,anger
anger,Argh a big wasp buzzing between my blinds and my window. Halp! #wasp #evil #buzz #sting,anger
anger,"Kik to trade, have fun or a conversation kik: youraffair #kik #kikme #messageme #textme #pics #trade #tradepics #dm #bored",anger
anger,Maybe do not provoke him in the future if you do not want to run the risk of him punching your board.,anger
anger,Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing #angry #thatsmyluck,anger
anger,#burning the last of,anger
anger,Why is it always me picking up the pieces :/ #angry,anger
anger,Karev better not be out!!! Or I am seriously done DONE with #unfair #ugh,anger
anger,"The bitter the battle, the sweeter the victory...",anger
anger,someone kik me @ montanashay_ \n #kikme,anger
anger,"i do not offend your Faith unless 1 persecutes me, treat me like a dog, disrespect me and even so",anger
anger,pray for my boy huff,anger
anger,if he can not come to my Mum'a 60th after 25k tweets then why should I 🙈 #soreloser,anger
anger,"Okay you have annoyed me, you have not done a good job there at all.",anger
anger,and apparently he is supposed to have a Scottish accent??? i am,anger
anger,one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up,anger
anger,"can you please not have Canadian players play US players, that lag is atrocious. #fixthisgame #trash #sfvrefund",anger
anger,"yeah, i have only seen that floated online as a theory, it was probably made up by a bitter stan. I ignore pets v vets crap too",anger
anger,"just curious as to what you mean. No rush, no animosity, no disdain.",anger
anger,At work yesterday some old cunt couple told me their coffees were cold and wanted a refund so i put my finger in it front of them angrily,anger
anger,"Oh, you insult me! What, you think just because I look like this, i am psycho? i am more sane than most Gotham freaks...",anger
anger,"it is 'Eye-for-Eye'. Indian Army never forgives, Never Forgets. They always take revenge, Pakistan breaks laws, I.A follows",anger
anger,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #sadness,anger
anger,Both Trump + King are relentless self-promoters who do not give a rip about anyone else. A perfect match for both Donalds.,anger
anger,correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us.,anger
anger,#Violence does not fix violence. #pain and #anger are the same reaction in the brain. Cure the pain and the anger will go away.,anger
anger,AA have the right of passage when it comes to the 'N' word. Why should he insult him in his church. Ignorant!,anger
anger,Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir.,anger
anger,#ldf16 what shall we do this weekend? #spraypainting in #greenwichmarket with #core246 #lilylou #fret &amp; #benoakley,anger
anger,Holding a #grudge does not make you #strong; it makes you #bitter. #Forgiving does not make you #weak; it sets you #free.,anger
anger,what happened to the suicide tweet it was a joke obviously how could that offend anyone?🤔,anger
anger,"""He who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.""\nP16:32 #bibleverse #pride",anger
anger,Get to the gym and discover I forgot to put my gym shoes back in my bad 😤 #rage #wwhhyyy,anger
anger,can't believe Achilles killed me!,anger
anger,If I spend even 5 minutes with you and you already irritate me I seriously will bitch you out until you shut up,anger
anger,I sit at home so damn much that everything is starting to irritate me . I need to get out the house by myself !,anger
anger,#Pain is an aspect of #human evolution; the evolution of #consciousness. #attachments #desire #apathy #sentimentality #tears #fury #anger #O,anger
anger,Just joined #pottermore and was sorted into HUFFLEPUFF 😡😡😡,anger
anger,what a joke!! Cut our internet off early 'by mistake' and then do not reinstate it when we no longer need an engineer 😡 #fuming,anger
anger,streets of rage 2 was hard to find for a while and then Itunes stepped in and the guys doing the vinyl \nmade it so simple,anger
anger,they unleashing god is wrath just as Cain did,anger
anger,People irritate me 🙄,anger
anger,"can you please not have Canadian players play US players, that lag is atrocious. #fixthisgame #trash #sfvrefund #rage",anger
anger,"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just",anger
anger,she is just jealous and a cry baby! #gladsheisgone #crybaby,anger
anger,When you burst out crying alone and u realize that no one truly knows how unhappy you really are because you do not want anyone to know,anger
anger,huh? We have a sprint coach? we are the slowest team in the comp. Talk about robbing a living.,anger
anger,A not turning up? Why am I not surprised. Late for work again!,anger
anger,"Hey stupid, that was bad intel to take Bin Laden out. Try again with your faux outrage. I bet u admire Putin right?",anger
anger,"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. #sting",anger
anger,How did that chop feel? You still feel the sting of it? Looks brutal!,anger
anger,. B assured there is plenty of salt 2 keep that #fire #burning brightly! Stay #happy N life by keeping plenty #salty… …,anger
anger,why you gotta use the dark skin emoji,anger
anger,the bee sting still suck i feel sick,anger
anger,Men in rage strike those that wish them best. #emotions #negative #positive #wish #strike #martial #arts #control #believe #best #hope,anger
anger,and naoto nod she also like tha bands. but she also frown. 'Will the bands 'Papa Roach' be at concert...?',anger
anger,sounds like a good game plan for our offense....,anger
anger,"In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep #angry",anger
anger,i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ #fuming,anger
anger,"it does not offend me but it is just,,, Weird.",anger
anger,"I hate my lawn mower. If it had a soul, i would condemn it to the fiery pits of Hell.",anger
anger,My sister is dog does this. I think it is because she knows it will provoke a reaction,anger
anger,The bubble has officially burst. 98 boys to beat for the trophy and all the glory #wptmain #bye,anger
anger,#Taurus will react angrily when she can not take being provoked any longer.,anger
anger,Forgiving means operating with god is spirit &amp; God is not unforgiving &amp; does not hold a grudge. So who am I? Exactly.,anger
anger,Absolutely fuming that some woman jumped into my prebooked taxi and drove off 😡,anger
anger,Bes! You do not just tell a true blooded hoopjunkie to switch a f*c team that juz destroyed your own team. You juz don't!,anger
anger,I only have to wave a fiery cross and we will f**kin' do this!,anger
anger,"it does. if one person ruins season 13 for me, I will be so angry",anger
anger,"I think Paul is what is bitter, not the pastry",anger
anger,I hate not having the answers I need. #tomourssuck #prayinsnotcancer,anger
anger,"he is stupid, I hate him lol",anger
anger,where is the outrage when black children get killed in the crossfire between blacks shooting each other?,anger
anger,My anger is boiling over.,anger
anger,you know cyran still has not done makeup based on jeongguk is tiddy like i suggested and i am #offended,anger
anger,Maybe if it was transgender the media would cover it,anger
anger,all three of my agin is on the pout .,anger
anger,more like every color looks the same #triggered #colorblind,anger
anger,"Actually, wait, I do, the constant outrage thing gets on my wick sometimes and it happened to flick my annoyance today. :",anger
anger,Everybody talking about 'the first day of fall' but summer '16 is never gonna die #revenge,anger
anger,i am much to full of resentment,anger
anger,Listening to Joey really helps me and my anger.,anger
anger,Now that I have my ex is number now its time to prank him. #revenge #prank #whatprankIshoulddo seriously what prank I should I do,anger
anger,ethan was with someone in the car when he did his revenge on grayson,anger
anger,"Hey, Jayme! Were your👂👂 burning cuz I was talking about you?😁 Are you going tomorrow?",anger
anger,Stop tracking back you fucking potato faced cunt errrr infuriating 😠😠😠😠😠 #Rooney #mufc,anger
anger,— a low growl escaping him. Oh oh.,anger
anger,put so much artefact points into fury and cant raid... literally wasted 1 month of my life! Thanks blizzard,anger
anger,"BLM was outraged by the shooting in NC the other day, turns out the guy pointed gun at police. Wait for facts before outrage",anger
anger,"Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5",anger
anger,i am like half expecting some rabid troll to come into my mentions accusing me of being a csa apologist or something lmao,anger
anger,as CEO of a charity you could reasonably expect not to attempt to crudely inflame tensions.,anger
anger,sorry im so #bitter i just. i either want a pure ur or literally any card from the sets i like but every time i draw for the sets i like&gt;,anger
anger,"After becoming boiling hot, after slowly melting, my heart is frozen.",anger
anger,I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #fuck #die #hatered,anger
anger,"No idea, just exhausted and I was tidying my room and just burst out crying ... fs",anger
anger,"You will never find someone who loved you like I did. And that my love, will be my revenge.",anger
anger,dip it in boiling water,anger
anger,Boy oh boy! our weekday schedule is crazy! But no matter how tired I am I do whatever it takes to keep the smile on kai is face from a frown,anger
anger,"Yes, it is bad to point out racism lest it provoke the racists. Some racists do indeed not like it.",anger
anger,bubble implies it will burst?,anger
anger,Paul forever. Paul should have won! Paul played such a better game! #BB18,anger
anger,You forever straight so fix that frown u good😇,anger
anger,Recommended reading: Prisoners of Hate by Aaron Beck,anger
anger,"May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class. #revenge",anger
anger,Congress acting indignant over the #EpiPen pricing is quite disingenuous since they craft the laws that allow such gouging!!,anger
anger,unfortunately it will not end there... followers of whichever candidate is not elected will throw tantrums. No winning this elec,anger
anger,good. Takes more muscles to frown than smile,anger
anger,thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA #thanks #angry,anger
anger,so you WOULDNT date me????? #offended,anger
anger,"Don't be offended,\ni am just doing something that,\nGives your life more hurts.\n\n #haikuchallenge #poetry",anger
anger,Thatmoment you are watching #worstcelebritycooks and your bubble is burst by finding out KyleXY is gay and married😭 #nochance #KindaDontMind😉,anger
anger,"Y'all really insult coz of soccer??? Lmao, wow!!!!!!",anger
anger,Will I offend you\nif I am truthful but kind\nor will you see why?\n #haikuchallenge #offend,anger
anger,Who the hell is drilling outside my house?! Literally got to sleep at half four after a busy shift and these twats have woken me up #fuming,anger
anger,so many 'protests for peace' going on lately but all i see is people burning down they are own cities and hometowns. Practice what u preach.,anger
anger,"Why does have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages",anger
anger,"Tasers immobilize, if you taser someone why the fuck do you need to shoot them one second later?! This is really sick! #rage #wtf #murder",anger
anger,i would rather dump gasoline all over myself and run into a burning building than use Excel.,anger
anger,Inner conflict happens when we are at odds with ourselves. Honor your values and priorities. #anger #innerconflict #conflict #values,anger
anger,"Nurse practitioner: 'you look pretty bad. No offense of course.' \n\nThank you, that really added that spark of positivity I needed today.",anger
anger,"Why does have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages #raging",anger
anger,he has BAD TEMPERAMENT #tantrums #HissyFits,anger
anger,Meanwhile white cops keep killing black people. But there is less outrage about that. Strange society that.,anger
