text,tweet_text
New video sent to us shows the moment George Floyd was removed from his vehicle and handcuffed on 38th and Chicago. Video courtesy of Christopher Belfrey ,New video sent to us shows the moment George Floyd was removed from his vehicle and handcuffed on 38th and Chicago. Video courtesy of Christopher Belfrey 
"Crowd of hundreds here in Mountain Brook sitting on the ground in the hot Alabama sun, silently covering their masked mouths with their hands in remembrance of George Floyd – at Crestline Elementary School","Crowd of hundreds here in Mountain Brook sitting on the ground in the hot Alabama sun, silently covering their masked mouths with their hands in remembrance of George Floyd – at Crestline Elementary School"
I see where black lives matter are telling white people to get on their knees &amp; apologize for their white privilege! I don't see no white privilege with these kids below do you? I never had it! No one ever gave me nothing I work my ass off for what I have! It's called get a job ,I see where black lives matter are telling white people to get on their knees &amp; apologize for their white privilege! I do not see no white privilege with these kids below do you? I never had it! No one ever gave me nothing I work my ass off for what I have! it is called get a job 
The hero who is recorded the brutal murder of George Flyod #chicagoprotest Atlanta #atlantaprotest #BlackLivesMatters #BlackLiveMatter #JusticeForGeorge #protests #dcprotest,The hero who is recorded the brutal murder of George Flyod #chicagoprotest Atlanta #atlantaprotest #BlackLivesMatters #BlackLiveMatter #JusticeForGeorge #protests #dcprotest
"Philly police attempt to disperse crowd after hundreds mased/gassed on Parkway. This was @5:30 as curfew nears. Dude w/ white shirt provokes scuffle, shoves baton into civilian’s throat. #phillyprotest #blacklivesmatter #GeorgeFloydprotests #protests2020 – at Park Towne Place Premier Apartment Homes","Philly police attempt to disperse crowd after hundreds mased/gassed on Parkway. This was @5:30 as curfew nears. Dude w/ white shirt provokes scuffle, shoves baton into civilian is throat. #phillyprotest #blacklivesmatter #GeorgeFloydprotests #protests2020 – at Park Towne Place Premier Apartment Homes"
George Soros' plans for US destabilization and funding Black Lives Matter. ,George Soros' plans for US destabilization and funding Black Lives Matter. 
He stirred up protests. He failed to stop coronavirus. He turned off the lights and ran away to the bunker after none of that worked out for his polling. He doesn't care that a hundred thousand Americans just died from COVID or #GeorgeFloyd got murdered by cops. #BunkerTrump,He stirred up protests. He failed to stop coronavirus. He turned off the lights and ran away to the bunker after none of that worked out for his polling. He does not care that a hundred thousand Americans just died from COVID or #GeorgeFloyd got murdered by cops. #BunkerTrump
JUST IN: @MinneapolisPD identify 4 officers fired in #GeorgeFloyd arrest: Officer Derek Chauvin Officer Thomas Lane Officer Tou Thao Officer J Alexander Kueng – at Minneapolis City Hall,JUST IN: @MinneapolisPD identify 4 officers fired in #GeorgeFloyd arrest: Officer Derek Chauvin Officer Thomas Lane Officer Tou Thao Officer J Alexander Kueng – at Minneapolis City Hall
"An image for the history books: Peaceful protestors sing “Lean On Me” as federal and military police look on, standing guard in front of military vehicles parked in front of the White House. #GeorgeFloyd ","An image for the history books: Peaceful protestors sing ""Lean On Me"" as federal and military police look on, standing guard in front of military vehicles parked in front of the White House. #GeorgeFloyd "
I’m dedicating this Black Trans Joy this morning to Zaya Wade and all the beautiful young trans babies! Anything is possible! You are worthy of celebration and love! @itsgabrielleu @DwyaneWade @CalvinKlein #BlackTransLivesMatter #zayawade #BlackLivesMatter #TransIsBeautiful,i am dedicating this Black Trans Joy this morning to Zaya Wade and all the beautiful young trans babies! Anything is possible! You are worthy of celebration and love! @itsgabrielleu @DwyaneWade @CalvinKlein #BlackTransLivesMatter #zayawade #BlackLivesMatter #TransIsBeautiful
"A very solemn moment as George Floyd’s casket is escorted out of the church at the North Carolina Memorial, to be taken to his final resting place in Houston TX beside his Mother, Larcenia Floyd. #blacklivesmatter #GeorgeFloyd #Georgefloydmemorialservice","A very solemn moment as George floyd is casket is escorted out of the church at the North Carolina Memorial, to be taken to his final resting place in Houston TX beside his Mother, Larcenia Floyd. #blacklivesmatter #GeorgeFloyd #Georgefloydmemorialservice"
Manhattan Bridge right now #BlackLivesMatters #NewYorkCity #NewYork,Manhattan Bridge right now #BlackLivesMatters #NewYorkCity #NewYork
The police were supposed to protect and serve George Floyd. They FAILED. Now I’m calling for first-degree murder charges in the police-involved killing of #GeorgeFloyd. #JusticeForGeorgeFloyd #BlackLivesMattter,The police were supposed to protect and serve George Floyd. They FAILED. Now i am calling for first-degree murder charges in the police-involved killing of #GeorgeFloyd. #JusticeForGeorgeFloyd #BlackLivesMattter
Here’s Hennepin County Attorney Mike Freeman claiming today there’s “other evidence” beyond the video of #GeorgeFloyd being killed by a Minneapolis cop that doesn’t support criminal charges against that cop (he doesn’t mention what this evidence is) ,"here is Hennepin County Attorney Mike Freeman claiming today there's ""other evidence"" beyond the video of #GeorgeFloyd being killed by a Minneapolis cop that doesn't support criminal charges against that cop (he doesn't mention what this evidence is) "
For too long black people have suffered. I’m all the way in St Lucia and I’m frustrated If you see me as a teammate then you see #GeorgeFloyd Can you be part of the change by showing your support. #BlackLivesMatter,For too long black people have suffered. i am all the way in St Lucia and i am frustrated If you see me as a teammate then you see #GeorgeFloyd Can you be part of the change by showing your support. #BlackLivesMatter
the least you could do is look me in the eyes before you pull the trigger #BlackLivesMatter #Atlanta,the least you could do is look me in the eyes before you pull the trigger #BlackLivesMatter #Atlanta
"A man douses his eyes with water after an Austin police officer, right, sprayed him with pepper spray. Hundreds of protestors have taken control of I-35 in downtown Austin to protest the killing of George Floyd by Minneapolis police. #GeorgeFloyd ","A man douses his eyes with water after an Austin police officer, right, sprayed him with pepper spray. Hundreds of protestors have taken control of I-35 in downtown Austin to protest the killing of George Floyd by Minneapolis police. #GeorgeFloyd "
White girls who posted a black square when they realize #BoycottStarbucks is part of supporting Black Lives Matter. ,White girls who posted a black square when they realize #BoycottStarbucks is part of supporting Black Lives Matter. 
"Live Drone Footage recorded by me of a peaceful protest in Newark, NJ . Protesting for George Floyd and justice to the men responsible. We are protesting for all lives lost due to racism and inequality – at Newark City Hall","Live Drone Footage recorded by me of a peaceful protest in Newark, NJ . Protesting for George Floyd and justice to the men responsible. We are protesting for all lives lost due to racism and inequality – at Newark City Hall"
"Mr. @realDonaldTrump We don’t need to crack down on protesters, but to Listen to the protesters! #BlackLivesMatter ","Mr. @realDonaldTrump We do not need to crack down on protesters, but to Listen to the protesters! #BlackLivesMatter "
Remember when the Minnesota Lynx wore Black Lives Matter and Minneapolis cops walked away from their security posts in protest?,Remember when the Minnesota Lynx wore Black Lives Matter and Minneapolis cops walked away from their security posts in protest?
George Floyd was part of #SteelerNation,George Floyd was part of #SteelerNation
"SIGN SIGN SIGN!!!! Just because your timeline is back to normal, doesn’t mean it’s time to forget black lives matter ","SIGN SIGN SIGN!!!! Just because your timeline is back to normal, does not mean it is time to forget black lives matter "
"Thousands of protesters filled Union Park to demand justice for George Floyd, Breonna Taylor, and Tony McDade. #protest2020 #chicagoprotest #unionpark #BlackLivesMattters #ComingTogether","Thousands of protesters filled Union Park to demand justice for George Floyd, Breonna Taylor, and Tony McDade. #protest2020 #chicagoprotest #unionpark #BlackLivesMattters #ComingTogether"
"Minneapolis. May 26, 2020 #GeorgeFloyd ","Minneapolis. May 26, 2020 #GeorgeFloyd "
Remember when we had a President and Vice President who understood that #BlackLivesMatter and brought people together? #ObamaDayUSA,Remember when we had a President and Vice President who understood that #BlackLivesMatter and brought people together? #ObamaDayUSA
Today’s #BrooklynLiberation protest and march for #BlackTransLivesMatter #BLM #BlackLivesMatter This view from across the apt!! #brooklynprotests #march #rally #protest #nyc – at Brooklyn Museum,today is #BrooklynLiberation protest and march for #BlackTransLivesMatter #BLM #BlackLivesMatter This view from across the apt!! #brooklynprotests #march #rally #protest #nyc – at Brooklyn Museum
"Pictured after meeting with #GeorgeFloyd’s family: VP @JoeBiden, @TheRevAl, @AttorneyCrump, Rep. @CedricRichmond, and Roger Floyd (George Floyd’s uncle) ","Pictured after meeting with #georgefloyd is family: VP @JoeBiden, @TheRevAl, @AttorneyCrump, Rep. @CedricRichmond, and Roger Floyd (George floyd's uncle) "
"Black people, don’t shop at cub on nathan ln!!!! It is not safe!!!! A race soldier buying his oreos and 2% Milk!!! #ACAB #BlackLivesMattter #GeorgeFloydWasMurdered #GeorgeFloyd ","Black people, do not shop at cub on nathan ln!!!! It is not safe!!!! A race soldier buying his oreos and 2% Milk!!! #ACAB #BlackLivesMattter #GeorgeFloydWasMurdered #GeorgeFloyd "
"Listen, what’s happening in Dyckman is TRASH. I’m deeply embarrassed by it. However, I’m choosing to stay on course. It’s still Black Lives Matter + that should be the sole focus right now. Don’t let Dyckman be a distraction. There is an abundance of Dominicans that stand w BLM","Listen, what is happening in Dyckman is TRASH. i am deeply embarrassed by it. However, i am choosing to stay on course. it's still Black Lives Matter + that should be the sole focus right now. Don't let Dyckman be a distraction. There is an abundance of Dominicans that stand w BLM"
JUST IN: A crowd of 60k came out peacefully for #GeorgeFloyd in downtown #Houston.,JUST IN: A crowd of 60k came out peacefully for #GeorgeFloyd in downtown #Houston.
"I can’t get over the fact that Disney donated $5 million to Black Lives Matter-related causes, but spent $125 million on ARTEMIS FOWL, a movie in which Josh Gad plays a kleptomaniac dwarf named Mulch Diggums who chews through the earth with his mouth and farts dirt out his butt.","I can not get over the fact that Disney donated $5 million to Black Lives Matter-related causes, but spent $125 million on ARTEMIS FOWL, a movie in which Josh Gad plays a kleptomaniac dwarf named Mulch Diggums who chews through the earth with his mouth and farts dirt out his butt."
"A #BlackLivesMatter rally in Maryville, MO...rural Missouri is showing up. #MOLeg #JusticeForGeorgeFloyd","A #BlackLivesMatter rally in Maryville, MO...rural Missouri is showing up. #MOLeg #JusticeForGeorgeFloyd"
Joe Biden was VP for 8 years Tragedies like the George Floyd killing happened every year that he &amp; Obama were in the White House Why didn’t they pass sweeping police reform then? All talk. No action. @realDonaldTrump will deliver Thanks for having me on @JackPosobiec @OANN,Joe Biden was VP for 8 years Tragedies like the George Floyd killing happened every year that he &amp; Obama were in the White House Why did not they pass sweeping police reform then? All talk. No action. @realDonaldTrump will deliver Thanks for having me on @JackPosobiec @OANN
Shooting someone in the back is the act of a coward. Any cop who shoots someone in the back is both a coward and a murderer. #AtlantaShooting #BlackLivesMatter,Shooting someone in the back is the act of a coward. Any cop who shoots someone in the back is both a coward and a murderer. #AtlantaShooting #BlackLivesMatter
People are still dropping flowers near where George Floyd was killed on Monday. ,People are still dropping flowers near where George Floyd was killed on Monday. 
#GeorgeFloyd Protest just outside of the White House. – at Lafayette Statue,#GeorgeFloyd Protest just outside of the White House. – at Lafayette Statue
#BlackLivesMatter is one of the most effective social movements in American history. ,#BlackLivesMatter is one of the most effective social movements in American history. 
"Never in my life have I seen even a protest sign in the small town of Columbia, Mississippi. Until today. They said they have been doing this since Sunday, and I'm the first reporter they've met. How many small town protests are we missing? #BlackLivesMatter ","Never in my life have I seen even a protest sign in the small town of Columbia, Mississippi. Until today. They said they have been doing this since Sunday, and i am the first reporter they have met. How many small town protests are we missing? #BlackLivesMatter "
"A person driving a tanker truck just tried to ram hundreds of us as we peacefully marched through Minneapolis. It’s not how we protest that upsets them, it’s that we have the audacity to rebel in the first place. #BlackLivesMatter #MN","A person driving a tanker truck just tried to ram hundreds of us as we peacefully marched through Minneapolis. it is not how we protest that upsets them, it's that we have the audacity to rebel in the first place. #BlackLivesMatter #MN"
WATCH THIS! This is the moment #GeorgeFloyd protesters met with #RayshardBrooks protesters in SW Atlanta. @wsbtv,WATCH THIS! This is the moment #GeorgeFloyd protesters met with #RayshardBrooks protesters in SW Atlanta. @wsbtv
"In the 20 days since #GeorgeFloyd, police have killed 120 more people. SIX PER DAY.","In the 20 days since #GeorgeFloyd, police have killed 120 more people. SIX PER DAY."
DEVELOPING: 150 people shutdown 14 & U St. in DC over the death of #GeorgeFloyd. They’re not satisfied with the arrest of former Minneapolis Police Officer Derek Chauvin. Some are outraged he’s only facing 3rd degree murder &amp; manslaughter. Some want 1st degree charge. #DCProtest,DEVELOPING: 150 people shutdown 14 & U St. in DC over the death of #GeorgeFloyd. they are not satisfied with the arrest of former Minneapolis Police Officer Derek Chauvin. Some are outraged he is only facing 3rd degree murder &amp; manslaughter. Some want 1st degree charge. #DCProtest
"#NOW: Hundreds are packing into H Street north of the White House for a third consecutive evening of protests over the death of George Floyd. Turnout is high even after yesterday’s clashes. It’s wholly peaceful at the moment, they’ve taken a knee chanting “stop killing us.” ","#NOW: Hundreds are packing into H Street north of the White House for a third consecutive evening of protests over the death of George Floyd. Turnout is high even after yesterday is clashes. it's wholly peaceful at the moment, they have taken a knee chanting ""stop killing us."" "
Let it be known: #Flint Michigan “The most violent city in America” had a successful peaceful police protest tonight. #BLACK_LIVES_MATTER #JusticeForGeorge #WalkWithUs #FlintMichigan,"Let it be known: #Flint Michigan ""The most violent city in America"" had a successful peaceful police protest tonight. #BLACK_LIVES_MATTER #JusticeForGeorge #WalkWithUs #FlintMichigan"
Group of protesters are standing off with police on State and Kinzie near Trump Tower. #Chicago #GeorgeFloyd ,Group of protesters are standing off with police on State and Kinzie near Trump Tower. #Chicago #GeorgeFloyd 
What @detroitpolice did to the peaceful and nonviolent #detroitwillbreathe protestors is EXACTLY what we’ve been fighting against for weeks!! We must keep advocating for change to the police brutality that’s so prevalent within America’s police departments!! #blacklivesmatter,What @detroitpolice did to the peaceful and nonviolent #detroitwillbreathe protestors is EXACTLY what we have been fighting against for weeks!! We must keep advocating for change to the police brutality that is so prevalent within america's police departments!! #blacklivesmatter
Black Lives Matter Miami Protest ,Black Lives Matter Miami Protest 
"The scene outside the White House this evening. #GeorgeFloyd Police have Lafayette Square and a section of Pennsylvania Avenue blocked off, so demonstrators are gathering on H Street. @realDonaldTrump arrived back from Florida about 20 minutes ago. – at The White House","The scene outside the White House this evening. #GeorgeFloyd Police have Lafayette Square and a section of Pennsylvania Avenue blocked off, so demonstrators are gathering on H Street. @realDonaldTrump arrived back from Florida about 20 minutes ago. – at The White House"
In Uptown Minneapolis right now. #BlackLivesMatters #protests #MinneapolisRiot #Minneapolisprotests #MinneapolisUprising,In Uptown Minneapolis right now. #BlackLivesMatters #protests #MinneapolisRiot #Minneapolisprotests #MinneapolisUprising
The only black lives that actually matter to the leftist politicians are those that are useful for THEIR power &amp; $$. Ask yourself why the life of Captain #DavidDorn doesn’t matter to Biden? Pelosi? Omar? AOC? Because they can’t use his death to steal ur vote.,The only black lives that actually matter to the leftist politicians are those that are useful for THEIR power &amp; $$. Ask yourself why the life of Captain #DavidDorn does not matter to Biden? Pelosi? Omar? AOC? Because they can't use his death to steal ur vote.
Yesterday around 7:30pm. Two different groups of protesters which looks like unintentionaly meet at a intersection downtown. This give me chills. I’m not gonna lie. Got me a emotional too. #BlackLivesMattter #orlandoprotest #GeorgeFloyd #BlackOutTuesday #BLM #BlackOutDay2020,Yesterday around 7:30pm. Two different groups of protesters which looks like unintentionaly meet at a intersection downtown. This give me chills. i am not gonna lie. Got me a emotional too. #BlackLivesMattter #orlandoprotest #GeorgeFloyd #BlackOutTuesday #BLM #BlackOutDay2020
"Good morning! This may sound like an odd project, but here in Tulsa I’m taking a look at the billboard space people have bought up ahead of the #TrumpRallyTulsa. At this billboard, multiple electronic panels condemn Trump over COVID response, and one says #BlackLivesMatter ","Good morning! This may sound like an odd project, but here in Tulsa i am taking a look at the billboard space people have bought up ahead of the #TrumpRallyTulsa. At this billboard, multiple electronic panels condemn Trump over COVID response, and one says #BlackLivesMatter "
We will not be silenced. We will not be ignored. We will fight. #RIPGeorgeFloyd #BlackLivesMatter #Houstonprotest – at Discovery Green,We will not be silenced. We will not be ignored. We will fight. #RIPGeorgeFloyd #BlackLivesMatter #Houstonprotest – at Discovery Green
Ray Ciccarelli (0-31 for his entire racing career) announced he’s quitting NASCAR due to their decision to ban confederate flags because he’s a racist mother fucker. NASCAR is desperately seeking another driver to regularly finish 28th. #blm #blacklivesmatter #ConfederateFlag,Ray Ciccarelli (0-31 for his entire racing career) announced he is quitting NASCAR due to their decision to ban confederate flags because he is a racist mother fucker. NASCAR is desperately seeking another driver to regularly finish 28th. #blm #blacklivesmatter #ConfederateFlag
So that “medical” condition was caused way before the actual murder. He was already in the car and cuffed. They beat him while he was trapped. #BLACK_LIVES_MATTER ,"So that ""medical"" condition was caused way before the actual murder. He was already in the car and cuffed. They beat him while he was trapped. #BLACK_LIVES_MATTER "
"Through my tears, I wrote down some thoughts about how I’m processing George Floyd ","Through my tears, I wrote down some thoughts about how i am processing George Floyd "
Because #BlackLivesMatter and what not... ,Because #BlackLivesMatter and what not... 
"Scottsdale Council member Guy Phillips just addressed the crowd by saying, “I can’t breathe,” the last words of George Floyd before he died at the hands of Minneapolis police, before taking off his mask at this protest. @azcentral – at Scottsdale City Hall","Scottsdale Council member Guy Phillips just addressed the crowd by saying, ""I can not breathe,"" the last words of George Floyd before he died at the hands of Minneapolis police, before taking off his mask at this protest. @azcentral – at Scottsdale City Hall"
"Protest is growing outside the White House. Protesters chant, “Black Lives Matter, “No Justice, No Peace.” They’re outraged over the deaths of George Floyd, Breonna Taylor and other unarmed African Americans in the United States. #GeorgeFloyd #BreonnaTaylor @NBCNews @MSNBC – at The White House","Protest is growing outside the White House. Protesters chant, ""Black Lives Matter, ""No Justice, No Peace."" they are outraged over the deaths of George Floyd, Breonna Taylor and other unarmed African Americans in the United States. #GeorgeFloyd #BreonnaTaylor @NBCNews @MSNBC – at The White House"
"On #BlackLivesMatter Plaza, we said “no” In November, we say “next” ","On #BlackLivesMatter Plaza, we said ""no"" In November, we say ""next"" "
"Long before former officer Derek Chauvin knelt on George Floyd's neck, the 3rd Precinct in south Minneapolis had a reputation for being home to “cowboy” police officers who played by their own rules. ","Long before former officer Derek Chauvin knelt on George floyd is neck, the 3rd Precinct in south Minneapolis had a reputation for being home to ""cowboy"" police officers who played by their own rules. "
VIDEO — Freeze frame of DC Police firing what appear to be pepper balls into the Lafayette Square crowd. One of our photojournalists had to take time to recover and clean his eyes #BlackLivesMatter @WUSA9,VIDEO — Freeze frame of DC Police firing what appear to be pepper balls into the Lafayette Square crowd. One of our photojournalists had to take time to recover and clean his eyes #BlackLivesMatter @WUSA9
"So good to find fellow headbangers at another Black Lives Matter protest :,) @Excision","So good to find fellow headbangers at another Black Lives Matter protest :,) @Excision"
Live - #GeorgeFloyd Peaceful Protest in Downtown Houston from atop @TheMarquisHOU,Live - #GeorgeFloyd Peaceful Protest in Downtown Houston from atop @TheMarquisHOU
"Muhammed Ali’s Son Speaks Out Against Black Lives Matter Ali, Jr. said his father would call the movement “racist” and the protesters, “devils.” He also says his father would have supported President Trump ","Muhammed ali is Son Speaks Out Against Black Lives Matter Ali, Jr. said his father would call the movement ""racist"" and the protesters, ""devils."" He also says his father would have supported President Trump "
Thank you for your Black Lives Matter post. Now show me your budget. ,Thank you for your Black Lives Matter post. Now show me your budget. 
"Posted this on #TikTok, thought it fitting to share here. #BlackLivesMatter ","Posted this on #TikTok, thought it fitting to share here. #BlackLivesMatter "
"With Minneapolis police are waging war against civilians simply for demanding justice for George Floyd (while allowing white folks to peacefully protest a virus), just thought I’d share this important info on handling tear gas from pigs. #ftp #icantbreathe #BlackLivesMatters","With Minneapolis police are waging war against civilians simply for demanding justice for George Floyd (while allowing white folks to peacefully protest a virus), just thought i wouldshare this important info on handling tear gas from pigs. #ftp #icantbreathe #BlackLivesMatters"
"If you support Black Lives Matter, you must back housing for all. @afrolatinax @BostonGlobe","If you support Black Lives Matter, you must back housing for all. @afrolatinax @BostonGlobe"
"Here are two pre-filled email templates to ask justice for George Floyd and Breonna Taylor. Please, send both emails (will take you less than 10 seconds to do so) Only your name, state required Breonna Taylors: http://tinyurl.com/ycha6nuu George Floyd: https://tinyurl.com/emailforfloyd","Here are two pre-filled email templates to ask justice for George Floyd and Breonna Taylor. Please, send both emails (will take you less than 10 seconds to do so) Only your name, state required Breonna Taylors:  George Floyd: https://tinyurl.com/emailforfloyd"
#HappeningNow protest in New York City #blm #BlackLivesMatter #GeorgeFloyd,#HappeningNow protest in New York City #blm #BlackLivesMatter #GeorgeFloyd
"Really upbeat here right now, after a man walked into the middle of the massive crowd blasting music. People are singing, dancing & waving signs. Some demonstrators remain face to face with the military & federal police, but things are peaceful at this #GeorgeFloyd protest. – at Lafayette Square Park","Really upbeat here right now, after a man walked into the middle of the massive crowd blasting music. People are singing, dancing & waving signs. Some demonstrators remain face to face with the military & federal police, but things are peaceful at this #GeorgeFloyd protest. – at Lafayette Square Park"
A two-time Purple Heart recipient stood outside the Utah State Capitol for more than three hours in 90 degree heat to show support for the Black Lives Matter movement. http://kutv.com/news/local/utah-marine-stands-alone-at-utah-capitol-with-i-cant-breathe-covering-his-mouth,A two-time Purple Heart recipient stood outside the Utah State Capitol for more than three hours in 90 degree heat to show support for the Black Lives Matter movement. 
"Karen Civil wearing a t-shirt with George Floyd’s killer’s face on it, an Off-White face mask after Virgil donated $50 to the cause AND those ugly Yeezy slides and she wants to talk about tone deaf lol","Karen Civil wearing a t-shirt with George floyd is killer's face on it, an Off-White face mask after Virgil donated $50 to the cause AND those ugly Yeezy slides and she wants to talk about tone deaf lol"
"ALL BLACK LIVES MATTER. These children we're killed over the weekend in Atlanta, Hoover, Alabama, Washington, DC, San Francisco, and my hometown Chicago. If you don't believe these babies' lives mattered UNFOLLOW ME NOW! ","ALL BLACK LIVES MATTER. These children we are killed over the weekend in Atlanta, Hoover, Alabama, Washington, DC, San Francisco, and my hometown Chicago. If you do not believe these babies' lives mattered UNFOLLOW ME NOW! "
NEW — Unmarked Officers guarding White House: DC Code requires District personnel policing First Amendment assemblies to be equipped with “enhanced identification” badges. That rule does NOT apply to federal law enforcement officers. #GeorgeFloyd @WUSA9,"NEW — Unmarked Officers guarding White House: DC Code requires District personnel policing First Amendment assemblies to be equipped with ""enhanced identification"" badges. That rule does NOT apply to federal law enforcement officers. #GeorgeFloyd @WUSA9"
Black lives matter.,Black lives matter.
Walk with me. 2 o’clock. Andrews Park. #BlackLivesMatter #PeacefulProtest ,Walk with me. 2 o'clock. Andrews Park. #BlackLivesMatter #PeacefulProtest 
"On the final day of George Floyd’s homecoming, please join me in a “moment of silence“ lasting 8 minutes 46 seconds. Let’s remember George and all of our other lost Black men and women — and pray for their families in this difficult time. ","On the final day of George floyd is homecoming, please join me in a ""moment of silence"" lasting 8 minutes 46 seconds. let's remember George and all of our other lost Black men and women — and pray for their families in this difficult time. "
"I'm not black, but I see you. I'm not black, but I hear you. I'm not black, but I'll stand with you. I'm not black, but I mourn for you. I'm not black, but I mourn with you. #blackvoicesheard #blacklivesmatter ","i am not black, but I see you. i am not black, but I hear you. i am not black, but i will stand with you. i am not black, but I mourn for you. i am not black, but I mourn with you. #blackvoicesheard #blacklivesmatter "
"So scary— truck drives right through a #BlackLivesMatter protest in Tallahassee. Police have the driver in custody, injuries are being confirmed by reporters on the ground. ","So scary— truck drives right through a #BlackLivesMatter protest in Tallahassee. Police have the driver in custody, injuries are being confirmed by reporters on the ground. "
“Racism is a public health crisis!” About a hundred doctors and nurses join the #BlackLivesMatter protest here in DC. ,"""Racism is a public health crisis!"" About a hundred doctors and nurses join the #BlackLivesMatter protest here in DC. "
Joey Votto sporting a #BlackLivesMatter tank top in batting practice today. #Reds,Joey Votto sporting a #BlackLivesMatter tank top in batting practice today. #Reds
"Calmer now with loud and ceaseless chanting at the White House, among the shouts here: George Floyd, say his name/No morals, no peace/Stop killing us/I can’t breathe. “None of us WANT to be here in the middle of a pandemic,” a protester yells out from the crowd behind me. ","Calmer now with loud and ceaseless chanting at the White House, among the shouts here: George Floyd, say his name/No morals, no peace/Stop killing us/I can not breathe. ""None of us WANT to be here in the middle of a pandemic,"" a protester yells out from the crowd behind me. "
"I want to let everyone know out there, I hurt with you and I stand with you. #BlackLivesMatter #ICantBreathe #GeorgeFloyd #JusticeForFloyd #SystematicOppression","I want to let everyone know out there, I hurt with you and I stand with you. #BlackLivesMatter #ICantBreathe #GeorgeFloyd #JusticeForFloyd #SystematicOppression"
"George Floyd called out for his mother as his life was being taken by Minneapolis police. Somali mothers in Minneapolis are responding to his call. Taking to the streets, demanding justice for him and the countless other black men and women killed by police. ","George Floyd called out for his mother as his life was being taken by Minneapolis police. Somali mothers in Minneapolis are responding to his call. Taking to the streets, demanding justice for him and the countless other black men and women killed by police. "
"As an #Episcopal priest, I unequivocally condemn the display of militaristic white supremacy crap that just took place in front of St. John's Episcopal Church in Washington D.C. #BlackLivesMatter #protests2020 #vile","As an #Episcopal priest, I unequivocally condemn the display of militaristic white supremacy crap that just took place in front of St. john is Episcopal Church in Washington D.C. #BlackLivesMatter #protests2020 #vile"
"Pictured after meeting with the family of #GeorgejoFloyd &amp; @joebiden. Congressman Cedric Richmond, presidential candidate Joe Biden, Attorney Ben Crump and Roger Floyd, George Floyd’s uncle. ","Pictured after meeting with the family of #GeorgejoFloyd &amp; @joebiden. Congressman Cedric Richmond, presidential candidate Joe Biden, Attorney Ben Crump and Roger Floyd, George floyd is uncle. "
Laying flowers at the site of George Floyd’s murder. ,Laying flowers at the site of George floyd is murder. 
Very proud to retweet this but mostly very proud of the boys for taking such an important and historic stance. #BlackLivesMatter @OfficialMonstaX,Very proud to retweet this but mostly very proud of the boys for taking such an important and historic stance. #BlackLivesMatter @OfficialMonstaX
fuck the interstate #BlackLivesMatter #GeorgeFloyd,fuck the interstate #BlackLivesMatter #GeorgeFloyd
"Just left downtown Houston, heard the police are becoming violent, if got/get arrested in Houston, this was in the protest goodie bag a good samaratian was handing out. Be safe. #Houstonprotest #BlackLivesMatter – at Discovery Green","Just left downtown Houston, heard the police are becoming violent, if got/get arrested in Houston, this was in the protest goodie bag a good samaratian was handing out. Be safe. #Houstonprotest #BlackLivesMatter – at Discovery Green"
"Black Lives Matter Protest, Kingston Jamaica. (June 6, 2020) [THREAD] – at Embassy of the United States of America","Black Lives Matter Protest, Kingston Jamaica. (June 6, 2020) [THREAD] – at Embassy of the United States of America"
They want you to stop. Don’t. #BlackLivesMatter ,They want you to stop. do not. #BlackLivesMatter 
Silence in solidarity. #BlackLivesMatter #Buffalo,Silence in solidarity. #BlackLivesMatter #Buffalo
"#NOW: Hundreds are taking a knee and chanting near the White House for a fifth day of protests over George Floyd’s death, back even after two days of escalating force from police. This might be the most people I’ve seen gather this early in the evening. – at Lafayette Square Park","#NOW: Hundreds are taking a knee and chanting near the White House for a fifth day of protests over George floyd is death, back even after two days of escalating force from police. This might be the most people i have seen gather this early in the evening. – at Lafayette Square Park"
Hate is the real virus we are fighting. #BlackLivesMatter,Hate is the real virus we are fighting. #BlackLivesMatter
He spent millions of dollars to bring in the military because he wanted a show. She showed him with a squad of talented artists and a few buckets of paint. #BlackLivesMatter ,He spent millions of dollars to bring in the military because he wanted a show. She showed him with a squad of talented artists and a few buckets of paint. #BlackLivesMatter 
Massive protest in Toronto. Black lives matter! #JusticeForRegis #JusticeForFloyd,Massive protest in Toronto. Black lives matter! #JusticeForRegis #JusticeForFloyd
y’all mfs really treated Black Lives Matter like it was spirit week or sumn ,you all mfs really treated Black Lives Matter like it was spirit week or sumn 
"Are cable news networks going to cover the death of black St. Louis Police Captain #DavidDorn, killed by the riots you have promoted? It’s trending #3 on your own controlled Twitter now. Maybe it’s time. I thought #BlackLivesMatter. Or doesn’t that black life matter to you?","Are cable news networks going to cover the death of black St. Louis Police Captain #DavidDorn, killed by the riots you have promoted? it is trending #3 on your own controlled Twitter now. Maybe it's time. I thought #BlackLivesMatter. Or doesn't that black life matter to you?"
Black Lives Matter at West Virginia University. ,Black Lives Matter at West Virginia University. 
