sentiment,tweet_text
sadness,really? dang.. I missed it *sigh*
surprise,a steak burrito bowl right! I wish I was not too lazy to go downtown
fear,"Still no reply from about my SimFinger problem So no iRape parody video until I get a response, sorry guys"
sadness,needs somewhere to go...its still lush out + i want to be back out in it
fear,"Thus far, Metaverse U has used the Second Life = Virtual Worlds, rather than the gamier Terra Nova usage. i am in the TN camp #metaverseu"
fear,"Glad i am not the only one. he is our baby, and i am terrified he will think we are never coming back."
joy,OMG !! hollyoaks well dramatic !!!!!!!!!!!!
sadness,going to miss springwatch tonight going to have to make do with my own garden!
disgust,"1 of my most hated jobs. Clipping coupons &amp; going thru house, top 2 bottom &amp; making grocery list. Took forever &amp; now major shopping trip"
sadness,i am pretty bored with it too
fear,My tummy hurts
sadness,has just received a phone call for new patients...i guess that means work for tomorrow!
sadness,Tried to do an Audioboo recording but it' distorted due to the high volume #OBS
fear,thinking 53 more days is the only thing that gets me through work. ahhh i dont want to go
fear,still not 100% im sick of being sick!
fear,Already know i am gonna miss josh next week.. My mom needs more surgery.. Work sucks.. Not a good day. Oh and my tum tum hurts
sadness,I can haz beer too? Oh wait... i am a work...
disgust,I hate this weather i wanna bake
fear,i seriously need to live somewhere fabulously queer. i miss being around gay people
sadness,to mast ladki patata hai chal jiske sath bhi jaye khush rehna...will miss u my love... #twpp
sadness,is updating an old ipod...sad...i miss my orange nano
fear,i went to the doctor. i hav a virus.
fear,Just got off phone with Black Swamp Bird Observatory No reports of Connecticut Warbler from Metzger or Magee today...
sadness,thanks. Sadly the streamline top II is sold out. Streamline trunk II is available in my size but that only gets me halfway.
joy,she is good! so gor-juz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no
sadness,lost my DC hat ..
fear,Just got an IM from another co-worker who just got laid off. Lots of people becoming unemployed
fear,OMG! that was not funny.. LOOK at his face in the pic.. OMG! that made me sad! BAD JOB MIKE!! wtf?? .. poor K O B E
fear,My dad is trying to force me to learn to drive. I do not like doing things i am not good at in public
sadness,"Have I ever told you I absolutly hate writing emails, status pdates are fine but emails have so much...finality...to them"
fear,i am way to hungry to even think. I can not go to work on an empty stomach like this
fear,"i wish i could offer a hug right now, so bad"
fear,aww i am sorry!! I was rushing around on my lunch break so I did not even think of it!!
fear,I lost count sorry I let u down...
surprise,"Wow, really? I did not know it was that serious. Well that sucks. Texas must have been chock full of asbestos."
fear,...what ever happened w/ creating music in collaboration just for fun without the &quot;what am i getting out of it&quot; question in mind? PLEASE!
joy,dad is posting got postponed ONE HOUR before he was meant to leave. either going to afganistan or NOWHERE. i am sorta happy but he is gutted
surprise,really?! Ur getting rid of it! that is sad
sadness,&quot;My House&quot;...I like that club! I wnt there whn I was in LA!! U know i am not going! that is on Tuesday..I can't
fear,unless absolutely gorgeous i would rather men stayed covered up! Have seen sights today to put you off your food....... #ukpubs
sadness,"i am pissed, someone took my wallet"
fear,i still dont know what we would do though
sadness,that is true. It still sucks though 'cause I was all &quot;LOLOL I AM SO ORIGINAL--ohshit&quot; so. But yeah. Thanks!
surprise,"Hey Dont Feel So Good,cuz i got in a car accedent yesterday."
sadness,I really miss Sebastian
fear,Fell off the wagon and had a maccy is!! : Fell off the wagon and had a maccy is!!
disgust,"Oh, Hamletgasm! I hate having to work 12 hours today!How utterly crap, I miss everything! managed forum for 5 min on break"
fear,Another Lake Park kid is going to Tulane. i am not unique anymore
fear,throat infection coming on strong I think I can taste blood :S
fear,working allllllllll weekend..how thrilling..and i have to say bye to goshy on sunday because she is leaving for poland for 3 months
disgust,Left &quot;Up&quot; due to out-of-focus projection. Hopefully my complaints to theater management will get it fixed for everyone else still there.
fear,Why oh why do I always forget to take the medication i am *supposed* to take 30 minutes before breakfast? Just taking it now at 1:30
fear,why the hell is youtube not working??? NO NO NO NO NO NO NO NNO NO
surprise,"i am there! So, no New York for me!"
sadness,oh god i just watched it to!! did claire escape? AGAIN!!! it was really quite sad
fear,"just found out I will not be tweeting from ,my phone in Scotland, different networks I was going to upload photos to twitpic, sorry"
sadness,"aw, sad I was looking forward to seeing you!"
fear,"*uh* totally forgot the gentoo reinstallation do not know what i should backup. the make.conf, my home and /boot. nothing else..?"
fear,Eh they shut the freeway down! omw to a job interview so i guess i am gonna be late
fear,oh no. hope you feel better soon. Hugs. I had flu earlier this month.
fear,Why are all the cool classes being offered this summer? Boo.
fear,gah! i just can not get the hang of twitter i must be more stupid than i thought! :/
disgust,i dont wanna do this anymore! but the couch is jus sittin in the middle of the floor. do i really HAVE to finish?
sadness,10 more minutes and i never have this class again. Its kinda sad because this class is so fun
fear,I give up Fav! I try and try every time...and nothing ever happens...i am not usually a quitter...in this case I might be!
surprise,"I want to see Terminator, but everyone is already seen it"
sadness,listening to Without Your Love...hes so tortured in that song...makes me sad
fear,Ashley= getting sick... Ugh i am losing my voice! Nooo
fear,Cell is dying.hafta plug it up every night now.
sadness,"that truely is sad news to hear we are all created equal, so sad to know our neighbors are such prejudice people"
fear,after 4 tries and 2 arms it was successful BUT now I look like a junkie
sadness,thats a bummer i have not got one yet :/ been waiting over a year grrrrrrrrrrrrrrr
fear,Decided not to go...I want to see my sweetie But I can't.
disgust,almost died. Laptop screen was set to 100% brightness after I reinstalled Windows Vista. Got a headache now #insanedefaults
joy,Im so full. Subway was bomb! Waiting for my 2nd shift to start
sadness,but Today mtv does not allow us to vote
sadness,Wish I did not have to work today.
surprise,Well dinner was disastrous my uncle lashed out at me for no reason he just told me to shut up ! ?? Confused since i was not even talking
sadness,Its rained ever day in Miami since i have been here.....
disgust,"LMAO! ugh i know, i need to sleep the Qdoba off before i do all that workin out. and no, ur pic doesnt show"
fear,sorry you are not feeling well!
joy,just got home from a long day at asda. joy
fear,"Its raining on Staunton again, We need the rain, but that just means Ive got nothing sitting outside for people to see,"
sadness,i wish i were hanging out with kobe right now
sadness,"Guess i am gonna try the nap thing again 2day, but since my kids have not cooperated with it yet this week i am sure 2day will not be different"
joy,Poor baby is got his first booboo that he caused himself LOL
surprise,pulled from interesting meeting to an urgent support request
sadness,i neeeeeeeed music suggestions but no one will give them
joy,"ermm, me me me!!"
sadness,Just lost respect to someone.
fear,"Ah, sorry to hear your trip was canceled"
sadness,Sims 3 would not work on my old macbook hope to get Sims 2 by tomorrow.
sadness,aw i wish i could. i have to get ready for atlanta and i have to come into work since I am behind on work
sadness,"MIT bookstore has best book selection, but it is the one bookstore I have no coupons or discounts for"
sadness,about to start getting ready for work. took lexi out to the park earlier! wish i could lay around ALL day.
fear,Im downloading manually the oooiifull.mp4 movie by as it seems the only way to see it fully
sadness,do not care about my struggles..
fear,Still can not sleep..missin' my dobby...
surprise,HD full again...
disgust,"For some dumb reason my dresser is sticky on top. And for another reason, a family history book got attached to it Now the back is jacked"
sadness,i miss my boo on another note im soready for this game to come on tonight...fox grill anyone???!!
fear,"iLook struggles to make Outlook more social looks interesting, no Twitter support?"
sadness,I still have a lot of time on my stupid contract... 18 months before I can change providers
fear,would like to go back to bed. horrible headache pounding behind my eyes and all over my skull
joy,"thanks clair, I have not watched it yet."
fear,Should have left car and walked home! I might need someone to rescue me with petrol! Light flashing
fear,but mum just burned some bacon... smoke alarm is a bitch
joy,I know I should not be saying this but fuck it..i am horny as hell
joy,"lol girl I can not stop!!! I am a student, I can not afford $14 a pop eyeshadows. But I am so hooked"
sadness,at least 3 more days
fear,:: I know the feeling Its a little depressing :S
fear,I am so sorry.
fear,I feel like crying! One of my diamond earrings fell out my ear bc it was loose and I can not find it. i have had them forever
sadness,TGIF!!! But also sad that this is last day I get to work with my favorite TV reporter
sadness,depressed that both of those are already out but yours isnt. I want your book!!
fear,feel. sick. too. much. cheese. on. toast.
joy,No 10th 2 months=
sadness,"that sucks I seriously hope you feel better soon, you need to come over next week!!!"
joy,"it is been so nice all day, and now it looks like it is going to rain...just when i was getting excited about taking photos when i get home"
fear,me. confused about a guy...he is great but why am I pushing him away?
fear,"Ooh!Wish i was there.Just watched Hollyoaks on E4.So sad,please dont leave chris!"
fear,OH NO! MY FAN BROKE NOOOOOOOOOOOO! great now i have to swelter in the heat. i like heat-ish but it hot! my laptop warm as well.
sadness,i just called and it is sold out. bummer. next time!
fear,This is sad
fear,"Just got done discing, found two discs in the last two days. Solid. Wish would treat my koozie better and not throw it around"
sadness,Im wishing that i had the weekend off so i can go to SOL.
fear,"Just tried an energy drink to report back for you guys, and im sweating and have the worst cramps. I want to lie down"
joy,"it is a beautiful MN day, but i am stuck inside playing Zelda. i have gotta play at least 10 hrs. today."
sadness,well my daughter is 20 now...thats why I said 'I miss those days'...they go by sooo fast
sadness,spending most of the weekend working.. that does not even sound fun
fear,"Testing out Hulu desktop. Reminds me of a shittier version of boxy. Feels clunky, search is too hidden, the menu system is questionable."
sadness,Ohhhhh how I miss the Brunch
fear,Oh my god. I literally drove in rain that was so hard that i could not see in front of me. i am shaking
sadness,"Oops, forgot we are having a barbecue at work today! I did not need to pack a lunch after all"
disgust,"lolll, i cba to get the sun stuff and i forgot that the back of my leg wouldnt gwt tanned lol. it hurts sooo bad right now"
fear,dude i am so sorry!!!!! I never got that number for you my fail i just remembered
joy,"Girl, if you were part of the tour, I would seriously be the first in line for tickets. Just sayin'."
sadness,I am so jelz. I want a house. &gt;
fear,watching The Uninvited in my room. Can't wait to go home. But I have to go to the Deid first.
surprise,ohh i would def give it 2 u but tht was kenyatta is cam not mine sry but i want tht pic 2
sadness,and wtf at little 9 year old wanna be thugs? ugh why can not everyone just be friends and not in cliques like back in the old days
sadness,this is a horrible day.
fear,Tiggerk is still having upset tummy issues
sadness,i am jealous I would love deer steak. One of the downsides of having an almost vegetarian and a carnivore living together
fear,sadly that is so true
sadness,Checking out zensify on my iphone. works fine but no landscape typing
surprise,So no video blogs anymore?
fear,"i am tired, hungry and bored of revision! Sorry to hear about dinner"
disgust,okay... I can not twitter anymore.. I have to study.. ugh I HATE SCHOOL.. jk. but I thoroughly dislike it...
sadness,Stupid net we think mum broke it. Again.
surprise,"lmao yea, I saw him on atlpics, yea I try to act like i am still in atl lol"
sadness,No shoes for me.
sadness,is up at the hub for day parade again of course and they just cancelled the castle show mid-show
sadness,installed the new modem which is meant to run 5 times faster than the old one and its slower what the hell? gah slow internet kills me
fear,I will never eat broadway pizza again.. feelin ill.
fear,"I can understand, pains been part of my life for a long time now I hope you feel a bit better soon."
sadness,No pool today. Stupid weather.
sadness,Roscoe Smooth Sailin' WHY DID NO ONE TELL ME ABOUT THIS SONG?????? RAP FRIENDS U HAVE FAILED ME
surprise,I make that same face when I get home and your mom is watching soaps.
fear,where is my bus? I want to go home!
fear,I do not think the neti pot is working for me maybe i am doing it wrong?
surprise,Cant believe there had been nice weather all day and I was stuck in doors all day
joy,my special edition JFPL came today! all i have time to do is rip the demo cd to itunes and upload to my ipod before i go to work
sadness,"was on the list, i paid 5 to get in, but if your under 21,you cant go in and out, but it was gettin so hot, so we went outside"
fear,My new landlord just called.. I cant move in until tomorrow morning Way to rain on my parade..
fear,is really stressing out
sadness,"Wow, my bed is SO comfy &amp; my nap has been much too short. Getting up for work = do not want."
joy,Wish I could be there too! Enjoy your weekend! xxx
disgust,"its a travesty, no? and, the people who are doing this said they would THINK about involving joss whedon!!!!"
fear,Packing is no fun at all good thing I have the new united on to keep me going... But still no fun
joy,"Playing with the munchkin today, talking cakes and getting ready for a yard sale tomorrow. Not looking forward to that"
sadness,I have not recieved any mail in over a month life is boring
disgust,ughh on the phone with HP!
sadness,where is my Happiness?
sadness,"Was a little slow to try this one, but Ben &amp; jerry is Mission to Marzipan is a bit of a letdown."
fear,Just got my rejection email from Jeffco schools. fingers crossed for Boulder Valley...
fear,Ow... My shoulder muscle I can not remember the name :p hurts... What did I do? I do not even know
fear,Why am I so tired?????? Whyyyyy make it stop. Merm is not going to be fun tonight.
fear,"I did, until my parents got all f would up and I started comfort-eating"
fear,dad is been having fever since last nite and needs 2 bottles of blood trasfusion..loaded 1 today..1 to go tomorrow.
fear,doesn't know what to do this evening &amp; is D R E A D I N G work tomorrow it sucks.
sadness,Not feeling well. Food poisoning.......
fear,"great. so you are saying *i am* old, being 28 and all??"
fear,lol... not gross at all they are gross?
surprise,Heading south on I-95. Jacked mess around SR 234
fear,My work buddy left early today so now im all lonely. keep lookin at the time and its barely only a min later than last time
fear,"this laptop is going to die, its not working!"
sadness,Powerdvd does not want to play my Pushing Daisies dvd. I only want screenies to make icons with! Copy protection gone bonkers?
surprise,"Its raining on Staunton again, We need the rain, but that just means Ive got nothing sitting outside for people to see,"
surprise,"My guitar am not herew yet?, feel like i lost a limb!."
sadness,at home sick
fear,"My guitar am not here yet?, feel like i lost a limb!."
fear,it was my name until yesterday
disgust,Friday night and still working...oh wait..it is Saturday morning already
fear,Omg i am so sad. I jus took in that gossip girl is done
fear,Man waking up sucks when u have to go to work like 30 min later
fear,My hair looks sooo short
fear,"Oh, today my friend goes to USA! , Iï¿½m going to miss her so much! , have a great time darling"
sadness,Now is trying to guilt me into coming to Alumni Weekend. I do not think I can make that either this year. I suck a lot.
sadness,i am so sleep deprived but it is to hot to sleep.
sadness,":: I got bit in the face by a doberman when I was four years old, I just wanted a kiss My neighbor had about 13 ..."
fear,Hope your son is okay!
fear,I am lost. Please help me find a good home.
fear,Why so blah?
sadness,on my way to my dad is with my sistas.. r.i.p. Deb..
fear,"I hate taking antibiotics, but i think i need to get me some. boooooo."
joy,you called me? did not get that. nest time for sure. maybe i will come to LA soon. i hella wana go to Disneyland.
fear,"my laptop broke, who wants to help a girl out and take me to best buy this weekend. please ill feed u."
fear,"hey, what about us followers in ATL!!!!"
fear,"aww I^m sorry that Ray Wise has appeared on the show yet , I watch everyday except for Friday its a best of AOTS."
sadness,*sniff* i feel so left out! *grin*
sadness,At home sick.. On a friday...studying is all im doing at this point.. My weekend is so ruined
fear,"Whatever happened to those chocolate cigarettes replete with rice paper, 'filter' and fag packet... I miss 'em."
fear,the suns gone hopefully nice weather tommorrow. ALL THE WORK IS SO DEPRESSING! :'
fear,i miss jack n box and whataburger and oooo taco cabanaaaaaa lmao
joy,"I know...I would too. Yes i cant wait for BB, i love it! I heard theyre not showing the 24 hr live streaming this year though"
sadness,Had to eat my sandwhich since guys were in a meeting. No sushi to brag about.
fear,A Banana and 2 cups of Coffee...Not a so Healthy Breakfast!
joy,yeah i went to satellite beach today and it was flattt it was good for skimming though.
sadness,Facebook Farm town become slower and slower
fear,Life Just Isn't Fair &gt; And I Feel
fear,This will be the worst day ever....graduation
sadness,Not good news Time for an incredibly hard decision.
joy,The last day of the last time I visit my parents as an unmarried woman 85/21589
fear,I want him to call
sadness,Today more sore than surgery day. Glad I took extra sick day. Full recovery expected after 6 weeks. Calling lawn service firms today
fear,Math class ugh. Rather be a class act. Damn quiz gotta act fast
surprise,pansy wtf codeh?!
sadness,"I did the dishes and i am now on a train to Newcastle. Have to leave #nontweetinggirlfriend behind for 2 weeks, which is always a bit sad"
fear,getting impatient with the turnaround time on repairs to my broken on arrival new espresso machine #fb
fear,I might get kicked out of school. Thing is they do not know that most of us need a job to live in this city.
fear,WHAT ABOUT ME ?? I VOTE EVERY DAY FOR YOU !!!!!
surprise,you got sonic without me?
fear,Awe did not know cats got skin cancer
fear,Wow we are going to war with Korea? There goes my chances of ever being a grandma
surprise,Wish my U2 beta key worked now. Don't want to wait 'till Wednesday to play
fear,still am not get my vanilla frosty yet.
fear,i am finished 3rd year. Moving onto 4th year on Monday. it is soooo scary. This time next year I will be finished my standard grade exams
fear,"I wonder if she knows how shallow, airy &amp; dumb her tweets make her sound. I guess not b/c if she did...she would probably stop"
sadness,"ohhhh, how sad...I didnï¿½t get it!"
fear,My sister and I are suppose to be meeting you today in Birmingham. Please reschedule!!!
disgust,Borrowing my mom is Lenovo laptop The trackpad and the battery life suck balls for quarters. Seriously missing my MacBook Pro
fear,"i want to go to bocum tottal to see lostalone, but have no passport dam you poorness"
fear,I really want a milkshake. I have no money.
fear,"ate like tons of chocolate today... 3 weeks of eating healthy, all gone with one day of unlimited eating! LOL"
sadness,wants to go out tonight but cant get home
fear,Wonders if i am d only 1 dat n church sumtime nt knowng certain sungs. Seems like erbdy knows it but u? Quickly feel bad cnt sing along .
sadness,he could be talking to me he is probably not though ;
fear,"indeed, much fail"
fear,"So there are not anymore exams, but there is only 3 days left. i have just now relized this is a bad thing. And a good thing. I dont know."
fear,#Java is not working hmph! Can't upload photos to #Facebook.
sadness,hahah me too!! Except for when Haley gets hit by a car but yay Leyton!
fear,"yeah, I was wasting my time fail"
joy,Sounds like a nice relaxing afternoon. I have to mow the lawn and walk the dog
sadness,it is Going To Be A Busy Day And That Sucks Cause I Wanted To Spend Time With Someone Earlier Today
disgust,The only thing I hate about Playoff Pens hockey is how much the tickets are! I wanted to go to a game but there 300$ a ticket
surprise,Oh great Tampa people anybody in the area know someone who works for the Jain Society of Tampa Bay? None of their phone #'s work.
fear,I VOTED!!! do u have a personal myspace? i keep talking to fakes i &lt;3 you. u helped me thru the hrdest time of my life! : x
fear,proper cba with out!
sadness,this is my Ohio is for lovers tattoo got the design off the shirt.. haha but I lost the shirt
sadness,is sadly sitting at home when she could be going to a partyyyyy
fear,I have tried. He does not want to listen. I do not know what to do anymore. I just feel like HE does not care anymore
anger,#twitterfails fucking hard right now...this is annoying
disgust,Wishing I could kidnap from work
fear,Migraining today--the naproxen sodium tablets I took are helping a little but my neck is now killing me. Need my muscle relaxants
sadness,that made me sad..
fear,i looking at failure
surprise,"Right; however, you neglect to mention that younger women are &quot;gold diggers&quot; or &quot;trophies.&quot; Isn't patriarchy grand?"
fear,#Java is not working hmph! Can't upload photos to #Facebook.
fear,my finger hurts because its infected!
sadness,I need hugs from Joe Jonas
fear,why you stop following me? Was I not cool enough for you?
fear,okay i need to find another way then lolz
sadness,aww honey i am sorry
sadness,I told u I tried but 88 said it was 2 late because the girl I was with took 4ever 2 get ready. they wanted to meet up by 11.
disgust,"damn fight night 4 demo will not load, keeps crashing at the first screen. time to delete and re download i think"
fear,Wishing I made enough money to do whatever I want! Sux... No money in education
disgust,i hate this weather! When u have lived here ure whole life u get used to it...may is always rainy
fear,"Try being in AZ again brooke, Omg you cant even be outside for less than a minute before getting your neck burned."
fear,sorry about calling you in really late
fear,noo i am in miami and I just wanna lay out in the sun..but the rain has stopped me
sadness,hates the sound of silence..doesnt like being shut out..
sadness,Got up early did a shit ton now im headed to cherokee park to run and walk !
sadness,My arms are making me want to cry... and also because those shots made me sick
sadness,@ jimithy1: can not come msbj&lt;3
fear,I had to find out via twitter
sadness,"i miss that place, but miss wegmans even more. whole foods != wegmans"
fear,how do I vote for Mr twitter universe??? i am a bit stuck
disgust,hahah I wish that was true. This is really really bad just gonna stay home and chill tonight. And as usual I REALLY wanted to go.
fear,is mad that its raining
fear,"thanks for rubbing it in, jerk where are you guys going this weekend?"
sadness,not really in the twitter mood today... i do not know what to do
sadness,"damn that is sad, then... I have not heard the new one yet. Sounds like i have been spared a tragedy."
surprise,i had a dream that i was going to my graduation &amp; i started crying...then i went home to take a nap &amp; missed it...then a bee stung me...
fear,Sorry dude could not make BBQ only just back from hospital
sadness,"i wanna see 'up' tonight, but no one will go with me. whhhyyy"
joy,Just received my Leeds 10K bib and timing chip but my hip injury means I will not be breaking any 10K PB this time around
surprise,Went to the vending maching to get Bugles. No Bugles Perhaps it is a sign that I do not need the snack anyway.
sadness,Evaluating my people...Dont like this part of the job
sadness,does anyone know where I can watch the prison break tv movie? it is not on itunes
fear,it certainly was their fault that I had to crawl all over the woods today but i am afraid it would have broken at home too
fear,This was at pitman is down South. It just looks like business is bad all over
sadness,i have had the week off too...but I have Biology exams to revise for so my Bones time is limited
fear,"i am hoping these pills will do something, cuz i am gonna go nuts"
disgust,"the music in the trailer was terrible imo, cheesy handbag house. I was expecting some dnb or hard house"
sadness,Edge left me off the contributors list in this month is issue. x FFS. &lt;- Werd
fear,no phone call yet.. 20 minutes until I pluck up the courage. I WISH MY PHONE WOULD RING
sadness,In denial about the moving van parked a few blocks away.
sadness,Last day in maui
fear,"So much work, so little time"
fear,dude i tried!! it would not load!
sadness,where is the UK love?!
fear,I feel really bad for female racoons with abusive racoon husbands... when you always have black eyes- no one can help
sadness,5 seasons that is it? Sorry just noticed in ur previous update. My sis is not gonna be happy
sadness,oh how I miss my truck... I could have my whole place moved by now...
sadness,is in mourning that he is having to miss the homesssssskooooler fair today!!!
fear,Are you shattered after that long week? Thats a pity about tomorrow night
sadness,Laundry time and LOTS of it!
fear,aw damn. ok i got you for tuesday on that. i gotta write a short post for today tho
surprise,Got word from USAA that the minivan is totalled. Now we need a high valuation for something to buy a new car with.
joy,"having a great time on vacation, sure as heck do not want to go to work on tues."
sadness,Sorry we could not get the project working with the windoze laptop but a ton of folks came up afterwards and saw it running
sadness,Still white despite being out for ages in the sun
sadness,I feel like i am going to toss my cookies
sadness,Off to Nanaimo 2day... missing my son already and i havent even left yet
fear,is taking mommy to the airport.
fear,what a society we live in
fear,ah seriously i dont even work with children some how i am still sick! groundhog friday just got worse.
sadness,Bad day at the office. In a horrendous mood Was it national 'Act like an idiotic buffoon' day today and no-one bothered to tell me?!!
fear,u do not love me no follow..how was your night? ;-
sadness,SHIT I lost my Star Trek ring! Starfleet Academy class ring w/ Golden Gate Bridge on it. Got it as high school graduation present.
sadness,I feel almost empty inside today. Not a good feeling.
fear,we will miss you #Sixx?
surprise,I may be telling myself that cos he never replies to me
sadness,that is sad what kind of mess are you getting into this weekend?
joy,"Hanging with my BFF today! Ya Ya! Our old friend is in my prayers, I hope this experience helps her"
sadness,I will not be getting any ROTF toys 'till MUCH later. Tell me if anybody isn't/is worth getting.
sadness,Friday night is never as fun as it should be when you have work on Saturday morning
fear,come on guys.. you should not promote here :| it is kinda disappointing. twitter is for UPDATES
sadness,you are so lucky. we have 6 weeks until summer
surprise,"i am only allergic to some bunnies. Are you allergic to all fur? That sucks! Isn't that cosmic irony, a furry allergic to fur!"
sadness,Im sad...there is a for sale sign in front of my house!!
fear,"Just got back in, and i am absolutely exhausted, have to be up in 5 hours for work"
surprise,"Much to my surprise, I was using my credit card before the crack dawn to do some serious online gambling. One problem: it was not me."
fear,"I am sick, very sick, sore throat and flu"
sadness,A little 3 mile run done! 22.5 minutes... i am exhausted! Not impressed with the HRM...
fear,New picture is not working
fear,lost luggage? Sorry to hear. you should check out our selection of travel luggage here:
joy,"Hope Ye Got Dem; Ur Site Is Amazing, I Got On Everyday; I Tryed My Own, &amp; It Failed Lol,"
sadness,i feel so bad when the kid is sick
sadness,melissa_leah: my car wont start.......
sadness,that is not great guy related??
sadness,Hello iï¿½m back Hope that happens not occasionally as on wednesday
sadness,sadness. you could hang out with me and feel less apathetic.
fear,still trying to get better had to get mommaz lovin..headed to her house.. ahhhhhh i so hate this feelin!
joy,i am at the cubs game and it is so cold. I think its going to rain.
disgust,Getting AxKit running on Ubuntu 8.04 is making my head explode.
sadness,Mean people suck.
joy,I just got two tickets one for speeding and one for tinted windows
sadness,"we need to have a haters ball today like on dave chappelle,,,,, man I miss those days on comedy central the new episodes"
fear,This is beyond terrible...my friends 18 yr old daughter jumped off the skyway bridge this morning. She was a beautiful girl...such a loss
disgust,i hateeeeeeeeee telemarketers!!!!! gotten about 10 phone calls today from them and its only 3 in the afternoon!!
sadness,I miss you too
fear,Just finished weeding the flower bed. Why is it the weeds grow so well but legitimate plants hate me?
fear,i will guess I will see everyone after the weekend Gunna be having major Tweet cravings the entire time!!...
fear,I have so much stuff in my car that I can just feel my MPG going in the toilet.
sadness,oh that sucks!!! Thank God for your laptop!!
joy,"You better come here by the time I count to 10 or else. 1, 2, 3, BAM!!!!!"
sadness,so no rice or crusty bread with the chili .... aawww
surprise,muhaha martha &lt;33 have fun see uu next mnth
joy,did you have fun last night? we did not see you.
sadness,i am having one of those days today also
fear,"someone i work with today told me that if i took a &quot;real age&quot; test, it would tell me i am 45"
disgust,... Headed to Hospitol : Had to pull out of the Golf Tourny in 3rd place!!!!!!!!!!! I Think I Re-Ripped something !!! Yeah THAT !!
surprise,"Sometimes games are cruel because they are not real... like last night when I won $128,600 on Wheel of Fortune"
sadness,slept with my eye open again- hurts like hell... wish I could find the eye lube stuff to make it feel better....
surprise,Sad because A Skylit drive is new songs do not sound as good as I had hoped.
disgust,"they are terrible little beast but if the garden is small you can simply collect them, or you can buy poisonous food pellets"
sadness,i am suppose to get up to go find sumthin to wear tomorrow but I can not get up
sadness,u ever have a friend that u just wonder why are we friends? i know what you get from me but i am questioning what i am getting from u.
fear,Lost my keys now i am waiting for my dad in d'iberville. Phail. Also fml
sadness,"Q, i dont get love anymore ?"
disgust,Hairdye patch test has just smeared all over my WHITE duvet cover fucking cunts. &lt;3
fear,"Hey, did his wife die? I am really confused. I had not been on his MySpace in a little while, but I just read his Twit."
fear,"Its so sunny outside, and I have no one to go out and play with"
sadness,It was blatently your fault for just shoving it in the bag when I said no I felt that you had very much tricked me. xx
surprise,"LOL I do too.... I can not take him back, I lost my receipt!"
sadness,"awe yeah, it is more fun revising with others but you get distracted easier &gt;.&lt; yeah i am tired, revising history"
fear,I did not find my dress
sadness,"Ugh, I do not know if U even care about Nicole Richie, but I do and C that I missed her on TV last nite despite the twitter"
sadness,George is sad because he can not go for a car ride with his dad
sadness,sick and HAPPY 13th Amanda
surprise,Why is it so dark outside?
disgust,anyone have tickets to the mtv movie awards? some guy scammed me
sadness,"I wanted to, but I sadly work today. Normally, I do not work Fridays, either."
sadness,Willie is pouting because Grandma did not put any treats on my food
fear,i am having trouble viewing it as well on you tube for some reason
fear,Bought it. Now I have to wait 2-3 weeks. Boo.
sadness,So tired n sick-what the fuck is wrong w me
surprise,I forgot about it and I already ate lunch so I guess i am not going.
sadness,is really sad about her nephew but keeping busy sorting out items for BWM!
sadness,majorspoilers.com has problems can not get the site working
fear,"oh god they are breaking down so much plaster what are they doing in there i like walls, thanks!"
sadness,do not say that I really miss my red Porsche sold it 2 yrs ago
sadness,"just played like, 5 games of dota hahaha. I wanna go home"
sadness,On my way to get the crate and Bella Dolce!!!! Sad cuz is going tto Richmond
sadness,TERRY TERRY TERRY!! i miss you
fear,"Allianz interview went well, got a rejection from MOD though .... going to be a long weekend as I hear from Allianz on Monday"
sadness,any chance of seeing you at a race in germany? unfortunately hardly any tv &amp; news coverage of cycling here anymore!
fear,you are in harlem? where? im so jealous right now! i miss living in nyc!
joy,Just had some babi pangang. Now off to friends. Tomorrow it is working time again
fear,i voted and i couldnt
sadness,do not feel bad. I got a foad for a promotion here too.
fear,Sheesh my meds make me feel like i am at the bottom of the ocean...and I have to go back to work today Be sad with me...
fear,"it is a sad day, found the first scratch on my car."
fear,i have 2 friends going so jealous
fear,Oh it is been so long I can not remember
disgust,this week has been awful.
fear,"Aw man, Half Term is not long enough lol!"
sadness,Is at the botanical gardens and its beautiful but she forgot an extra memory card so no pictures today
disgust,Have to keep bumping the mouse so my computer does not go to sleep. No Internet access No files to work on. Slowest Friday eeeeevvveeerrrr
joy,lucky! I still want those blue ones
fear,it is only on in glasgow
fear,wats up with the racism in australia? Its not nice
fear,change of plans. will not be seeing Up today.
sadness,moving offices i am going to miss you Hollywood.
fear,Off to guitar now! I almost said swim. Phew!!
surprise,oh my god! you are kidding! wow !! you must of moved out RIGHT after calleen got his 4 month shots.
fear,"i do! Id love to go, but i have a bunch of stuff to do that day, dont think i actually could go."
sadness,2 days without sleep and now a migraine. I thought life postR01 was meant to be relaxing
sadness,Please help me get this song out of my head
sadness,Im in science!! very boring
fear,its overcast today again it looks like it wants to clear up but i doubt it :/
fear,"Dear Mr. President: Please TALK TO US abt what you plan to do re: DADT. Because right now, you just look like a liar."
fear,Hm. Have you ever realized how incredibly over-rated Tokio Hotel is becoming? It makes me sad.
fear,They have a list of 50 state parks here in PA that are under consideration for closing. Nice ones too.
