sentiment,tweet_text
disgust,"When I discovered my mother had been having an affair with myfather is best friend, and then ran away with him without evenspeaking to me about what she was doing letting me come home fromschool simply to find her gone. I was filled with disgust andcontempt."
joy,Seeing a close friend who had just returned from twelve monthsoverseas.
fear,Finding myself alone in a public toilet block with a man known tohave had great psychological disturbances.
anger,"After seeing an ""uncertain"" child work on a model for severalhours, I watched a ""bully"" of the same age destroy it, tellingthe child that it was worthless."
sadness,"Leaving home to move closer to University. As an oldest child,this experience was traumatic for both my parents and myself."
disgust,Viewing the results of senseless vandalism to a local primaryschool.
joy,"When I finished my exams after 12th Grade, I was worried aboutgetting a T.E. Score high enough for Physiotherapy. When I foundthat I had been accepted I was ecstatic, or more appropriately,could jump for joy."
fear,"When going for my driver is licence for the third time, becauseeverything, it seemed, hinged on getting it. I was really nervous,and the testing Officer made me a little afraid as well. Therewere lots of things to worry about. I passed however."
anger,"When a so-called friend let me down, when she promised to tell mewhen a certain concert was occurring, and that she would get metickets. I was really looking forward to it. She did nothing,just told me out of the blue one day what a fantastic concert itwas going to be."
sadness,When my family heard that my mother is cousin who lives inEngland wrote us to tell that he had cancer of the lymph glands.
disgust,"When I found out how the people of Ethiopia were starving andtheir government was spending millions on celebrating being inpower so many years. Then I saw all these people on TV needingfood, etc."
joy,"Two years ago, somebody I like very much wanted to give up hisstudies. I tried to make him understand the importance of what hewas going to do, not only of the difficulty to find a job but alsobecause he will decrease his culture etc. This person made thetest to the college entrance examination and to our great joy wefound out that he succeded in entering at the University."
fear,"One night, when I got out from the University I saw two strangepeople near my car. When I got near, they moved away, and thencame close again. I had a feeling that they were assaulters.After I left I discovered that the windshield was broken."
anger,One day in a crossroad somebody crashed my car. I got out andthis person laughed at me. I felt such a great anger that I gotin my car and went away.
sadness,"I do not know why suddenly I thought that what I was feeling formy boyfriend was not really love. After almost three years beingtogether, this matter of fact shaked me and I felt a great sorrowthat I can call sadness."
disgust,Returning home in the late afternoon I saw an indecent act madeby a man with the purpose that I saw it.
joy,When I entered at the University.
fear,One night I and my friends went to the cemetery. We stopped thecar in front of the wall and suddenly the grave digger appearedover the wall looking like a ghost. I was already afraid andalmost died.
anger,When one teacher unjustly gave me zero in a test saying that Iwas cribbing.
sadness,When my grandmother died.
disgust,I went to a restaurant with my boyfriend for dinner. There we sawa couple. the man of the couple was a negro and he had not mannersfor eat.
joy,When in the end of a semester I got the approval in a matter thatI judged very difficult.
fear,Crossing a street of several ways the cars began to move and Ithought that I was going to be trampled.
anger,"I went to the school library and asked for a book, but thelibrarian told me that there was not such. However when an othercolleague asked for it she gave it to him."
sadness,Some colleagues decided to go out on a Saturday not inviting meto decide either the place nor the time.
disgust,A teacher giving a test was called by a student by his firstname. He the teacher said that he did not give him this liberty.
joy,The situation in which I felt happiest in my life was whenI was with the person I love for the first time.
fear,Fear of thief.
anger,I feel anger when somebody forbids me to do something.
sadness,I felt sad when I was despised by another person.
disgust,I felt disgust of dirty.
joy,"When I got through the examination for my driver licence, andwhen I finished I knew I had passed it."
fear,I was inside the car with my husband and we were assaulted with agun at 10 o'clock in the evening.
anger,When they changed my office to another room without my agreement.
sadness,"I could not sleep, and began to remind of my childhood. We are manysisters and at that time we were spanked a lot and I do not knowwhy I started to remind of the spanks they and I had had, theirshouts when this happened."
disgust,When I red a report in the magazine VESA about an Iranian tellingwhat she had lived in the prisons in Iran. I felt disgust aboutthat people.
joy,"I was in ILHA GRANDE with a wonderful sun, with wonderful people,with a wonderful sea, with a wonderful boy."
fear,When I was looking for a job I felt a lot of fear but the fearwas greater when I found it.
anger,This feeling occurred to me when my colleague entered in G.V.University and I didn't.
sadness,"When I applied for the college entrance examination to FUVEST,and I was not approved in the second fase."
disgust,"I had this feeling when I met a girl, not that she was dirty butshe was to ""fresh"", dump and childish."
joy,I felt happy when my mother borrowed me the car in order to letme go out alone for the first time.
fear,I felt afraid when I smoked maryhuana for the first time in mylife with a lot of friends in the middle of the street at daybrake.
anger,"I felt anger when I had a fight with my father, and he beated me.My mother came to help me because I was beeing beated and healso beated my mother."
sadness,It happened when I lost two very intimate friends in a caraccident.
disgust,I felt disgust of my father when I knew he had a lover.
joy,Always when I am well succeded.
fear,When there is danger nearby.
anger,I feel anger when things do not come out as I wish.
sadness,When I could not go for a trip with my friends in a holiday.
disgust,Disgust of drunkers and of blood.
joy,"When there was a possibility of getting on better in professionallife. I valorized very much this aspect. People showed me thispossibility, not the real fact even because until now ..."
fear,"When I was curious about it and went to a spiritism session with afriend. I had already been there other times many times when Iwas younger but that day, even if I do not believe inspiritism I was terribly afraid that something would happen to mesort of incorporation !."
anger,When they denied a job to a person that I propsed giving politicalreasons that has nothing to do directly with the professionallevel.
sadness,"During an informal talk with a friend when we talk about the lifeof another person, a common friend, that is in a situation of notbeing able to assume certain problems that he decided to solve,that is, she herself suggested the problems and decided to solvethem but did not get it until the moment."
disgust,"When my friends and I were camping in a weekend, and with littlefood, we met a middle age couple from a small town that invitedus to eat in their house. Their house was small, badly built withold and dirty forniture and utensils. The problem was with pans,and dishes, and even the food."
joy,When I got a wedding ring of diamond from the boy I loved.
fear,"Afraid of getting alone without friends, without anybody."
anger,When they stole my dark blue tennis.
sadness,"When I became conscious that men do not wnat anything they don'thave a goal. They have: sex, but this is not important."
disgust,When I went in a clinical hospital and saw in what conditionspeople are attended there.
joy,When I met again a great friend and talked a little while withhim. When I see again another I miss.
fear,"I feel afraid of the way a great friend looks at me, and also alittle afraid of the directions that it is going."
anger,"I felt anger of a friend when she met ""a date"" and become nervousand pest as she always gets when she meets him."
sadness,"When I knew almost the same day about two great friends of minethat had serious existential crisis, and mainly when I noticethat i am in the same situation that they are, but I didn'trealize it."
disgust,"When some friends and I get acquainted a guy during vacations Ithought he was disgusted and ""a friend"" of mine for whom I feel alittle disgust wanted to stay with him."
joy,When I entered University.
fear,I have been afraid several times. What marked me was that Ialmost did not enter University.
anger,"i am crazy about football. When my team lost a goal in the Paulistchampionship, and so it lost the classifications."
sadness,"When my grandmother, my second mother died."
disgust,When a girl that I liked did not accept my curting.
joy,"When I met a girl and asked her for a date and she agreed, Ithought this girl would never like me, this was an emotion ofjoy."
fear,"The same fact about the girl 22 years, married guilt -disgust, the fear was the main factor in our relationship."
anger,About the car sadness I felt anger the way I acted afternegotiating it.
sadness,To buy a car and did not like the business and the car.
disgust,"I met a girl 22 years old, married. I liked her. I asked herfor a date and I kissed her. I discovered that she lived nearbywhere I passed every day. I got amused thinking that her husbandwould be ... or me . I did not talked to her anymore."
joy,I felt joy when I red my name in the list of the approved in theentrance college examination.
fear,"I was visiting my parents in law when the house was invaded bythree strange men, and they committed an armed assault."
anger,"Nearby the end of the year my wife and I were having a car ride,when it appears another vehicle, driven by a drunk driver andprovokes an accident."
joy,"To have a friend who I did not see for months, and under thecircumstances that I met him made me feel happy, and perhapsbecause it has been one of the good things that I learned withthis friend."
fear,"When I left a carnaval ball at 4 o'clock a.m. I was alone in aforeign city and I had to go back home, when a guy appeared andtried to ""catch me""."
anger,The fact that I had not been informed about something and I had thegreatest trust in this person.
sadness,"A friend of mine lent me his apartment for holidays and besidesthis he was a fine person. Months later I knew that he diedtragically in a moto accident. He was very young, and I felt sadand could not believe it until today."
disgust,In contact with a poor family of northeast it was offered to me acrab to eat at my request. But the fact that this crab wasprepared antihygienically and his appearence was alsoantihygienically it caused me disgust but I ate it anyway.
joy,"When, after a long time of searching I got my first job."
fear,After some time of work I was transferred to another place and inan other quite harder job.
anger,"When I used to go to my chief asking about any doubt about the joband he did not care, did not answer me, leaving me speaking alone."
sadness,"When I knew that a person that I liked very much did not react theway I would like to, even that I knew about his feelings for me."
disgust,"When I knew that a person who I did not like, had about me otherfeelings."
joy,When a person that I like very much got near to me.
fear,"I was at home alone, and heard noises on the roof, and doorknobs,and drawers."
anger,"When a person is privileged in account of situations that areunjust, and disloyal to colleagues and friends."
sadness,"When I was betrayed by a friend, and decided to stay apart formher."
disgust,After a serie of facts that occurred between a colleague and me Istarted to feel a certain necessity to get apart and I did not wantto see her anymore.
joy,"I made the college entrance examinations for P.U.C. It was what Iwanted more. When the first list came out I got frustrated. Iwasn't in. When the second list came out without hopes I startedto read the newspaper and my name was thre. I was in the bus andfelt like crying so that everybody could hear me. The cry was hold,and 1982 became forever a mask in my life."
fear,I remember when I was a child of a storm that made me terriblyafraid. I thought that the house was coming down and that in thenext day I would be dead. Everybody was awake and I stayed allnight in bed without falling asleep.
anger,Once in my work it happened a fight between the person in charge and me. Igot so angry and spoke out everything I felt at the moment.
sadness,"I remember the day my father died. I was 11 years old and mysadness was so great that until today I remember everythingabout that day, from the clothes I was wearing to the reactions of people,the despair of my mother and brother. It marked me a lot and wasthe greatest sadness I felt."
disgust,"I was sitting in school, waiting for my sister to go home. Suddenly aboy put fire in a paper and threw it were I was sitting. Thepaper did not get me, but I felt terribly disgusted at thiscowardliness and irresponsibility that caused a greatdiscussion. We went to the director and he, drunk as always, saidthat I was ... attention in school. I felt disgust of thissituation, and of the persons implicated in it."
joy,"The day I received the key of my apartment and we could enter init, for my fiancT and I had bought it yet in plans, and it seemedto us that this was almost impossible to happen."
fear,"I had a driver licence but I did not drive for a long time, than Istarted to drive again, and had to get into hard transit andhighways."
anger,"When my boss cut off my vacations saying that in that month itwouldn't be possible, and after some time he let another girltake vacations that month. The anger was because of theresentment. Resulting from our bad relationship."
sadness,My fianct is family was adopting a 5 years old boy. I feltmyself close to him as I never felt before. After some time hismother demanded the care of the kid and we were obliged to sendhim back.
disgust,"There is a girl at my work that does not take care much of herhygiene she comes always with her hair oiled, a not very agreablesmell, and a bad appearance. Beside this she tries to be nice."
joy,It was when a friend took me to a place and gave me as a gift myastrologycal map with the explanations of a psychologist.
fear,"When I was dreaming that I was being chased, in the upmost ofhorror the door of the closed felt down synchronicaly with thedream scare."
anger,"When my mother slapped me in the face, I felt anger at thatmoment."
sadness,When I deeply felt that I could lose the person I love bestbecause of my foolishness.
disgust,I felt disgust toward meat when I felt sick with the steak aftera week only on meat.
joy,"In a day when at work, in school, and relationships came out as Iwanted, and I was recognized in my work."
fear,"When I woke up in the middle of the night because of a dream, itwasn't a nightmare, it was an uninteligible dream in wich I wokebecause of a certain end."
anger,When I was robbed in a bus.
sadness,When I try to get closer at a person and she misinterpreted me.
disgust,When I felt the smell of industries that pollute.
joy,"I was travelling in the South of Brasil, near the end of theyear. I was well settled with 3 friends. At the evening of 31 M.,somebody, also with us, took from his purse pints of all colours,and the 4 of us, and other friends, that were at the same beach,painted each other and we went to the beach with champagne."
fear,"I was walking from my friend is house, a few blocks from my house, when acar began to follow me. He waited I passed by it rotateed a little andstopped on my way. I changed completely my way and the car wenton following me until I turned at a corner and running I hid in agarden of a house, waiting for the car to pass by. I went back hometerribly afraid."
anger,"One day I lent my tennis I just had washed to my sister becauseshe asked it. I asked her not to soil it as I had just washed it.Next day I looked at the tennis, and it was dirty with wax. Shecould not have soiled it. It was lack of consideration. I feltvery angry."
sadness,The second time I went to the entrance exam to V.S.P. anddidn't get approved.
disgust,"I was travelling, we were 15 person, one of them I met at thetravel and did not like her. One night I was asleep while she andher friends were talking too loud in the kitchen. I got up to ask forsilence and since that day I felt constant disgust for her."
joy,"A friend of mine that is abroad undertook recently an axam toenter on University in Dallas, and was approved."
fear,I felt afraid of losing somebody I love to another person becauseI was an incomprehensive person and lots of time I fight withthis person.
anger,In certain occasion I have a fight with my boyfriend. During thefight I closed the door at his face. He went away but came backnext day.
sadness,"Last year, when I took the college entrance examinations Ifailed the FUVEST. It was for me the most frustrating situationbecause I had studied all year long, and only thought about this."
disgust,In a certain occasion I saw a dog in the street eating somethingso strange gooey that I was not able to eat lunch because Iremembered the scene all the time.
joy,When I knew about my first job.
fear,When I was just to be divorced.
anger,My mother in law slept in my bed.
fear,A terrible fight that I provoked with my friend.
anger,In the last year of the high school we had a huge fight betweenmy group and the graduation commission two students of myclassroom because they accused us unjustly of a gossip aboutthem.
sadness,When I was 10/11 years old my father travelled very much for hiswork he passed three months away from home.
disgust,I saw a film where snakes were crawling everywhere. I felt themcrawling over all my body with that ... skins. The noise thatthey did disturbed me very much.
joy,When I got a small present form a person I like very much.
fear,"When a friend of mine discussed with me, I felt fear of losingher. This occurred because we had a missunderstanding betweenmutual colleagues."
anger,When a boy tried to fool me so he would be OK trying to show methat he is a gook boy.
sadness,"In the 12/83 my boyfriend asked me to forget him, as it would beeasy."
disgust,When my oldest sister discovered that her boyfriend had anothergirl.
joy,When I saw my name in the newspaper and I knew that I entered atthe University.
fear,When my father died I felt myself alone and the fear possessed me.I was a child and all my sisters and brothers 8 were young.
anger,I loved a person and he went away. It was not necessary that heleft me to reach his goals.
sadness,"A close friend travelled to another country. When I knew that hewould only come back after many years, I felt very sad."
joy,I had a friend who I did not see for a long time. We had arelationship from much union and interaction. It was more thatone year that I did not see her. She appeared in my home and wetalked.
fear,I was sitting on the bus coming back from school. A man fromnearly forty years sat beside me. After a while I looked at himand saw that he was looking at me with opened throusers andholding his penis.
anger,"My mother was ill and asked me to prpare our lunch. I went to do it,and while I was working, she stayed behind me telling what Ihad, or not to do. I asked her to stop meddling, and to go tobed. When I went to ask for help to my sister, my mother said thatI was proud, that I asked for help only when I wanted and that Iwasn't able to cook by myself."
sadness,When on Christmas day my grandmother died. I received thenews when I was coming back from a party on the 24th at 5 am.
disgust,"The same event described under FEAR in the bus a man sat besideme, with his trousers open and holding his penis."
joy,When I got a record as a gift from a friend.
fear,"Once when I crossed the street, and was nearly trampled by a car."
anger,A girl entered in the division where I work and greeted everybodybut not me.
sadness,A dear friend was removed from the division whre I work.
disgust,When somebody despised a friend of mine.
joy,"I wanted to go out to walk but I did not know either where orwith whom, suddenly an invitation appeared."
fear,"Passing by car over a bridge where only one car could pass. Therewas a precipice on both sides, no protection grilles, and thebridge was completely muddled."
anger,When my chief accused me of an error that I had not made.
sadness,When I knew about my sister is in law finacial situation and whatshe was facing.
disgust,To see damaged lettuce with worms in the icebox.
joy,"I felt a great joy when I knew that my father was going to sellthe apartment from GUARUSA, because in some way we were helded byit, that means that we did not go to any other place, because wehad the apartment."
fear,"The day that there was a black-out in the city, and I was in anexposition, I felt fear that something more serious washappening, like a revolution for example."
anger,"I do not use to lie to my parets about what I do, and the twotimes that I felt anger were when they doubted me I said that Iwas going to the club, and they did not believe me because the daybefore they had met me at FLIPERAMA. I had the wish to kill them."
sadness,I felt very sad when I saw the first list from the names of thepeople who entered at the University and my name was not there.
disgust,"I felt disgust about all my friends. After having done a greateffort to organize an evening together, and did not work out, theyput the blame on me. After this, I feel disgust towards those thatblame me."
joy,When I discovered that I and my friend would be licensed at thefirst call. This emotion was accompanied by a great relief. Itwas the coronation of a year of sacrifice and extrene discipline.
fear,"The week before I entered to army, when we were being selected.During 5 days I had to pass 10 hours a day waiting for theanswer, which at last was the worst. The fear of being convoked,of hearing the fated phrase, was constant."
anger,"When I was misleaded by a person who assured that something wouldnot occur, that I had no reason to prepccupy myself, and suddenlyI saw myself implicated by the fact, because of the incompetence,and irresponsibility of that person."
sadness,"When I did not succeed to enter at the University, I felt that thecollege entrance course sistem prejudiced me, that my integrity,and effort were not corresponded."
disgust,When I had to plunge in a swamp of fetid and stagnant water.
joy,I felt joy when I entered at the University.
fear,"One day, when I realized that I was alone, I felt fear ofloneliness."
anger,"I felt anger when I saw that I was being misleaded by myboyfriend, he went out with other girls. I felt anger for hisfalsity."
sadness,"When my boyfriend was changing his behavior there was somethingwrong, I felt sad, because it is desagreable when a relationshipis ending."
disgust,"I felt disgust when I realized that I had eaten something fatty,and vomited too much."
joy,"A meeting with the family and the friends I felt dear and loved,sharing the gladness of being together at a birthday."
fear,When I saw a horror film.
anger,When my sister took something that belonged to me without mypermission.
sadness,When I felt alone and without love.
disgust,When I visited a creche. The conditions were not too precariousbut the children were in conditions of physical and emotionalpenury.
joy,After making an effort to enter at University I found a courseand a school of higher education which were compatible with myexperience and potentiality.
fear,I had an important amount of money with me and felt fear of beingassaulted.
anger,When I realized that the person I was courting had not been reallyby my side for a long time already. He had deceived me and I lethim deceive me.
sadness,When I noticed that I do many things to the pregiudice of myself.
disgust,Seeing persons spending money in a shopping center withcompletely indifference to the misery reigning in our country.
joy,I felt joy when I passed the worst phase in my life anddiscovered how many people considered me important to them.
fear,I felt fear some months ago of losing the person whom I lovedwhen she said to me that she did not love me.
anger,"I felt much anger and perhaps I feel it till now, against mygirlfriend is sister who incited her to betray me just when Ineeded her very much. She did not think of anything, simplypassed over everything."
sadness,When my dog died.
disgust,About my girlfriend is sister who is a viper as I discovered sometime ago.
joy,I did not like my former fob and felt joy when I received atelegram offering me a new one that I though better and for whichI had been waiting.
fear,"I was in a train where a fight occurred. One person who was thereopened his handbag and took out a gun, another who fought toolooked among his things for a weapon to fight."
anger,Without the employer is knowledge and even without anycommunication their bank accounts were changed and their personalaccounts closed.
sadness,My brother wanted me to buy a flute with him but I did not acceptafterwards I regretted it because he became sad.
disgust,I felt disgust when I saw a dead animal on the roadway.
joy,The day that my boyfriend appeared at home with a pair of ringsfor our wedding.
fear,"One day I was near home, kissing my boyfriend in a car when mymother appeared and asked me to go home, because she did not knowabout the event."
anger,"A ex-boyfriend tried to prejudice me before my fiancT and hisfamily saying things about me that let his family worried. We hadto postpone our wedding and we were already using our weddingrings. To be honest I did not feel just anger, I felt hate."
sadness,"The day that the results of the college entrance examinations forthe S. Paulo University were published and I did not find my nameon the list. Entering this University was my greatest wish, andthe fact of not having succeded caused a great frustration, andnot only sadness."
disgust,"When I saw the film ""Memorie of Prison"" I saw a scene ofmasturbation of a man in the hold of a ship apart form fact thatthe film was not pleasant I had a leg of coconut candies in myhands."
joy,When people remember us and shows interest about what we do.
fear,When I had to talk with an important person about a job.
anger,"When my brother went out with my new shirt that I adored, andreturned it dirty with grease."
sadness,"I felt sadness when I notice that i am not important for adeterminate person. We do many things for a friend, and we seesoon after, that he does not do anything for us, nor thinks of us."
disgust,When I needed another job and tought that a good and known personmy employer could help me. He simply said that he could not helpme.
joy,"I felt glad to live again when I went to a meeting about the""Knowledge"". There are 4 techniques of meditation that connectyou with the essence of the human being."
fear,"I received a phone call from a high school friend whose youngersister studied with me at the University and gave me a lift everymoning. She was going to get married to a guy whom I knew too andwho had died when he fell from a building, I was afraid to losesomebody since I had already lost a brother in an accident."
anger,"My grandmother is a highly authoritative person, who lives alone,is independent, but does not know to live without commanding theothers. I hate this!"
sadness,"I am always sad when my boyfriend goes away. He lives and studiesin an other city. We have gone steady for 2 and 1/2 years andeverything is going very well, but sometime this situation makesme feel bad and very lonely."
disgust,I felt disgust when I kissed a guy that I know. I was on the outswith my boyfriend and this person appeared but he has nothing todo with me.
joy,When I bought my car.
fear,"I was alone at home, a man forced the front door which waslocked, forced and tried to open a window."
anger,When I had a serious argument with a dear person.
sadness,"One night a very dear person said: ""I hate you"". Of course it wasan impulse and this person did not feel that about me. The personexpressed regret, and everything was settled, but I can not forget."
disgust,When I met my boyfriend with another girl.
joy,The birth of my daughter.
fear,I should have given a test lesson to get a job. I had no courage.I did not make the test.
anger,Discussion with my mother about the way to educate my children. Ifelt anger against my mother.
sadness,When my grandmother died.
disgust,"I was returning from the Universtity at night when I was accostedby a boy who molested me, passing his hands on my body."
joy,"I found a human ""treasure"" that I desired and got immediately. Ididn't think about anything. When I touched him I imploded but Iam whole."
fear,"I was in the dark room, it is insecure and has holes covered withwooden sheets in the roof the establishment had already beenassaulted and could be assaulted again."
anger,"And she said absurd things, false things that filled my ears andinflated my head which seemed to be caught in a carcass where theheart wanted to explode and where the arm wanted to knock downthe world."
sadness,One day I heard from a friend that the boy I loved had gone outwith her and not with me.
disgust,I saw a magazine with photographs of dead and maimed people whoselimbs were separated from their body like a head on one side andthe leg on the other.
joy,One of the greatest joiy was when I succeded in acquiring amotorcycle through my own efforts.
fear,"i am afraid of driving on the special seat of a mororcycle, mainlywith certain colleagues who by exces of self-confidence drivebeyond limits or measure in the traffic and the main victim isalways the person who sits behind the driver."
anger,"I felt much anger when my fahter interferred in my relations withanother person whom I liked very much, ending something that Iadored."
sadness,"One of the greatest sadness was when my grandfather died, becauseI loved him very much."
disgust,My main disgust is against codfish because I detest even thesmell of it.
joy,"When I got a stereo walkman from my father when he had finacialdifficulties. I thought that although he promised to give me thatpresent, he was not obliged to do so."
fear,That someone would discover whom I really love.
anger,When a colleague was rude with me because she did not understandthe subject about which I was discussing.
sadness,For not having succeded in getting the job as a translator that Iwanted.
disgust,When I saw a man who had not the lower .... in a carexhibition. He was passing a handkerchief from inside to outsideof his mouth.
joy,"When I passed the whole weekend with my boyfriend, coming backhome on Sunday afternoon he met my parents for the first time."
fear,When there was a fight at home and my father threatened to throwa chair on my brother.
anger,I felt anger against a person who told bad things about me in myabsence.
sadness,"After a disagreement between my parents, when I was alone with myfather and my sister, the aggression continued, when my fathertried to put me and my sister against my mother revealing factsthat had happened in the past like a talk between my father andhis mother in law where she told him that my mother was not quitesave."
disgust,When in my childhood we were forced to take cod-liver oil.
joy,"I was in the living room at home with an ex-boyfriend, it wasnearly a year that we had separated, during the talk he began toremember our courting and gave me a long kiss."
fear,"I was with a friend in a stationed car when, suddenly a manappeared on my side and an other with a gun on his side thehold-up lasted a few minutes but it was terrible. I had neverseen a gun so close."
anger,"I was on a farm with a few friends and during the talk Idiscovered that a friend of mine, was being betrayed by herboyfriend and a 3rd friend of ours."
sadness,I was watching television. It was about midnight when a very dearfriend called saying that his father had died in an accident.
disgust,I was working in a classmate is house with a group. A girl beganto graze her foot against mine under the table.
joy,Always when I meet the person I love.
fear,When I and the person mentioned above had a suspicion ofpregnancy.
anger,"When I left after the examination to enter the University, andeven though I had studied the whole year I made a bad exam."
sadness,When I thought for an instant that a very good relationship witha person had finished.
disgust,When I heard the bad news about the death of a close person.
joy,When I entered in the University after a year of struggles.
fear,Practicing wind-surf my body was caught under the sail. On tryingto get out my leg was caught in the lashing. I was afraid ofdying by asphixia.
anger,"In the University we were convoked to a stroll like a freshman Iwas still innocent about the manipulation. On seeing the goal ofthe exaltation to poor character people, I felt anger on feelingmyself mass of maneuver."
sadness,"In a social situation I became interested in a woman. We talked,we laughed, we enjoyed each other. She desappeared for a fewminutes, and a little after appeared with an other man."
disgust,"I saw a man falling on the walkway. He seemed half dead, and wasimmobile. I felt disgust for the people who passed by withoutdoing anything to help."
joy,A friend of mine travelled very far. I miss her but feel joy toobecause fer life is taking the right direction as she wants. So Ifeel joy for her mainly.
fear,"Motorcyclistic accident where for some minutes I did not know if Iwas alive or dead, I remained ""cold levered"" during the situationbut felt great fear."
joy,When I met my mother after months of absence.
fear,When I whatched a horror film on a Friday 13th.
anger,Discussing with a certain person about a job I was getting andthat perosn was negative and pessimistic.
sadness,When I felt lack of aid from close friends.
disgust,When I saw a fight I had a physical reaction of disgust and ofdeep perturbation.
joy,I got a present from a great friend a dog.
fear,"There was a scene of shooting in front of my house, I was veryafraid. Two armed men confronting. I did not discover the reasonof the incident."
anger,I was waiting to receive the participation on the profits and didnot receive it.
sadness,I did not get the job I wanted.
disgust,I went to eat at my aunt is house and she served macaroni with ahorrible appearence. I felt the sensation above. The worst wasthat I was practically obliged to eat.
joy,When I can see my parents because now I am far from them.
fear,When I sit for examinations.
anger,"Once, during a performance I did not sing the way I had to."
sadness,When I got separated from the woman I loved.
disgust,When the Americans set their nucleaar missiles in Europe.
joy,When I was admitted to the Bulgarian State Conservatoire.
fear,I am afraid if i will finish the term.
anger,I was angry when my abilities of a singer were underestimated.
sadness,I feel sadness from the fact that I was not born with a betterappearance.
disgust,I was disgusted with the hypocrisy of my colleagues from thegroup.
joy,I have a new born child.
fear,I could have been killed by a falling object.
anger,At a certain situation I felt myself neglected and undeservedlyharmed.
sadness,The sudden death of one of my parents.
sadness,Getting separated from my family for a week caused me a sense ofsadness.
disgust,"I felt it when I saw a colleague of mine eating like a beast. Atthe same time he was making gestures, speaking and making thehell of a noise."
joy,"I felt joy most strongly some years ago, when I took part in aNH Competition and I was the first."
fear,I feel fear when I only imagine I could lose confidence in my ownabilities and powers. A similar feeling I feel sometimes beforean exam.
anger,"I feel anger when I see a ""parent"" beating and punishing his childin the street. Recently I was a withness of a similar case."
sadness,I feel sadness when I only imagine that I could lose a closeperson. Some time ago I lost a man whom aI greatly respected.
disgust,"A similar feeling I felt quite recently while travelling in ataxi. The driver treated me roughly and dishonestly he chosethe longest route, he overdrawed almost one lev more and he triedto be intimate with me."
joy,"When my nephew was born. The birth was hard, it was a big baby."
fear,Late one night I was pursued by gipsies who had no goodintentions.
anger,My brother accused me undeservedly before my parents. I was notguilty. He was misled by his wife.
sadness,When I left my boyfriend. I found another girl at his home but hedid nothing to relieve the situation.
disgust,I found a big black beetle in my coffee cup. It was alive big andit was moving its limbs.
joy,Some time ago I was present at the wedding party of two closefriends of mine.
fear,I was crossing the street together with some colleagues of minewhen I suddenly found myself almost under the wheels of a truck.
anger,Someone stole my ski at Vitosha and of course I was the one to beblamed. I left them without supervision.
sadness,I got separated form my closest friend. He went to work abroad.
disgust,A drunk man had fallen in the street and he was shouting obscenewords.
joy,"An encounter with a man whom I love, after a very longseparation."
fear,"I woke up in the middle of the night of a nightmare, I was alone,it was very quiet and very dark."
anger,A shop-assistant behaved rather roughly with me though she hadn'tthe slightest grounds for it.
sadness,I saw a friend of mine who had suffered a very heavy contusionafter an accident.
disgust,I caught a glimpse of a black-beetle.
joy,"At a success of mine, at a real achievement."
disgust,"I was looking after a dying patient at work one night, a youngwoman, my colleague was talking to her relatives and .... tooffer them any support emotionally, physically and then sent themdown to the coffee shop to have a dinner rather than offering thefacilities available for their use because it involved her havingto do some work. Seeing them again I felt disgusted at herattitude."
joy,For the first time in my life telling someone I loved them.
fear,"When I was ringing up a guy who was my teen idol, and was inAuckland. I was really scared, I did not know what to say or do."
anger,"When my mother decided to clean out my room and throw out whatshe thought was junk, without my knowing about it, so I returnedhome to find half my stuff gone."
sadness,When I could not find my dog which was missing.
disgust,I was disgusted with a friend is behaviour when she got absolutelydrunk so that she vomitted all over my house.
joy,"When I met my boyfriend and we discovered that we shared the sameideals and goals in life, and that we could share all ourfeelings and thoughts and felt that the world is not so bad whenyou have someone really close to share your life with."
joy,When I passed the driving test after three failures.
fear,When I nearly caused a traffic accident with my car.
anger,"When playing a football match, there was one player who made meantackels, kicked at everything and did things having nothing to dowith football."
sadness,A close friend decided to stop with his study and to go backhome.
disgust,We had a birthday party with 5 friends. One of us frequently usedhard drugs. On the party I discovered that the other 3 friendsalso used them. While we agreed we would help the big user tostop using it.
joy,For instance when a girl is interested in me and likes me.
fear,"Walking at friday night through Nijmegen, going to a pub or adisco."
disgust,I felt dusgust with a self-iterested person who ruined the lifeof another by means of utterly unfair methods.
joy,I sensed this feeling when I passed successfully the second tourof a competition.
fear,I felt fear when my mother was heavily ill.
anger,I felt anger against a colleague of mine during a rehearsal inacting. He had not learnt the text of an opera act in the course ofseveral months and thus making difficulties for the rest of mycolleagues.
sadness,I felt sadness when I had to get separated from the woman I lovedwho had to leave for her motherland.
disgust,"I felt disgust with the alcohol, after I happened to see a youngman, who was dead to the world and who wallowed on the pavement.This ""sight"" I watched from the bus."
joy,"I was happy when at difficult times I could find support in myfriend and my fiancT, I was happy because of their spiritual andmoral help which gave me new power to struggle. I was happy then,I felt it in my soul."
fear,I felt it at the same time when I felt disgust.
anger,I felt it on the same occasion when I felt sadness which finallygrew into anger.
sadness,My living and working conditions at home were unbearable. We usedto live in a three room flat together with two more families. Thediscords caused a change one of the families moved out. Theother family stayed with us but I drifted away from my fiancT. Infact we were two families in the flat. Then I found myself alonein the struggle for this life because my fiancT did not stay nextto me my grief and sorrow took on large proportions. I wanted tocommit suicide but instead I threw myself against the because ofthe irritation.
